reading_id,district,signal_strength,district_code
R0001,maghull,75.668,674329
R0002,fazakerley,73.356,731176
R0003,toxteth,73.160,710610
R0004,mossley_hill,73.643,231422
R0005,speke,75.371,565207
R0006,old_swan,74.793,350488
R0007,garston,75.250,552711
R0008,garston,74.926,552711
R0009,anfield,73.914,559763
R0010,birkenhead,74.365,477969
R0011,woolton,74.945,434731
R0012,knotty_ash,76.364,220791
R0013,kirkby,75.030,609811
R0014,old_swan,75.999,350488
R0015,speke,75.780,565207
R0016,birkenhead,75.410,477969
R0017,broadgreen,76.219,490143
R0018,sefton_park,73.626,386254
R0019,crosby,73.012,875401
R0020,everton,72.540,688274
R0021,bootle,75.236,429312
R0022,wavertree,74.978,253625
R0023,old_swan,74.817,350488
R0024,mossley_hill,74.840,231422
R0025,knotty_ash,77.017,220791
R0026,fazakerley,75.216,731176
R0027,allerton,74.180,156824
R0028,birkenhead,73.587,477969
R0029,birkenhead,73.966,477969
R0030,old_swan,74.976,350488
R0031,prescot,73.873,635975
R0032,huyton,74.651,972363
R0033,crosby,73.889,875401
R0034,aigburth,75.519,232012
R0035,fazakerley,74.616,731176
R0036,childwall,74.311,843151
R0037,kirkby,75.775,609811
R0038,crosby,73.552,875401
R0039,speke,75.331,565207
R0040,kirkby,73.949,609811
R0041,knotty_ash,72.928,220791
R0042,broadgreen,74.495,490143
R0043,speke,75.756,565207
R0044,birkenhead,73.977,477969
R0045,west_derby,73.847,806843
R0046,broadgreen,72.660,490143
R0047,huyton,73.131,972363
R0048,garston,74.450,552711
R0049,broadgreen,74.475,490143
R0050,fazakerley,74.699,731176
R0051,kirkby,75.055,609811
R0052,crosby,71.318,875401
R0053,fazakerley,75.243,731176
R0054,west_derby,73.286,806843
R0055,speke,75.443,565207
R0056,broadgreen,74.459,490143
R0057,broadgreen,77.266,490143
R0058,aigburth,75.055,232012
R0059,kirkby,75.166,609811
R0060,kirkby,77.129,609811
R0061,allerton,75.520,156824
R0062,childwall,75.797,843151
R0063,garston,76.076,552711
R0064,anfield,73.031,559763
R0065,allerton,74.063,156824
R0066,everton,77.699,688274
R0067,prescot,74.147,635975
R0068,mossley_hill,76.387,231422
R0069,everton,72.285,688274
R0070,huyton,74.191,972363
R0071,kirkby,74.721,609811
R0072,allerton,73.083,156824
R0073,anfield,75.106,559763
R0074,broadgreen,75.082,490143
R0075,kirkby,76.124,609811
R0076,everton,75.567,688274
R0077,aigburth,75.713,232012
R0078,mossley_hill,73.768,231422
R0079,woolton,74.336,434731
R0080,anfield,75.258,559763
R0081,mossley_hill,74.657,231422
R0082,maghull,74.663,674329
R0083,old_swan,75.088,350488
R0084,old_swan,75.074,350488
R0085,anfield,75.347,559763
R0086,broadgreen,75.779,490143
R0087,fazakerley,76.178,731176
R0088,prescot,73.029,635975
R0089,mossley_hill,74.217,231422
R0090,garston,75.072,552711
R0091,aigburth,74.406,232012
R0092,prescot,73.859,635975
R0093,toxteth,74.253,710610
R0094,aigburth,75.677,232012
R0095,allerton,73.244,156824
R0096,fazakerley,72.595,731176
R0097,kirkby,76.449,609811
R0098,knotty_ash,77.551,220791
R0099,aigburth,75.098,232012
R0100,bootle,75.862,429312
R0101,prescot,75.441,635975
R0102,garston,75.289,552711
R0103,wavertree,75.732,253625
R0104,anfield,74.756,559763
R0105,prescot,74.809,635975
R0106,woolton,73.372,434731
R0107,aigburth,75.705,232012
R0108,wavertree,76.608,253625
R0109,sefton_park,72.406,386254
R0110,anfield,75.907,559763
R0111,allerton,74.251,156824
R0112,everton,74.400,688274
R0113,everton,74.738,688274
R0114,maghull,75.875,674329
R0115,west_derby,73.879,806843
R0116,birkenhead,76.286,477969
R0117,kirkdale,73.591,431648
R0118,kirkby,77.306,609811
R0119,woolton,74.619,434731
R0120,old_swan,74.654,350488
R0121,huyton,76.437,972363
R0122,allerton,74.890,156824
R0123,prescot,76.207,635975
R0124,anfield,75.513,559763
R0125,huyton,74.738,972363
R0126,west_derby,72.089,806843
R0127,woolton,75.582,434731
R0128,huyton,75.252,972363
R0129,huyton,74.155,972363
R0130,kirkdale,75.502,431648
R0131,garston,74.995,552711
R0132,mossley_hill,75.255,231422
R0133,maghull,74.064,674329
R0134,mossley_hill,75.705,231422
R0135,childwall,73.552,843151
R0136,everton,74.398,688274
R0137,fazakerley,74.810,731176
R0138,kirkby,73.588,609811
R0139,allerton,75.716,156824
R0140,speke,75.021,565207
R0141,woolton,75.358,434731
R0142,knotty_ash,75.708,220791
R0143,knotty_ash,74.791,220791
R0144,toxteth,74.969,710610
R0145,woolton,75.249,434731
R0146,old_swan,74.215,350488
R0147,garston,73.718,552711
R0148,kirkby,75.090,609811
R0149,mossley_hill,74.294,231422
R0150,sefton_park,74.349,386254
R0151,old_swan,75.739,350488
R0152,prescot,75.994,635975
R0153,bootle,75.267,429312
R0154,childwall,75.676,843151
R0155,huyton,75.893,972363
R0156,birkenhead,74.921,477969
R0157,crosby,74.229,875401
R0158,maghull,73.904,674329
R0159,wavertree,73.947,253625
R0160,kirkby,74.248,609811
R0161,kirkby,77.317,609811
