reading_id,district,signal_strength,district_code
R0001,toxteth,69.485,904666
R0002,kirkdale,69.494,739035
R0003,maghull,72.160,496405
R0004,prescot,70.599,351513
R0005,prescot,70.449,351513
R0006,mossley_hill,68.783,482696
R0007,knotty_ash,69.515,373795
R0008,maghull,71.351,496405
R0009,kirkdale,73.130,739035
R0010,west_derby,72.435,743871
R0011,kirkby,71.382,647406
R0012,kirkdale,69.301,739035
R0013,kirkby,69.899,647406
R0014,allerton,70.339,611530
R0015,kirkby,69.896,647406
R0016,garston,70.598,638304
R0017,maghull,71.024,496405
R0018,allerton,69.970,611530
R0019,everton,71.694,888156
R0020,crosby,70.919,105301
R0021,west_derby,69.537,743871
R0022,mossley_hill,70.323,482696
R0023,birkenhead,69.376,184693
R0024,old_swan,68.652,398277
R0025,kirkby,69.100,647406
R0026,old_swan,70.014,398277
R0027,speke,69.853,797420
R0028,wavertree,71.501,137762
R0029,kirkdale,70.238,739035
R0030,garston,69.683,638304
R0031,huyton,70.064,718295
R0032,fazakerley,70.217,612798
R0033,toxteth,70.965,904666
R0034,garston,70.996,638304
R0035,kirkdale,70.647,739035
R0036,knotty_ash,69.985,373795
R0037,everton,70.475,888156
R0038,childwall,69.453,411734
R0039,garston,70.684,638304
R0040,childwall,68.903,411734
R0041,broadgreen,71.789,584475
R0042,maghull,69.562,496405
R0043,bootle,72.269,323287
R0044,maghull,69.505,496405
R0045,huyton,69.375,718295
R0046,toxteth,73.156,904666
R0047,woolton,68.626,110215
R0048,kirkdale,70.655,739035
R0049,everton,70.863,888156
R0050,kirkby,70.261,647406
R0051,kirkby,68.885,647406
R0052,birkenhead,70.468,184693
R0053,anfield,71.052,184754
R0054,huyton,70.000,718295
R0055,allerton,70.864,611530
R0056,maghull,72.442,496405
R0057,crosby,69.590,105301
R0058,speke,70.417,797420
R0059,anfield,69.340,184754
R0060,birkenhead,72.047,184693
R0061,old_swan,71.227,398277
R0062,garston,68.988,638304
R0063,broadgreen,69.128,584475
R0064,west_derby,70.911,743871
R0065,birkenhead,69.793,184693
R0066,prescot,70.242,351513
