reading_id,district,signal_strength,district_code
R0001,fazakerley,69.525,521239
R0002,kirkdale,70.574,931155
R0003,bootle,68.668,203520
R0004,fazakerley,70.840,521239
R0005,kirkby,69.833,628945
R0006,west_derby,71.222,396592
R0007,childwall,69.476,591219
R0008,kirkdale,73.912,931155
R0009,kirkby,70.277,628945
R0010,crosby,69.700,930133
R0011,broadgreen,70.798,844637
R0012,kirkby,68.255,628945
R0013,woolton,69.871,714205
R0014,kirkby,68.218,628945
R0015,garston,70.256,342482
R0016,huyton,71.353,252882
R0017,childwall,71.351,591219
R0018,crosby,68.909,930133
R0019,bootle,68.745,203520
R0020,everton,69.613,784157
R0021,broadgreen,71.120,844637
R0022,speke,70.138,898916
R0023,huyton,69.148,252882
R0024,old_swan,67.358,529763
R0025,prescot,69.026,997552
R0026,huyton,70.643,252882
R0027,woolton,71.715,714205
R0028,aigburth,71.024,492223
R0029,knotty_ash,70.454,633150
R0030,wavertree,71.096,901064
R0031,maghull,67.959,518343
R0032,mossley_hill,71.306,342862
R0033,kirkby,69.214,628945
R0034,aigburth,70.994,492223
R0035,sefton_park,71.565,232454
R0036,wavertree,71.254,901064
R0037,anfield,70.999,453913
R0038,prescot,69.890,997552
R0039,prescot,70.865,997552
R0040,huyton,71.495,252882
R0041,garston,71.539,342482
R0042,old_swan,68.592,529763
R0043,birkenhead,69.681,976056
R0044,fazakerley,69.657,521239
R0045,aigburth,69.862,492223
R0046,broadgreen,70.163,844637
R0047,kirkdale,69.776,931155
R0048,speke,69.255,898916
R0049,maghull,67.052,518343
R0050,maghull,68.884,518343
R0051,kirkby,69.616,628945
R0052,bootle,71.040,203520
R0053,speke,71.637,898916
R0054,kirkby,69.717,628945
R0055,sefton_park,72.324,232454
R0056,old_swan,69.128,529763
R0057,mossley_hill,69.564,342862
R0058,knotty_ash,71.144,633150
R0059,prescot,69.853,997552
R0060,kirkby,69.844,628945
R0061,sefton_park,72.414,232454
R0062,woolton,70.162,714205
R0063,old_swan,70.612,529763
R0064,childwall,72.370,591219
R0065,birkenhead,71.566,976056
R0066,kirkdale,69.946,931155
R0067,kirkby,69.569,628945
R0068,mossley_hill,71.433,342862
R0069,prescot,71.550,997552
R0070,knotty_ash,71.679,633150
R0071,sefton_park,70.649,232454
R0072,wavertree,70.334,901064
R0073,huyton,69.915,252882
R0074,woolton,69.260,714205
R0075,wavertree,70.457,901064
R0076,huyton,69.161,252882
R0077,birkenhead,70.744,976056
R0078,prescot,71.187,997552
R0079,childwall,71.749,591219
R0080,wavertree,70.719,901064
R0081,huyton,69.814,252882
R0082,maghull,69.485,518343
R0083,knotty_ash,70.882,633150
R0084,birkenhead,72.986,976056
R0085,sefton_park,69.241,232454
R0086,birkenhead,70.723,976056
R0087,maghull,70.471,518343
R0088,kirkby,70.821,628945
R0089,garston,70.004,342482
R0090,birkenhead,68.487,976056
R0091,west_derby,71.291,396592
R0092,maghull,70.207,518343
R0093,mossley_hill,69.134,342862
R0094,sefton_park,70.105,232454
R0095,fazakerley,68.400,521239
R0096,garston,71.148,342482
R0097,west_derby,70.965,396592
R0098,bootle,69.950,203520
R0099,anfield,70.298,453913
R0100,crosby,69.179,930133
R0101,prescot,70.380,997552
R0102,prescot,69.408,997552
R0103,broadgreen,69.348,844637
R0104,garston,71.657,342482
R0105,crosby,67.963,930133
R0106,wavertree,69.519,901064
R0107,bootle,69.011,203520
R0108,crosby,70.300,930133
R0109,huyton,70.546,252882
R0110,kirkdale,69.470,931155
R0111,speke,70.410,898916
R0112,mossley_hill,70.425,342862
R0113,bootle,69.479,203520
R0114,bootle,69.362,203520
R0115,knotty_ash,70.032,633150
R0116,birkenhead,69.336,976056
R0117,allerton,68.987,771078
R0118,childwall,69.405,591219
R0119,childwall,69.759,591219
R0120,wavertree,71.008,901064
R0121,garston,69.222,342482
R0122,woolton,69.447,714205
R0123,old_swan,70.457,529763
R0124,west_derby,71.756,396592
R0125,old_swan,70.823,529763
R0126,anfield,69.195,453913
R0127,west_derby,69.982,396592
R0128,aigburth,69.889,492223
R0129,kirkby,68.468,628945
R0130,toxteth,69.719,454039
R0131,anfield,68.674,453913
R0132,wavertree,72.169,901064
R0133,toxteth,69.945,454039
R0134,allerton,70.896,771078
R0135,allerton,68.373,771078
R0136,garston,68.606,342482
R0137,everton,69.289,784157
R0138,kirkby,69.056,628945
R0139,kirkdale,71.559,931155
R0140,anfield,70.119,453913
R0141,garston,69.444,342482
R0142,kirkdale,69.075,931155
R0143,broadgreen,73.227,844637
R0144,anfield,69.948,453913
R0145,birkenhead,67.003,976056
R0146,toxteth,70.652,454039
R0147,aigburth,71.232,492223
R0148,fazakerley,71.261,521239
R0149,childwall,69.546,591219
R0150,wavertree,68.859,901064
R0151,broadgreen,70.918,844637
R0152,bootle,70.350,203520
R0153,fazakerley,71.181,521239
R0154,kirkby,68.694,628945
R0155,bootle,69.628,203520
R0156,maghull,67.686,518343
R0157,crosby,67.955,930133
R0158,birkenhead,68.963,976056
R0159,mossley_hill,70.289,342862
R0160,mossley_hill,70.021,342862
R0161,knotty_ash,71.332,633150
R0162,everton,71.167,784157
R0163,childwall,70.524,591219
R0164,bootle,71.329,203520
R0165,woolton,69.698,714205
R0166,sefton_park,70.170,232454
R0167,knotty_ash,70.435,633150
R0168,allerton,70.066,771078
R0169,anfield,69.294,453913
R0170,west_derby,72.299,396592
R0171,wavertree,69.735,901064
R0172,prescot,68.377,997552
R0173,sefton_park,69.539,232454
R0174,anfield,68.883,453913
R0175,speke,70.225,898916
R0176,prescot,70.571,997552
R0177,speke,70.699,898916
R0178,fazakerley,71.234,521239
R0179,childwall,69.634,591219
R0180,birkenhead,71.939,976056
R0181,prescot,69.227,997552
R0182,mossley_hill,70.698,342862
R0183,childwall,68.088,591219
R0184,speke,70.602,898916
R0185,huyton,67.665,252882
R0186,wavertree,69.511,901064
R0187,birkenhead,71.289,976056
R0188,everton,70.706,784157
R0189,sefton_park,71.392,232454
R0190,bootle,70.075,203520
R0191,kirkby,70.876,628945
R0192,woolton,69.789,714205
R0193,woolton,68.488,714205
R0194,kirkdale,70.228,931155
R0195,aigburth,71.184,492223
R0196,maghull,70.166,518343
R0197,anfield,71.114,453913
R0198,broadgreen,71.186,844637
R0199,anfield,68.188,453913
R0200,huyton,70.089,252882
R0201,childwall,70.499,591219
R0202,mossley_hill,71.173,342862
R0203,garston,69.338,342482
R0204,kirkdale,70.539,931155
R0205,kirkdale,71.525,931155
R0206,prescot,69.369,997552
R0207,kirkdale,69.952,931155
R0208,prescot,67.945,997552
R0209,kirkdale,68.247,931155
R0210,garston,70.460,342482
R0211,wavertree,70.655,901064
R0212,wavertree,69.744,901064
R0213,fazakerley,70.251,521239
R0214,bootle,69.118,203520
R0215,maghull,69.072,518343
R0216,kirkby,70.292,628945
R0217,kirkby,71.133,628945
R0218,toxteth,69.037,454039
R0219,crosby,69.743,930133
R0220,kirkby,69.482,628945
R0221,huyton,71.562,252882
R0222,garston,71.350,342482
R0223,broadgreen,70.082,844637
R0224,speke,69.133,898916
