reading_id,district,signal_strength,district_code
R0001,sefton_park,75.824,789031
R0002,birkenhead,73.995,884990
R0003,kirkby,75.925,941178
R0004,prescot,74.028,492303
R0005,wavertree,73.237,782404
R0006,toxteth,72.655,629652
R0007,kirkby,74.271,941178
R0008,sefton_park,75.594,789031
R0009,knotty_ash,74.192,307291
R0010,garston,74.803,975925
R0011,anfield,75.547,941932
R0012,allerton,76.112,519181
R0013,childwall,77.346,384849
R0014,mossley_hill,72.500,369452
R0015,crosby,74.700,720265
R0016,fazakerley,74.949,759796
R0017,broadgreen,75.798,972084
R0018,childwall,76.619,384849
R0019,sefton_park,75.330,789031
R0020,kirkby,76.606,941178
R0021,broadgreen,76.044,972084
R0022,sefton_park,75.687,789031
R0023,crosby,75.330,720265
R0024,mossley_hill,74.502,369452
R0025,birkenhead,75.088,884990
R0026,old_swan,76.206,752816
R0027,crosby,75.501,720265
R0028,knotty_ash,74.096,307291
R0029,huyton,74.644,554268
R0030,bootle,75.249,421623
R0031,knotty_ash,74.429,307291
R0032,woolton,76.194,609460
R0033,aigburth,74.093,721338
R0034,childwall,75.202,384849
R0035,childwall,71.606,384849
R0036,mossley_hill,74.906,369452
R0037,prescot,76.145,492303
R0038,sefton_park,76.024,789031
R0039,aigburth,76.415,721338
R0040,sefton_park,75.969,789031
R0041,garston,74.306,975925
R0042,bootle,75.029,421623
R0043,sefton_park,77.030,789031
R0044,crosby,73.990,720265
R0045,west_derby,76.494,914390
R0046,bootle,76.013,421623
R0047,woolton,72.686,609460
R0048,bootle,74.196,421623
R0049,mossley_hill,75.568,369452
R0050,kirkby,75.335,941178
R0051,childwall,73.413,384849
R0052,broadgreen,74.825,972084
R0053,garston,73.527,975925
R0054,garston,74.217,975925
R0055,everton,76.096,146139
R0056,old_swan,75.843,752816
R0057,old_swan,75.842,752816
R0058,mossley_hill,73.546,369452
R0059,west_derby,74.871,914390
R0060,broadgreen,74.767,972084
R0061,sefton_park,75.015,789031
R0062,kirkby,74.887,941178
R0063,birkenhead,74.948,884990
R0064,prescot,74.150,492303
R0065,huyton,74.030,554268
R0066,woolton,75.780,609460
R0067,old_swan,73.937,752816
R0068,fazakerley,75.057,759796
R0069,huyton,75.541,554268
R0070,maghull,76.695,373518
R0071,fazakerley,75.023,759796
R0072,toxteth,75.180,629652
R0073,childwall,74.640,384849
R0074,broadgreen,75.191,972084
R0075,everton,75.366,146139
R0076,birkenhead,72.817,884990
R0077,prescot,76.238,492303
R0078,bootle,74.997,421623
R0079,allerton,74.387,519181
R0080,maghull,74.946,373518
R0081,old_swan,76.422,752816
R0082,wavertree,74.253,782404
R0083,aigburth,74.179,721338
R0084,knotty_ash,74.066,307291
R0085,wavertree,75.607,782404
R0086,speke,75.610,465505
R0087,west_derby,75.264,914390
R0088,knotty_ash,74.924,307291
R0089,allerton,74.313,519181
R0090,kirkdale,73.352,218868
R0091,old_swan,74.339,752816
R0092,woolton,75.026,609460
R0093,knotty_ash,76.147,307291
R0094,woolton,73.956,609460
R0095,birkenhead,75.711,884990
R0096,garston,76.022,975925
R0097,maghull,72.655,373518
R0098,prescot,76.178,492303
R0099,anfield,74.049,941932
R0100,sefton_park,74.306,789031
R0101,west_derby,74.930,914390
R0102,old_swan,73.203,752816
R0103,wavertree,74.143,782404
R0104,old_swan,74.475,752816
R0105,kirkdale,76.094,218868
R0106,everton,75.178,146139
R0107,bootle,74.802,421623
R0108,mossley_hill,74.570,369452
R0109,woolton,75.997,609460
R0110,garston,74.275,975925
R0111,knotty_ash,76.070,307291
R0112,kirkdale,73.559,218868
R0113,wavertree,76.226,782404
R0114,birkenhead,72.332,884990
R0115,kirkby,76.455,941178
R0116,garston,74.663,975925
R0117,wavertree,73.086,782404
R0118,crosby,76.341,720265
R0119,birkenhead,74.879,884990
R0120,anfield,75.080,941932
R0121,huyton,74.003,554268
R0122,childwall,73.308,384849
R0123,allerton,72.517,519181
R0124,anfield,73.186,941932
R0125,aigburth,74.828,721338
R0126,maghull,75.304,373518
R0127,everton,73.339,146139
R0128,fazakerley,74.619,759796
R0129,kirkby,74.453,941178
R0130,prescot,74.709,492303
R0131,broadgreen,75.843,972084
R0132,childwall,73.488,384849
R0133,garston,75.081,975925
R0134,fazakerley,75.984,759796
R0135,sefton_park,75.293,789031
R0136,old_swan,73.972,752816
R0137,everton,75.122,146139
R0138,speke,75.349,465505
R0139,fazakerley,72.830,759796
R0140,huyton,75.536,554268
R0141,west_derby,74.782,914390
R0142,prescot,73.658,492303
R0143,fazakerley,74.261,759796
R0144,anfield,76.102,941932
R0145,huyton,75.564,554268
R0146,woolton,74.468,609460
R0147,kirkby,75.843,941178
R0148,sefton_park,75.545,789031
R0149,allerton,76.064,519181
R0150,birkenhead,75.305,884990
R0151,anfield,74.694,941932
R0152,fazakerley,73.902,759796
R0153,toxteth,74.467,629652
R0154,bootle,75.326,421623
R0155,bootle,76.453,421623
R0156,childwall,74.406,384849
R0157,aigburth,73.108,721338
R0158,old_swan,76.425,752816
R0159,old_swan,74.635,752816
R0160,toxteth,74.069,629652
R0161,sefton_park,75.131,789031
R0162,crosby,73.867,720265
R0163,sefton_park,75.670,789031
R0164,mossley_hill,74.438,369452
R0165,everton,75.450,146139
R0166,kirkby,75.163,941178
R0167,toxteth,73.590,629652
R0168,anfield,75.390,941932
R0169,speke,76.076,465505
R0170,woolton,74.131,609460
R0171,broadgreen,75.204,972084
R0172,fazakerley,75.628,759796
R0173,crosby,74.230,720265
R0174,knotty_ash,73.836,307291
R0175,prescot,73.898,492303
R0176,everton,74.290,146139
R0177,allerton,73.633,519181
R0178,west_derby,75.039,914390
R0179,aigburth,73.815,721338
R0180,fazakerley,76.022,759796
R0181,anfield,74.075,941932
R0182,aigburth,74.191,721338
R0183,west_derby,74.409,914390
R0184,speke,73.855,465505
R0185,woolton,76.206,609460
R0186,knotty_ash,75.198,307291
R0187,allerton,72.861,519181
R0188,broadgreen,73.654,972084
R0189,west_derby,76.935,914390
R0190,west_derby,75.338,914390
R0191,crosby,75.592,720265
R0192,everton,77.041,146139
R0193,birkenhead,74.839,884990
R0194,old_swan,74.680,752816
R0195,childwall,74.524,384849
R0196,allerton,75.546,519181
R0197,kirkby,75.054,941178
R0198,allerton,75.006,519181
R0199,crosby,76.618,720265
R0200,wavertree,72.919,782404
R0201,broadgreen,74.008,972084
R0202,prescot,74.560,492303
R0203,west_derby,74.405,914390
R0204,prescot,74.333,492303
R0205,bootle,74.678,421623
R0206,crosby,76.210,720265
R0207,crosby,76.024,720265
R0208,fazakerley,74.682,759796
R0209,kirkby,73.456,941178
R0210,old_swan,72.883,752816
R0211,broadgreen,75.739,972084
R0212,toxteth,73.463,629652
R0213,mossley_hill,76.059,369452
R0214,everton,75.792,146139
R0215,huyton,76.696,554268
R0216,prescot,72.664,492303
R0217,mossley_hill,74.652,369452
R0218,maghull,76.012,373518
R0219,maghull,75.588,373518
R0220,fazakerley,74.675,759796
R0221,old_swan,73.368,752816
R0222,wavertree,77.776,782404
R0223,sefton_park,75.601,789031
R0224,allerton,75.790,519181
R0225,everton,73.740,146139
R0226,crosby,74.064,720265
R0227,fazakerley,73.902,759796
R0228,garston,76.615,975925
R0229,huyton,75.215,554268
R0230,aigburth,75.038,721338
R0231,garston,74.988,975925
R0232,speke,76.096,465505
R0233,childwall,72.786,384849
R0234,garston,74.722,975925
R0235,woolton,75.960,609460
R0236,anfield,74.977,941932
R0237,childwall,73.657,384849
R0238,huyton,74.972,554268
R0239,prescot,74.389,492303
R0240,aigburth,76.812,721338
R0241,woolton,75.787,609460
R0242,maghull,78.759,373518
R0243,birkenhead,73.208,884990
R0244,anfield,75.914,941932
R0245,bootle,73.827,421623
R0246,bootle,76.688,421623
R0247,wavertree,74.500,782404
R0248,huyton,73.919,554268
R0249,mossley_hill,74.549,369452
R0250,aigburth,74.944,721338
R0251,sefton_park,74.088,789031
R0252,wavertree,74.875,782404
R0253,speke,74.328,465505
R0254,wavertree,72.522,782404
R0255,birkenhead,76.338,884990
R0256,west_derby,72.573,914390
R0257,prescot,75.850,492303
R0258,woolton,74.315,609460
R0259,wavertree,75.271,782404
R0260,anfield,74.139,941932
R0261,bootle,74.944,421623
R0262,speke,75.531,465505
R0263,crosby,72.529,720265
R0264,knotty_ash,75.603,307291
R0265,speke,74.058,465505
R0266,toxteth,74.004,629652
R0267,prescot,73.409,492303
R0268,west_derby,75.803,914390
R0269,aigburth,74.113,721338
R0270,childwall,73.727,384849
R0271,prescot,74.590,492303
R0272,kirkby,75.563,941178
R0273,sefton_park,75.498,789031
R0274,mossley_hill,75.084,369452
R0275,bootle,75.486,421623
R0276,bootle,75.214,421623
R0277,anfield,74.527,941932
R0278,knotty_ash,75.352,307291
R0279,allerton,72.592,519181
R0280,mossley_hill,74.218,369452
R0281,birkenhead,75.239,884990
R0282,aigburth,74.197,721338
R0283,aigburth,73.915,721338
R0284,everton,75.620,146139
R0285,aigburth,74.838,721338
R0286,huyton,76.483,554268
R0287,speke,73.943,465505
R0288,wavertree,74.502,782404
R0289,knotty_ash,73.650,307291
R0290,speke,75.621,465505
R0291,everton,75.780,146139
R0292,huyton,76.277,554268
R0293,aigburth,74.126,721338
R0294,speke,75.732,465505
R0295,allerton,73.366,519181
R0296,garston,76.081,975925
R0297,mossley_hill,74.547,369452
R0298,knotty_ash,75.316,307291
R0299,speke,73.251,465505
R0300,west_derby,76.086,914390
R0301,anfield,75.672,941932
R0302,crosby,75.187,720265
R0303,toxteth,73.578,629652
R0304,everton,75.664,146139
R0305,kirkdale,76.473,218868
R0306,west_derby,75.668,914390
R0307,mossley_hill,73.471,369452
R0308,everton,74.274,146139
R0309,woolton,75.365,609460
R0310,crosby,76.024,720265
R0311,anfield,75.217,941932
R0312,crosby,77.395,720265
R0313,west_derby,74.946,914390
R0314,birkenhead,73.835,884990
R0315,fazakerley,72.916,759796
R0316,speke,74.943,465505
R0317,prescot,74.590,492303
R0318,west_derby,74.840,914390
R0319,huyton,74.067,554268
R0320,old_swan,74.712,752816
R0321,sefton_park,76.104,789031
R0322,west_derby,75.830,914390
R0323,huyton,75.567,554268
R0324,prescot,74.001,492303
R0325,everton,75.922,146139
R0326,huyton,73.049,554268
R0327,mossley_hill,73.742,369452
R0328,west_derby,77.157,914390
R0329,kirkdale,73.210,218868
R0330,knotty_ash,74.292,307291
R0331,speke,74.558,465505
R0332,woolton,74.989,609460
R0333,allerton,78.360,519181
R0334,prescot,75.781,492303
R0335,bootle,74.174,421623
R0336,knotty_ash,74.758,307291
R0337,broadgreen,76.561,972084
R0338,childwall,74.780,384849
R0339,anfield,75.505,941932
R0340,woolton,74.360,609460
R0341,old_swan,74.164,752816
R0342,kirkby,76.931,941178
R0343,everton,75.356,146139
R0344,crosby,73.176,720265
R0345,huyton,75.875,554268
R0346,kirkby,74.637,941178
R0347,huyton,73.600,554268
R0348,garston,73.692,975925
R0349,wavertree,75.607,782404
R0350,bootle,73.460,421623
R0351,maghull,75.963,373518
R0352,maghull,74.455,373518
R0353,wavertree,74.290,782404
R0354,crosby,74.249,720265
R0355,birkenhead,73.271,884990
R0356,garston,74.360,975925
R0357,birkenhead,75.631,884990
R0358,west_derby,73.923,914390
R0359,toxteth,76.010,629652
R0360,west_derby,74.307,914390
R0361,kirkby,75.497,941178
R0362,toxteth,72.242,629652
R0363,huyton,76.346,554268
R0364,fazakerley,76.461,759796
R0365,maghull,75.599,373518
R0366,kirkby,75.111,941178
R0367,garston,75.307,975925
R0368,prescot,75.208,492303
R0369,birkenhead,75.401,884990
R0370,huyton,75.319,554268
R0371,maghull,75.566,373518
R0372,maghull,77.875,373518
R0373,fazakerley,74.759,759796
R0374,old_swan,74.223,752816
R0375,knotty_ash,73.367,307291
R0376,toxteth,75.119,629652
R0377,old_swan,74.535,752816
R0378,maghull,76.675,373518
R0379,woolton,75.171,609460
R0380,sefton_park,75.170,789031
R0381,childwall,72.750,384849
R0382,knotty_ash,74.872,307291
R0383,kirkby,74.774,941178
R0384,birkenhead,73.264,884990
R0385,garston,73.656,975925
R0386,birkenhead,72.889,884990
R0387,fazakerley,72.497,759796
R0388,childwall,75.738,384849
R0389,aigburth,72.756,721338
R0390,birkenhead,75.353,884990
R0391,anfield,75.639,941932
R0392,kirkdale,74.636,218868
R0393,fazakerley,74.026,759796
R0394,woolton,73.043,609460
R0395,garston,74.529,975925
R0396,huyton,76.434,554268
R0397,toxteth,75.033,629652
R0398,anfield,74.940,941932
R0399,woolton,75.305,609460
R0400,old_swan,74.353,752816
R0401,maghull,74.563,373518
R0402,old_swan,75.865,752816
R0403,old_swan,76.788,752816
R0404,broadgreen,72.536,972084
R0405,anfield,74.675,941932
R0406,kirkdale,73.948,218868
R0407,childwall,74.299,384849
R0408,huyton,74.906,554268
R0409,everton,76.128,146139
R0410,everton,75.763,146139
R0411,kirkby,73.412,941178
R0412,speke,75.031,465505
R0413,crosby,74.523,720265
R0414,broadgreen,75.186,972084
R0415,prescot,75.443,492303
R0416,kirkby,75.460,941178
R0417,knotty_ash,74.479,307291
R0418,crosby,75.987,720265
R0419,toxteth,73.808,629652
R0420,garston,76.770,975925
R0421,kirkdale,74.794,218868
R0422,west_derby,77.293,914390
R0423,speke,74.584,465505
R0424,wavertree,75.324,782404
R0425,sefton_park,75.191,789031
R0426,aigburth,76.285,721338
R0427,birkenhead,75.912,884990
R0428,birkenhead,74.757,884990
R0429,maghull,76.496,373518
R0430,west_derby,74.123,914390
R0431,old_swan,76.008,752816
R0432,kirkby,73.788,941178
R0433,speke,76.188,465505
R0434,broadgreen,73.848,972084
R0435,garston,72.964,975925
R0436,crosby,74.295,720265
R0437,crosby,76.455,720265
R0438,prescot,74.016,492303
R0439,anfield,75.479,941932
R0440,everton,75.801,146139
R0441,childwall,76.597,384849
R0442,kirkby,76.587,941178
