record_id,sector,status,authentic,priority,units,multiplier,bias_key
R0001,water,ACTIVE,1,2,93,12,6148
R0002,water,COMPLETE,1,7,34,21,6148
R0003,transit,ACTIVE,1,6,220,1,6148
R0004,emergency,ACTIVE,1,7,220,1,6148
R0005,transit,ACTIVE,1,6,220,1,6148
R0006,waste,ACTIVE,1,7,220,1,6148
R0007,traffic,ACTIVE,1,5,220,1,6148
R0008,emergency,ACTIVE,1,5,220,1,6148
R0009,traffic,ACTIVE,1,4,220,1,6148
R0010,transit,ACTIVE,1,6,220,1,6148
R0011,water,ACTIVE,1,5,220,1,6148
R0012,water,ACTIVE,1,6,220,1,6148
R0013,water,COMPLETE,1,1,156,131,6148
R0014,emergency,ACTIVE,1,5,220,1,6148
R0015,power,ACTIVE,1,7,220,1,6148
R0016,power,ACTIVE,1,7,220,1,6148
R0017,emergency,ACTIVE,1,4,220,1,6148
R0018,power,ACTIVE,1,5,220,1,6148
R0019,power,ACTIVE,1,6,220,1,6148
R0020,transit,ACTIVE,1,4,220,1,6148
R0021,waste,ACTIVE,1,5,220,1,6148
R0022,communications,ACTIVE,1,6,220,1,6148
R0023,power,ACTIVE,1,7,220,1,6148
R0024,communications,ACTIVE,1,6,220,1,6148
R0025,communications,INACTIVE,0,2,165,118,6148
R0026,power,ACTIVE,1,5,220,1,6148
R0027,power,ACTIVE,1,3,9,72,6148
R0028,power,ACTIVE,1,5,220,1,6148
R0029,transit,ACTIVE,1,4,220,1,6148
R0030,water,ACTIVE,1,6,220,1,6148
R0031,water,ACTIVE,1,4,220,1,6148
R0032,transit,ACTIVE,1,7,220,1,6148
R0033,traffic,ACTIVE,1,7,220,1,6148
R0034,communications,ACTIVE,1,5,220,1,6148
R0035,emergency,ACTIVE,1,3,103,23,6148
R0036,waste,ACTIVE,1,4,96,46,6148
R0037,communications,ACTIVE,1,7,220,1,6148
R0038,transit,ACTIVE,1,4,220,1,6148
R0039,waste,ACTIVE,1,5,220,1,6148
R0040,traffic,ACTIVE,1,4,220,1,6148
R0041,traffic,ACTIVE,1,5,220,1,6148
R0042,communications,ACTIVE,1,6,220,1,6148
R0043,power,ACTIVE,1,4,220,1,6148
R0044,emergency,ACTIVE,1,4,220,1,6148
