record_id,sector,status,authentic,priority,units,multiplier,bias_key
R0001,transit,ACTIVE,1,7,220,1,4178
R0002,communications,ACTIVE,1,7,220,1,4178
R0003,emergency,ACTIVE,1,5,220,1,4178
R0004,communications,ACTIVE,1,5,220,1,4178
R0005,power,ACTIVE,1,5,220,1,4178
R0006,communications,ACTIVE,1,6,220,1,4178
R0007,waste,ACTIVE,1,7,220,1,4178
R0008,transit,QUEUED,1,6,47,110,4178
R0009,water,ACTIVE,1,7,220,1,4178
R0010,waste,ACTIVE,1,5,220,1,4178
R0011,transit,ACTIVE,1,6,220,1,4178
R0012,emergency,ACTIVE,1,4,220,1,4178
R0013,traffic,ACTIVE,1,7,220,1,4178
R0014,emergency,ACTIVE,1,5,220,1,4178
R0015,water,COMPLETE,1,7,53,115,4178
R0016,power,ACTIVE,1,5,220,1,4178
R0017,traffic,ACTIVE,1,4,220,1,4178
R0018,transit,ACTIVE,1,4,220,1,4178
R0019,transit,ACTIVE,1,7,220,1,4178
R0020,waste,ACTIVE,1,6,220,1,4178
R0021,transit,ACTIVE,1,4,220,1,4178
R0022,communications,ACTIVE,1,7,220,1,4178
R0023,emergency,COMPLETE,0,1,73,55,4178
R0024,transit,INACTIVE,1,7,35,62,4178
R0025,transit,ACTIVE,1,5,220,1,4178
R0026,traffic,ACTIVE,1,6,220,1,4178
R0027,power,ACTIVE,1,4,220,1,4178
R0028,power,ACTIVE,1,7,220,1,4178
R0029,traffic,ACTIVE,1,5,220,1,4178
R0030,communications,ACTIVE,1,6,220,1,4178
R0031,transit,ACTIVE,1,6,220,1,4178
R0032,communications,INACTIVE,1,4,157,57,4178
R0033,emergency,ACTIVE,1,4,220,1,4178
R0034,communications,ACTIVE,1,7,220,1,4178
R0035,water,ACTIVE,1,4,220,1,4178
R0036,transit,COMPLETE,0,2,60,42,4178
R0037,power,ACTIVE,1,6,220,1,4178
R0038,traffic,ACTIVE,1,7,220,1,4178
R0039,water,ACTIVE,1,4,220,1,4178
R0040,transit,ACTIVE,1,6,220,1,4178
R0041,emergency,ACTIVE,1,6,220,1,4178
R0042,emergency,ACTIVE,1,6,220,1,4178
R0043,communications,ACTIVE,1,4,220,1,4178
R0044,waste,ACTIVE,1,4,58,47,4178
R0045,emergency,ACTIVE,1,7,220,1,4178
R0046,traffic,ACTIVE,1,6,220,1,4178
R0047,transit,ACTIVE,1,6,220,1,4178
R0048,emergency,ACTIVE,1,5,220,1,4178
R0049,waste,ACTIVE,1,4,220,1,4178
R0050,emergency,ACTIVE,1,5,220,1,4178
R0051,water,ACTIVE,1,4,220,1,4178
R0052,communications,ACTIVE,1,5,220,1,4178
R0053,traffic,ACTIVE,1,4,220,1,4178
R0054,power,ACTIVE,1,7,220,1,4178
R0055,communications,ACTIVE,1,7,220,1,4178
R0056,power,ACTIVE,1,5,220,1,4178
R0057,traffic,ACTIVE,1,5,220,1,4178
R0058,transit,ACTIVE,1,4,220,1,4178
R0059,power,ACTIVE,1,4,220,1,4178
R0060,communications,ACTIVE,1,7,220,1,4178
R0061,emergency,QUEUED,1,7,128,4,4178
R0062,emergency,ACTIVE,1,6,220,1,4178
R0063,waste,ACTIVE,1,7,220,1,4178
R0064,emergency,ACTIVE,1,7,220,1,4178
R0065,power,ACTIVE,1,5,220,1,4178
R0066,transit,ACTIVE,1,6,220,1,4178
R0067,power,ACTIVE,1,7,220,1,4178
R0068,communications,ACTIVE,1,4,220,1,4178
R0069,waste,ACTIVE,1,4,220,1,4178
R0070,emergency,ACTIVE,1,4,220,1,4178
R0071,waste,ACTIVE,1,4,220,1,4178
R0072,emergency,ACTIVE,1,4,220,1,4178
R0073,power,ACTIVE,1,7,220,1,4178
R0074,emergency,ACTIVE,1,4,220,1,4178
R0075,transit,ACTIVE,1,7,220,1,4178
R0076,water,ACTIVE,1,1,73,98,4178
R0077,traffic,ACTIVE,1,5,220,1,4178
R0078,communications,ACTIVE,1,4,220,1,4178
R0079,water,ACTIVE,1,7,220,1,4178
R0080,water,ACTIVE,1,4,220,1,4178
R0081,water,ACTIVE,1,5,220,1,4178
R0082,power,ACTIVE,1,7,220,1,4178
R0083,traffic,ACTIVE,1,6,220,1,4178
R0084,traffic,ACTIVE,1,6,220,1,4178
R0085,water,ACTIVE,1,7,220,1,4178
R0086,transit,ACTIVE,1,5,220,1,4178
R0087,communications,ACTIVE,1,7,220,1,4178
R0088,communications,ACTIVE,1,6,220,1,4178
R0089,transit,ACTIVE,1,6,220,1,4178
R0090,water,ACTIVE,1,4,220,1,4178
R0091,emergency,ACTIVE,1,4,220,1,4178
R0092,waste,ACTIVE,1,6,220,1,4178
R0093,waste,ACTIVE,1,5,220,1,4178
R0094,emergency,ACTIVE,1,6,220,1,4178
R0095,power,ACTIVE,1,2,60,23,4178
R0096,power,ACTIVE,1,6,220,1,4178
R0097,transit,ACTIVE,1,7,220,1,4178
R0098,emergency,ACTIVE,1,7,220,1,4178
R0099,communications,ACTIVE,1,6,220,1,4178
R0100,communications,ACTIVE,1,7,220,1,4178
R0101,transit,ACTIVE,1,4,220,1,4178
R0102,power,ACTIVE,1,7,220,1,4178
R0103,power,ACTIVE,1,5,220,1,4178
R0104,traffic,ACTIVE,1,6,220,1,4178
R0105,water,ACTIVE,1,6,220,1,4178
R0106,communications,ACTIVE,1,4,220,1,4178
R0107,waste,ACTIVE,1,5,220,1,4178
R0108,transit,ACTIVE,1,6,220,1,4178
R0109,waste,ACTIVE,1,5,220,1,4178
R0110,transit,ACTIVE,0,7,179,62,4178
R0111,transit,ACTIVE,1,5,220,1,4178
R0112,water,ACTIVE,1,7,220,1,4178
R0113,emergency,ACTIVE,1,5,220,1,4178
R0114,transit,ACTIVE,1,6,220,1,4178
R0115,communications,ACTIVE,1,4,220,1,4178
R0116,water,ACTIVE,1,7,220,1,4178
R0117,waste,ACTIVE,1,4,220,1,4178
R0118,communications,ACTIVE,1,4,26,117,4178
R0119,water,ACTIVE,1,7,220,1,4178
R0120,power,ACTIVE,1,6,220,1,4178
R0121,emergency,ACTIVE,1,6,220,1,4178
R0122,water,ACTIVE,1,7,220,1,4178
R0123,emergency,ACTIVE,1,5,220,1,4178
R0124,waste,ACTIVE,1,6,220,1,4178
R0125,communications,ACTIVE,1,5,220,1,4178
R0126,power,ACTIVE,1,6,220,1,4178
R0127,emergency,ACTIVE,1,4,220,1,4178
