record_id,sector,status,authentic,priority,units,multiplier,bias_key
R0001,emergency,ACTIVE,1,6,220,1,7608
R0002,water,ACTIVE,1,7,220,1,7608
R0003,emergency,ACTIVE,1,5,220,1,7608
R0004,communications,ACTIVE,1,5,220,1,7608
R0005,emergency,ACTIVE,1,5,220,1,7608
R0006,water,ACTIVE,1,4,220,1,7608
R0007,waste,ACTIVE,1,4,220,1,7608
R0008,power,ACTIVE,1,5,220,1,7608
R0009,waste,ACTIVE,1,4,220,1,7608
R0010,waste,ACTIVE,1,4,220,1,7608
R0011,transit,ACTIVE,1,6,220,1,7608
R0012,transit,ACTIVE,1,6,220,1,7608
R0013,water,ACTIVE,1,4,220,1,7608
R0014,emergency,ACTIVE,1,4,220,1,7608
R0015,water,ACTIVE,1,5,220,1,7608
R0016,power,ACTIVE,1,6,220,1,7608
R0017,waste,ACTIVE,1,1,159,48,7608
R0018,waste,ACTIVE,1,6,220,1,7608
R0019,transit,ACTIVE,1,7,220,1,7608
R0020,power,ACTIVE,1,6,220,1,7608
R0021,waste,ACTIVE,1,5,220,1,7608
R0022,communications,ACTIVE,1,7,220,1,7608
R0023,water,ACTIVE,1,6,220,1,7608
R0024,traffic,ACTIVE,1,7,220,1,7608
R0025,waste,ACTIVE,1,4,220,1,7608
R0026,water,ACTIVE,1,4,220,1,7608
R0027,emergency,ACTIVE,1,6,220,1,7608
R0028,traffic,ACTIVE,1,4,220,1,7608
R0029,communications,ACTIVE,1,5,220,1,7608
R0030,emergency,ACTIVE,1,7,220,1,7608
R0031,traffic,ACTIVE,1,5,220,1,7608
R0032,emergency,ACTIVE,1,7,220,1,7608
R0033,water,ACTIVE,1,6,220,1,7608
R0034,power,ACTIVE,1,5,220,1,7608
R0035,power,ACTIVE,1,5,220,1,7608
R0036,water,ACTIVE,1,4,220,1,7608
R0037,water,ACTIVE,1,6,220,1,7608
R0038,traffic,ACTIVE,1,6,220,1,7608
R0039,transit,ACTIVE,1,6,220,1,7608
R0040,power,ACTIVE,1,7,220,1,7608
R0041,emergency,ACTIVE,1,7,52,79,7608
