reading_id,district,signal_strength,district_code
R0001,kirkdale,75.166,995648
R0002,sefton_park,75.839,596073
R0003,speke,74.460,535627
R0004,prescot,73.074,139604
R0005,crosby,75.029,616408
R0006,everton,73.467,295539
R0007,huyton,76.826,373131
R0008,broadgreen,75.491,967646
R0009,fazakerley,74.473,645946
R0010,allerton,73.866,852259
R0011,prescot,74.028,139604
R0012,sefton_park,75.127,596073
R0013,kirkby,75.342,506975
R0014,sefton_park,74.424,596073
R0015,maghull,77.031,222990
R0016,garston,74.068,630640
R0017,bootle,75.327,705026
R0018,wavertree,73.979,745560
R0019,childwall,74.785,818101
R0020,broadgreen,75.412,967646
R0021,crosby,74.986,616408
R0022,sefton_park,75.204,596073
R0023,garston,75.580,630640
R0024,knotty_ash,75.532,917999
R0025,birkenhead,75.404,631397
R0026,toxteth,75.034,796068
R0027,sefton_park,75.105,596073
R0028,speke,74.085,535627
R0029,toxteth,72.789,796068
R0030,maghull,75.231,222990
R0031,broadgreen,73.547,967646
R0032,speke,74.486,535627
R0033,allerton,75.549,852259
R0034,garston,75.766,630640
R0035,huyton,73.116,373131
R0036,wavertree,73.913,745560
R0037,kirkdale,75.980,995648
R0038,sefton_park,75.074,596073
R0039,anfield,74.084,158927
R0040,kirkdale,74.562,995648
R0041,broadgreen,74.479,967646
R0042,anfield,75.218,158927
R0043,aigburth,74.900,911094
R0044,knotty_ash,73.756,917999
R0045,knotty_ash,73.721,917999
R0046,birkenhead,77.302,631397
R0047,garston,74.855,630640
R0048,aigburth,74.079,911094
R0049,sefton_park,75.650,596073
R0050,kirkby,74.405,506975
R0051,everton,73.633,295539
R0052,fazakerley,74.538,645946
R0053,aigburth,74.275,911094
R0054,west_derby,74.317,187674
R0055,fazakerley,73.223,645946
R0056,garston,73.343,630640
R0057,toxteth,76.952,796068
R0058,garston,73.507,630640
R0059,kirkby,77.275,506975
R0060,maghull,74.756,222990
R0061,broadgreen,74.266,967646
R0062,kirkdale,74.196,995648
R0063,everton,74.881,295539
R0064,prescot,76.408,139604
R0065,knotty_ash,73.292,917999
R0066,childwall,73.615,818101
R0067,huyton,76.744,373131
R0068,huyton,75.366,373131
R0069,crosby,74.996,616408
R0070,everton,73.904,295539
R0071,toxteth,73.562,796068
R0072,wavertree,73.890,745560
R0073,fazakerley,73.185,645946
R0074,anfield,73.288,158927
R0075,childwall,75.691,818101
R0076,maghull,74.492,222990
R0077,fazakerley,75.112,645946
R0078,knotty_ash,74.190,917999
R0079,broadgreen,74.383,967646
R0080,birkenhead,74.190,631397
R0081,birkenhead,75.390,631397
R0082,allerton,74.060,852259
R0083,crosby,75.607,616408
R0084,wavertree,75.120,745560
R0085,aigburth,74.392,911094
R0086,broadgreen,76.432,967646
R0087,kirkby,74.740,506975
R0088,toxteth,74.150,796068
