reading_id,district,signal_strength,district_code
R0001,everton,72.658,771056
R0002,garston,71.789,700444
R0003,woolton,71.422,444763
R0004,woolton,70.856,444763
R0005,everton,70.672,771056
R0006,toxteth,72.461,543330
R0007,allerton,71.505,491317
R0008,huyton,69.609,333970
R0009,kirkdale,71.977,795450
R0010,crosby,72.912,220395
R0011,wavertree,74.348,235447
R0012,kirkdale,72.260,795450
R0013,childwall,69.134,254704
R0014,west_derby,70.496,380996
R0015,speke,71.155,989702
R0016,everton,71.064,771056
R0017,childwall,73.827,254704
R0018,everton,70.793,771056
R0019,childwall,71.117,254704
R0020,mossley_hill,70.732,543365
R0021,woolton,70.463,444763
R0022,broadgreen,71.201,475680
R0023,wavertree,71.178,235447
R0024,crosby,70.298,220395
R0025,crosby,71.730,220395
R0026,childwall,70.351,254704
R0027,west_derby,70.742,380996
R0028,huyton,72.101,333970
R0029,maghull,73.359,545846
R0030,sefton_park,71.385,272703
R0031,maghull,70.435,545846
R0032,huyton,72.309,333970
R0033,crosby,70.270,220395
R0034,prescot,71.614,530528
R0035,anfield,70.304,214990
R0036,fazakerley,69.883,536985
R0037,maghull,72.667,545846
R0038,everton,72.554,771056
R0039,mossley_hill,70.351,543365
R0040,kirkdale,71.143,795450
R0041,kirkdale,72.100,795450
R0042,toxteth,70.214,543330
R0043,everton,72.163,771056
R0044,prescot,70.703,530528
R0045,fazakerley,71.866,536985
R0046,garston,70.329,700444
R0047,speke,71.629,989702
R0048,speke,70.520,989702
R0049,old_swan,70.651,258503
R0050,kirkdale,71.342,795450
R0051,fazakerley,70.987,536985
R0052,childwall,70.571,254704
R0053,huyton,73.187,333970
R0054,speke,71.560,989702
R0055,anfield,73.208,214990
R0056,toxteth,69.969,543330
R0057,anfield,72.206,214990
R0058,toxteth,70.287,543330
R0059,bootle,72.674,425907
R0060,everton,73.172,771056
R0061,aigburth,70.109,159375
R0062,old_swan,70.365,258503
R0063,maghull,71.074,545846
R0064,aigburth,72.199,159375
R0065,sefton_park,72.829,272703
R0066,garston,71.842,700444
R0067,wavertree,72.229,235447
R0068,childwall,71.651,254704
R0069,sefton_park,71.849,272703
R0070,knotty_ash,71.197,367146
R0071,childwall,70.565,254704
R0072,childwall,72.055,254704
R0073,allerton,71.537,491317
R0074,old_swan,71.808,258503
R0075,toxteth,74.017,543330
R0076,old_swan,70.262,258503
R0077,birkenhead,72.815,463297
R0078,wavertree,72.180,235447
R0079,knotty_ash,71.786,367146
R0080,bootle,70.385,425907
R0081,wavertree,71.159,235447
R0082,maghull,72.968,545846
R0083,kirkdale,71.525,795450
R0084,anfield,72.393,214990
R0085,aigburth,71.752,159375
R0086,west_derby,71.266,380996
R0087,old_swan,70.873,258503
R0088,kirkby,71.502,662902
R0089,woolton,71.442,444763
R0090,mossley_hill,70.069,543365
R0091,speke,70.964,989702
R0092,bootle,72.187,425907
R0093,wavertree,70.841,235447
R0094,kirkdale,69.789,795450
R0095,kirkdale,72.111,795450
R0096,knotty_ash,71.319,367146
R0097,toxteth,71.644,543330
R0098,old_swan,72.111,258503
R0099,bootle,71.469,425907
R0100,everton,71.615,771056
R0101,garston,70.964,700444
R0102,kirkdale,71.766,795450
R0103,crosby,71.457,220395
R0104,allerton,71.472,491317
R0105,everton,72.074,771056
R0106,kirkby,71.536,662902
R0107,prescot,70.850,530528
R0108,west_derby,70.509,380996
R0109,speke,71.856,989702
R0110,kirkby,71.935,662902
R0111,kirkdale,70.372,795450
R0112,huyton,71.683,333970
R0113,prescot,70.602,530528
R0114,west_derby,70.481,380996
R0115,toxteth,72.279,543330
R0116,kirkdale,72.444,795450
R0117,everton,72.727,771056
R0118,mossley_hill,72.230,543365
R0119,allerton,71.014,491317
R0120,maghull,71.889,545846
R0121,prescot,71.852,530528
R0122,huyton,70.641,333970
R0123,everton,71.050,771056
R0124,sefton_park,70.749,272703
R0125,woolton,70.755,444763
R0126,everton,71.073,771056
R0127,birkenhead,71.903,463297
R0128,kirkdale,72.501,795450
R0129,prescot,70.939,530528
R0130,kirkdale,70.390,795450
R0131,broadgreen,70.727,475680
R0132,knotty_ash,70.425,367146
R0133,mossley_hill,71.936,543365
R0134,huyton,70.841,333970
R0135,fazakerley,70.748,536985
R0136,garston,71.731,700444
R0137,everton,70.173,771056
R0138,bootle,70.356,425907
R0139,kirkdale,72.426,795450
R0140,maghull,70.222,545846
R0141,everton,69.456,771056
R0142,everton,67.627,771056
R0143,broadgreen,71.384,475680
R0144,everton,72.780,771056
R0145,kirkby,74.695,662902
R0146,broadgreen,72.153,475680
R0147,mossley_hill,72.888,543365
R0148,old_swan,72.224,258503
R0149,woolton,71.175,444763
R0150,wavertree,72.319,235447
R0151,childwall,72.062,254704
R0152,woolton,72.927,444763
R0153,toxteth,74.098,543330
R0154,allerton,69.966,491317
