record_id,sector,status,authentic,priority,units,multiplier,bias_key
R0001,emergency,ACTIVE,1,4,220,1,6695
R0002,transit,ACTIVE,1,6,220,1,6695
R0003,transit,ACTIVE,1,4,220,1,6695
R0004,emergency,ACTIVE,1,4,220,1,6695
R0005,traffic,ACTIVE,1,6,220,1,6695
R0006,communications,ACTIVE,1,6,220,1,6695
R0007,power,ACTIVE,1,7,220,1,6695
R0008,traffic,ACTIVE,1,7,220,1,6695
R0009,transit,ACTIVE,1,5,220,1,6695
R0010,water,ACTIVE,1,4,220,1,6695
R0011,emergency,ACTIVE,1,5,220,1,6695
R0012,transit,ACTIVE,1,6,220,1,6695
R0013,waste,ACTIVE,1,5,220,1,6695
R0014,water,ACTIVE,1,6,220,1,6695
R0015,water,ACTIVE,1,5,220,1,6695
R0016,transit,ACTIVE,1,4,220,1,6695
R0017,traffic,ACTIVE,1,4,220,1,6695
R0018,traffic,ACTIVE,1,5,220,1,6695
R0019,waste,ACTIVE,1,5,220,1,6695
R0020,power,ACTIVE,1,6,220,1,6695
R0021,power,ACTIVE,1,7,220,1,6695
R0022,transit,ACTIVE,1,6,220,1,6695
R0023,transit,ACTIVE,1,4,220,1,6695
R0024,water,ACTIVE,1,7,220,1,6695
R0025,emergency,ACTIVE,1,6,220,1,6695
R0026,traffic,ACTIVE,1,4,220,1,6695
R0027,water,ACTIVE,1,6,220,1,6695
R0028,transit,ACTIVE,1,4,220,1,6695
R0029,waste,ACTIVE,1,4,220,1,6695
R0030,water,ACTIVE,1,4,220,1,6695
R0031,water,ACTIVE,1,6,220,1,6695
R0032,power,ACTIVE,1,6,220,1,6695
R0033,traffic,ACTIVE,1,7,220,1,6695
R0034,waste,ACTIVE,1,6,220,1,6695
R0035,power,ACTIVE,1,5,220,1,6695
R0036,power,ACTIVE,1,6,220,1,6695
R0037,transit,ACTIVE,1,5,220,1,6695
R0038,waste,ACTIVE,1,5,220,1,6695
R0039,waste,ACTIVE,1,6,220,1,6695
R0040,communications,ACTIVE,1,6,220,1,6695
R0041,power,ACTIVE,1,6,220,1,6695
R0042,power,ACTIVE,1,5,220,1,6695
R0043,waste,ACTIVE,1,5,220,1,6695
R0044,emergency,ACTIVE,1,6,220,1,6695
R0045,waste,ACTIVE,1,5,220,1,6695
R0046,traffic,ACTIVE,1,4,220,1,6695
R0047,waste,ACTIVE,1,7,220,1,6695
R0048,transit,ACTIVE,1,4,220,1,6695
R0049,traffic,ACTIVE,1,7,220,1,6695
R0050,transit,ACTIVE,1,4,220,1,6695
R0051,power,ACTIVE,1,6,220,1,6695
R0052,transit,ACTIVE,1,7,220,1,6695
R0053,transit,ACTIVE,1,6,220,1,6695
R0054,transit,ACTIVE,1,4,220,1,6695
R0055,water,ACTIVE,1,5,220,1,6695
R0056,transit,ACTIVE,1,4,220,1,6695
R0057,traffic,ACTIVE,1,5,220,1,6695
R0058,transit,ACTIVE,1,4,220,1,6695
R0059,communications,ACTIVE,1,7,220,1,6695
R0060,transit,ACTIVE,1,4,220,1,6695
R0061,waste,ACTIVE,1,5,220,1,6695
R0062,water,ACTIVE,1,6,220,1,6695
R0063,emergency,ACTIVE,1,6,220,1,6695
R0064,communications,ACTIVE,1,4,220,1,6695
R0065,emergency,ACTIVE,1,5,220,1,6695
R0066,communications,ACTIVE,1,5,220,1,6695
R0067,waste,ACTIVE,1,4,220,1,6695
R0068,emergency,ACTIVE,1,4,220,1,6695
R0069,water,ACTIVE,1,6,220,1,6695
R0070,traffic,ACTIVE,1,7,220,1,6695
R0071,emergency,ACTIVE,1,4,220,1,6695
R0072,power,ACTIVE,1,5,220,1,6695
R0073,power,ACTIVE,1,5,220,1,6695
R0074,power,ACTIVE,1,4,220,1,6695
R0075,traffic,ACTIVE,1,4,220,1,6695
R0076,power,ACTIVE,1,6,220,1,6695
R0077,power,ACTIVE,1,7,220,1,6695
R0078,communications,ACTIVE,1,6,220,1,6695
R0079,traffic,ACTIVE,1,7,220,1,6695
R0080,communications,ACTIVE,1,6,220,1,6695
R0081,waste,ACTIVE,1,7,220,1,6695
R0082,power,ACTIVE,1,4,220,1,6695
R0083,transit,ACTIVE,1,6,220,1,6695
R0084,communications,ACTIVE,1,6,220,1,6695
R0085,communications,ACTIVE,1,6,220,1,6695
R0086,communications,ACTIVE,1,7,220,1,6695
R0087,transit,ACTIVE,1,4,220,1,6695
R0088,traffic,ACTIVE,1,5,220,1,6695
R0089,traffic,ACTIVE,1,4,220,1,6695
R0090,emergency,ACTIVE,1,5,220,1,6695
R0091,communications,ACTIVE,1,4,220,1,6695
R0092,traffic,ACTIVE,1,5,220,1,6695
R0093,emergency,ACTIVE,1,5,220,1,6695
R0094,water,ACTIVE,1,7,220,1,6695
R0095,communications,ACTIVE,1,6,220,1,6695
R0096,traffic,ACTIVE,1,4,220,1,6695
R0097,transit,ACTIVE,1,5,220,1,6695
R0098,transit,ACTIVE,1,7,220,1,6695
R0099,communications,ACTIVE,1,7,220,1,6695
R0100,water,ACTIVE,1,4,220,1,6695
R0101,transit,ACTIVE,1,6,220,1,6695
R0102,water,ACTIVE,1,5,220,1,6695
R0103,waste,ACTIVE,1,5,220,1,6695
R0104,communications,ACTIVE,1,5,220,1,6695
R0105,waste,ACTIVE,1,6,220,1,6695
R0106,traffic,ACTIVE,1,7,220,1,6695
R0107,water,ACTIVE,1,5,220,1,6695
R0108,water,ACTIVE,1,4,220,1,6695
R0109,water,ACTIVE,1,7,220,1,6695
R0110,traffic,ACTIVE,1,6,220,1,6695
R0111,power,ACTIVE,1,7,220,1,6695
R0112,transit,ACTIVE,1,6,220,1,6695
R0113,communications,ACTIVE,1,5,220,1,6695
R0114,water,ACTIVE,1,6,220,1,6695
R0115,transit,ACTIVE,1,4,220,1,6695
R0116,traffic,ACTIVE,1,5,220,1,6695
R0117,communications,ACTIVE,1,6,220,1,6695
R0118,waste,ACTIVE,1,7,220,1,6695
R0119,power,ACTIVE,1,5,220,1,6695
R0120,waste,ACTIVE,1,6,220,1,6695
R0121,power,ACTIVE,1,6,220,1,6695
R0122,water,ACTIVE,1,7,220,1,6695
R0123,power,ACTIVE,1,7,220,1,6695
R0124,waste,ACTIVE,1,4,220,1,6695
R0125,waste,ACTIVE,1,7,220,1,6695
R0126,transit,ACTIVE,1,5,220,1,6695
R0127,traffic,ACTIVE,1,5,220,1,6695
R0128,communications,ACTIVE,1,6,220,1,6695
R0129,communications,ACTIVE,1,4,220,1,6695
R0130,emergency,ACTIVE,1,5,220,1,6695
R0131,traffic,ACTIVE,1,7,220,1,6695
R0132,water,ACTIVE,1,6,220,1,6695
R0133,water,ACTIVE,1,7,220,1,6695
R0134,traffic,ACTIVE,1,7,220,1,6695
R0135,transit,ACTIVE,1,4,220,1,6695
R0136,water,ACTIVE,1,5,220,1,6695
R0137,waste,ACTIVE,1,7,220,1,6695
R0138,water,ACTIVE,1,5,220,1,6695
R0139,waste,ACTIVE,1,6,220,1,6695
R0140,waste,ACTIVE,1,5,220,1,6695
R0141,power,ACTIVE,1,7,220,1,6695
R0142,emergency,ACTIVE,1,6,220,1,6695
R0143,communications,ACTIVE,1,5,220,1,6695
R0144,communications,ACTIVE,1,7,220,1,6695
R0145,transit,ACTIVE,1,5,220,1,6695
R0146,communications,ACTIVE,1,5,220,1,6695
R0147,waste,ACTIVE,1,7,220,1,6695
R0148,emergency,ACTIVE,1,4,220,1,6695
R0149,power,ACTIVE,1,5,220,1,6695
R0150,communications,ACTIVE,1,5,220,1,6695
R0151,communications,ACTIVE,1,6,220,1,6695
R0152,transit,ACTIVE,1,6,220,1,6695
R0153,waste,ACTIVE,1,7,220,1,6695
R0154,transit,ACTIVE,1,4,220,1,6695
R0155,traffic,ACTIVE,1,6,220,1,6695
R0156,emergency,ACTIVE,1,6,220,1,6695
R0157,communications,ACTIVE,1,5,220,1,6695
R0158,water,ACTIVE,1,4,220,1,6695
R0159,power,ACTIVE,1,4,220,1,6695
R0160,transit,ACTIVE,1,7,220,1,6695
R0161,emergency,ACTIVE,1,5,220,1,6695
R0162,traffic,ACTIVE,1,7,220,1,6695
R0163,power,ACTIVE,1,6,220,1,6695
R0164,emergency,ACTIVE,1,6,220,1,6695
