reading_id,district,signal_strength,district_code
R0001,everton,74.381,123281
R0002,huyton,71.362,883062
R0003,prescot,72.316,231485
R0004,maghull,73.070,708367
R0005,aigburth,73.441,317171
R0006,maghull,72.237,708367
R0007,garston,71.784,754914
R0008,knotty_ash,72.402,111359
R0009,speke,73.939,315585
R0010,old_swan,70.923,920040
R0011,toxteth,73.850,592393
R0012,toxteth,72.464,592393
R0013,west_derby,71.280,959644
R0014,birkenhead,71.915,738432
R0015,maghull,73.747,708367
R0016,prescot,71.143,231485
R0017,toxteth,72.019,592393
R0018,birkenhead,72.624,738432
R0019,toxteth,72.852,592393
R0020,maghull,73.381,708367
R0021,kirkdale,71.824,258317
R0022,kirkby,72.995,655346
R0023,fazakerley,73.500,274999
R0024,fazakerley,72.772,274999
R0025,anfield,72.863,305845
R0026,wavertree,73.648,820913
R0027,garston,73.492,754914
R0028,maghull,73.643,708367
R0029,childwall,72.425,580318
R0030,everton,74.159,123281
R0031,aigburth,71.715,317171
R0032,huyton,73.018,883062
R0033,toxteth,72.952,592393
R0034,allerton,73.258,789019
R0035,maghull,73.956,708367
R0036,speke,74.394,315585
R0037,birkenhead,72.907,738432
R0038,huyton,71.102,883062
R0039,sefton_park,70.108,971263
R0040,knotty_ash,72.744,111359
R0041,west_derby,71.741,959644
R0042,prescot,71.421,231485
R0043,knotty_ash,71.857,111359
R0044,woolton,74.198,825124
R0045,everton,71.624,123281
R0046,garston,72.316,754914
R0047,kirkdale,73.181,258317
R0048,maghull,71.956,708367
R0049,maghull,70.695,708367
R0050,allerton,71.790,789019
R0051,prescot,73.034,231485
R0052,speke,73.218,315585
R0053,mossley_hill,73.769,443618
R0054,huyton,70.230,883062
R0055,knotty_ash,73.194,111359
R0056,maghull,72.423,708367
R0057,woolton,71.390,825124
R0058,garston,72.860,754914
R0059,birkenhead,71.837,738432
R0060,kirkby,72.826,655346
R0061,garston,72.990,754914
R0062,garston,72.472,754914
R0063,crosby,72.557,346812
R0064,kirkdale,72.914,258317
R0065,crosby,71.600,346812
R0066,aigburth,73.531,317171
R0067,old_swan,72.498,920040
R0068,everton,72.844,123281
R0069,toxteth,74.200,592393
R0070,old_swan,71.543,920040
R0071,bootle,71.704,173710
R0072,garston,72.864,754914
R0073,kirkby,69.961,655346
R0074,everton,71.762,123281
R0075,speke,75.884,315585
R0076,old_swan,70.814,920040
R0077,west_derby,73.013,959644
R0078,woolton,73.183,825124
R0079,wavertree,72.989,820913
R0080,garston,72.218,754914
R0081,aigburth,74.222,317171
R0082,toxteth,72.691,592393
R0083,allerton,73.321,789019
R0084,fazakerley,73.228,274999
R0085,speke,73.668,315585
R0086,anfield,71.959,305845
R0087,prescot,73.213,231485
R0088,kirkby,71.588,655346
R0089,allerton,73.243,789019
R0090,fazakerley,70.700,274999
R0091,bootle,73.247,173710
R0092,kirkdale,72.036,258317
R0093,speke,72.825,315585
R0094,crosby,72.914,346812
R0095,allerton,70.484,789019
R0096,prescot,74.743,231485
R0097,anfield,73.027,305845
R0098,maghull,71.787,708367
R0099,broadgreen,71.932,175001
R0100,huyton,75.651,883062
R0101,bootle,73.536,173710
R0102,garston,70.907,754914
R0103,sefton_park,71.161,971263
R0104,maghull,72.379,708367
R0105,toxteth,73.970,592393
R0106,allerton,70.637,789019
R0107,broadgreen,72.635,175001
R0108,crosby,73.191,346812
R0109,huyton,70.729,883062
R0110,garston,72.162,754914
R0111,wavertree,72.839,820913
R0112,wavertree,72.102,820913
R0113,toxteth,73.413,592393
R0114,anfield,72.224,305845
R0115,knotty_ash,69.909,111359
R0116,bootle,73.271,173710
R0117,everton,72.838,123281
R0118,woolton,70.907,825124
R0119,old_swan,73.591,920040
R0120,birkenhead,72.070,738432
R0121,bootle,73.486,173710
R0122,old_swan,73.288,920040
R0123,kirkby,72.789,655346
R0124,old_swan,70.870,920040
R0125,kirkdale,72.488,258317
R0126,everton,72.755,123281
R0127,kirkdale,71.910,258317
R0128,broadgreen,70.157,175001
R0129,childwall,70.897,580318
R0130,kirkby,70.878,655346
R0131,toxteth,72.017,592393
R0132,knotty_ash,71.909,111359
R0133,garston,73.583,754914
R0134,aigburth,74.331,317171
R0135,knotty_ash,73.217,111359
R0136,garston,72.741,754914
R0137,birkenhead,71.458,738432
R0138,kirkdale,73.414,258317
R0139,west_derby,73.762,959644
R0140,wavertree,72.518,820913
R0141,huyton,70.983,883062
R0142,wavertree,73.802,820913
R0143,broadgreen,72.072,175001
R0144,kirkdale,70.929,258317
R0145,huyton,72.899,883062
R0146,old_swan,71.093,920040
R0147,allerton,71.551,789019
R0148,old_swan,72.510,920040
R0149,knotty_ash,71.894,111359
R0150,broadgreen,71.084,175001
R0151,old_swan,74.279,920040
R0152,crosby,74.476,346812
