reading_id,district,signal_strength,district_code
R0001,aigburth,70.616,113936
R0002,old_swan,68.275,740797
R0003,speke,71.347,832671
R0004,maghull,73.157,242870
R0005,kirkdale,72.006,644520
R0006,kirkdale,69.282,644520
R0007,childwall,71.773,264198
R0008,wavertree,71.754,752201
R0009,huyton,69.391,529372
R0010,everton,70.927,949200
R0011,broadgreen,72.289,959745
R0012,maghull,72.283,242870
R0013,west_derby,71.563,121221
R0014,everton,71.628,949200
R0015,crosby,70.989,446239
R0016,anfield,72.742,803584
R0017,everton,72.484,949200
R0018,kirkdale,72.193,644520
R0019,allerton,70.926,522453
R0020,anfield,74.158,803584
R0021,broadgreen,72.186,959745
R0022,everton,71.224,949200
R0023,sefton_park,70.571,635335
R0024,knotty_ash,71.207,907820
R0025,allerton,68.667,522453
R0026,childwall,70.623,264198
R0027,everton,71.018,949200
R0028,childwall,72.620,264198
R0029,kirkdale,70.575,644520
R0030,knotty_ash,72.221,907820
R0031,maghull,70.930,242870
R0032,bootle,72.218,711008
R0033,aigburth,70.326,113936
R0034,mossley_hill,71.399,832755
R0035,maghull,71.373,242870
R0036,sefton_park,72.827,635335
R0037,kirkby,72.259,870081
R0038,garston,71.841,942420
R0039,childwall,72.404,264198
R0040,wavertree,70.222,752201
R0041,garston,70.007,942420
R0042,huyton,72.078,529372
R0043,mossley_hill,70.621,832755
R0044,anfield,73.459,803584
R0045,childwall,72.422,264198
R0046,broadgreen,71.993,959745
R0047,old_swan,73.485,740797
R0048,kirkdale,71.166,644520
R0049,anfield,73.159,803584
R0050,knotty_ash,72.786,907820
R0051,speke,73.766,832671
R0052,mossley_hill,70.879,832755
R0053,broadgreen,73.329,959745
R0054,allerton,71.448,522453
R0055,allerton,72.312,522453
R0056,kirkdale,70.773,644520
R0057,wavertree,72.510,752201
R0058,woolton,70.002,883879
R0059,wavertree,71.746,752201
R0060,mossley_hill,70.675,832755
R0061,prescot,69.700,491209
R0062,west_derby,72.697,121221
R0063,garston,70.477,942420
R0064,woolton,71.257,883879
R0065,kirkby,73.669,870081
R0066,childwall,71.392,264198
R0067,maghull,71.334,242870
R0068,speke,71.611,832671
R0069,knotty_ash,70.584,907820
R0070,crosby,73.870,446239
R0071,speke,72.689,832671
R0072,maghull,71.051,242870
R0073,maghull,70.968,242870
R0074,knotty_ash,71.453,907820
R0075,wavertree,73.218,752201
R0076,garston,72.222,942420
R0077,west_derby,71.134,121221
R0078,bootle,70.727,711008
R0079,broadgreen,70.723,959745
R0080,mossley_hill,71.918,832755
R0081,everton,72.079,949200
R0082,huyton,74.379,529372
R0083,allerton,70.635,522453
R0084,mossley_hill,71.594,832755
R0085,fazakerley,71.703,794457
R0086,knotty_ash,73.528,907820
R0087,huyton,71.978,529372
R0088,bootle,71.948,711008
R0089,huyton,72.280,529372
R0090,broadgreen,72.900,959745
R0091,mossley_hill,71.771,832755
R0092,fazakerley,70.510,794457
R0093,broadgreen,72.222,959745
R0094,birkenhead,71.795,100847
R0095,childwall,70.731,264198
R0096,birkenhead,70.937,100847
R0097,fazakerley,71.572,794457
R0098,kirkby,71.711,870081
R0099,wavertree,71.915,752201
R0100,garston,71.161,942420
