reading_id,district,signal_strength,district_code
R0001,everton,73.215,197335
R0002,allerton,74.423,492654
R0003,aigburth,73.987,722982
R0004,bootle,75.092,690444
R0005,woolton,74.009,295694
R0006,childwall,74.844,224673
R0007,garston,73.596,109379
R0008,woolton,74.330,295694
R0009,crosby,73.271,977486
R0010,woolton,73.948,295694
R0011,west_derby,73.917,346484
R0012,aigburth,73.513,722982
R0013,crosby,74.593,977486
R0014,prescot,74.803,819476
R0015,woolton,74.336,295694
R0016,west_derby,74.065,346484
R0017,prescot,76.742,819476
R0018,sefton_park,74.555,135306
R0019,bootle,73.122,690444
R0020,broadgreen,74.943,853953
R0021,huyton,74.992,313912
R0022,birkenhead,73.789,277365
R0023,maghull,73.638,332193
R0024,maghull,74.667,332193
R0025,speke,76.070,897227
R0026,birkenhead,75.683,277365
R0027,mossley_hill,75.429,526590
R0028,childwall,76.014,224673
R0029,old_swan,73.755,960368
R0030,fazakerley,75.787,619642
R0031,toxteth,76.163,169919
R0032,childwall,75.016,224673
R0033,sefton_park,74.885,135306
R0034,west_derby,74.428,346484
R0035,woolton,73.767,295694
R0036,aigburth,72.897,722982
R0037,kirkdale,75.402,663135
R0038,fazakerley,75.690,619642
R0039,anfield,74.074,259002
R0040,fazakerley,74.670,619642
R0041,maghull,74.742,332193
R0042,mossley_hill,73.202,526590
R0043,allerton,71.739,492654
R0044,broadgreen,75.420,853953
R0045,speke,72.935,897227
R0046,toxteth,72.929,169919
R0047,toxteth,74.353,169919
R0048,crosby,74.876,977486
R0049,allerton,73.685,492654
R0050,anfield,74.928,259002
R0051,allerton,73.674,492654
R0052,prescot,74.337,819476
R0053,west_derby,71.896,346484
R0054,everton,73.212,197335
R0055,huyton,73.797,313912
R0056,anfield,74.741,259002
R0057,kirkdale,74.440,663135
R0058,childwall,78.548,224673
R0059,west_derby,73.065,346484
R0060,anfield,73.295,259002
R0061,mossley_hill,75.156,526590
R0062,toxteth,73.223,169919
R0063,bootle,73.226,690444
R0064,fazakerley,72.289,619642
R0065,childwall,75.518,224673
R0066,maghull,73.488,332193
R0067,toxteth,74.623,169919
R0068,wavertree,74.411,368189
R0069,kirkby,75.570,666002
R0070,everton,73.217,197335
R0071,childwall,74.115,224673
R0072,allerton,75.028,492654
R0073,crosby,73.628,977486
R0074,bootle,75.745,690444
R0075,childwall,73.957,224673
R0076,prescot,74.448,819476
R0077,anfield,73.894,259002
R0078,aigburth,72.929,722982
R0079,knotty_ash,74.635,126072
R0080,prescot,73.513,819476
R0081,birkenhead,74.677,277365
R0082,crosby,71.853,977486
R0083,west_derby,72.901,346484
R0084,kirkby,75.697,666002
R0085,woolton,72.078,295694
R0086,maghull,71.920,332193
R0087,anfield,75.068,259002
R0088,aigburth,75.090,722982
R0089,childwall,73.035,224673
R0090,mossley_hill,74.276,526590
R0091,mossley_hill,73.774,526590
R0092,broadgreen,74.747,853953
R0093,fazakerley,73.724,619642
R0094,west_derby,73.329,346484
R0095,everton,74.358,197335
R0096,speke,73.876,897227
R0097,toxteth,73.436,169919
R0098,everton,74.201,197335
R0099,knotty_ash,74.185,126072
R0100,bootle,73.980,690444
R0101,wavertree,74.931,368189
R0102,aigburth,73.846,722982
R0103,broadgreen,74.749,853953
R0104,birkenhead,75.285,277365
R0105,bootle,74.213,690444
R0106,garston,73.954,109379
R0107,toxteth,73.086,169919
R0108,broadgreen,74.730,853953
R0109,childwall,73.336,224673
R0110,garston,73.233,109379
R0111,speke,73.772,897227
R0112,mossley_hill,74.776,526590
R0113,anfield,73.554,259002
R0114,everton,73.953,197335
R0115,aigburth,71.535,722982
R0116,fazakerley,75.150,619642
R0117,fazakerley,75.367,619642
R0118,everton,72.881,197335
R0119,broadgreen,74.205,853953
R0120,allerton,76.195,492654
R0121,huyton,74.816,313912
R0122,childwall,73.480,224673
R0123,broadgreen,74.185,853953
R0124,wavertree,74.554,368189
R0125,old_swan,72.502,960368
R0126,knotty_ash,73.721,126072
R0127,toxteth,76.054,169919
R0128,broadgreen,74.250,853953
R0129,wavertree,73.986,368189
R0130,knotty_ash,72.844,126072
R0131,aigburth,75.500,722982
R0132,prescot,76.282,819476
R0133,kirkby,76.059,666002
R0134,aigburth,71.062,722982
R0135,broadgreen,74.519,853953
R0136,mossley_hill,73.180,526590
R0137,toxteth,75.855,169919
R0138,fazakerley,75.485,619642
R0139,old_swan,73.350,960368
R0140,crosby,73.735,977486
R0141,prescot,74.885,819476
R0142,childwall,74.036,224673
R0143,broadgreen,75.754,853953
R0144,huyton,73.867,313912
R0145,fazakerley,70.281,619642
R0146,broadgreen,72.464,853953
R0147,kirkdale,74.897,663135
R0148,sefton_park,74.189,135306
R0149,everton,73.067,197335
R0150,broadgreen,73.559,853953
R0151,wavertree,73.544,368189
R0152,west_derby,73.922,346484
R0153,garston,74.562,109379
R0154,anfield,74.371,259002
R0155,knotty_ash,76.891,126072
R0156,crosby,73.995,977486
R0157,allerton,72.211,492654
R0158,kirkdale,74.485,663135
R0159,prescot,73.458,819476
R0160,aigburth,75.560,722982
R0161,prescot,74.637,819476
R0162,prescot,74.483,819476
R0163,maghull,73.777,332193
R0164,broadgreen,73.326,853953
R0165,knotty_ash,74.330,126072
R0166,woolton,75.028,295694
R0167,childwall,73.713,224673
R0168,aigburth,73.732,722982
R0169,broadgreen,74.877,853953
R0170,allerton,72.914,492654
R0171,knotty_ash,75.394,126072
R0172,allerton,74.336,492654
R0173,sefton_park,74.228,135306
R0174,huyton,75.376,313912
R0175,sefton_park,76.410,135306
R0176,mossley_hill,73.780,526590
R0177,old_swan,72.079,960368
R0178,kirkdale,74.874,663135
R0179,fazakerley,74.746,619642
R0180,bootle,73.813,690444
R0181,crosby,74.705,977486
R0182,everton,74.763,197335
R0183,fazakerley,74.650,619642
R0184,birkenhead,76.139,277365
R0185,sefton_park,74.241,135306
R0186,kirkdale,73.481,663135
R0187,huyton,74.479,313912
R0188,bootle,73.287,690444
R0189,prescot,74.358,819476
R0190,childwall,76.297,224673
R0191,sefton_park,72.203,135306
R0192,west_derby,73.794,346484
R0193,allerton,75.071,492654
