record_id,sector,status,authentic,priority,units,multiplier,bias_key
R0001,traffic,ACTIVE,1,5,220,1,7929
R0002,transit,ACTIVE,1,5,220,1,7929
R0003,waste,ACTIVE,1,5,220,1,7929
R0004,communications,ACTIVE,1,6,220,1,7929
R0005,communications,ACTIVE,1,7,220,1,7929
R0006,power,ACTIVE,1,4,220,1,7929
R0007,emergency,QUEUED,1,7,47,37,7929
R0008,communications,ACTIVE,1,7,220,1,7929
R0009,traffic,ACTIVE,1,6,220,1,7929
R0010,traffic,ACTIVE,1,5,220,1,7929
R0011,water,ACTIVE,1,7,220,1,7929
R0012,water,ACTIVE,1,6,220,1,7929
R0013,communications,ACTIVE,1,7,220,1,7929
R0014,traffic,ACTIVE,1,7,220,1,7929
R0015,emergency,ACTIVE,1,7,220,1,7929
R0016,communications,ACTIVE,1,5,220,1,7929
R0017,emergency,ACTIVE,1,6,220,1,7929
R0018,traffic,ACTIVE,1,6,220,1,7929
R0019,waste,ACTIVE,1,4,220,1,7929
R0020,waste,ACTIVE,1,7,220,1,7929
R0021,water,ACTIVE,1,7,220,1,7929
R0022,communications,ACTIVE,1,4,220,1,7929
R0023,transit,ACTIVE,1,5,220,1,7929
R0024,transit,ACTIVE,1,6,220,1,7929
R0025,transit,ACTIVE,1,5,220,1,7929
R0026,communications,ACTIVE,1,5,220,1,7929
R0027,transit,ACTIVE,1,4,220,1,7929
R0028,emergency,ACTIVE,1,5,220,1,7929
R0029,water,ACTIVE,1,5,220,1,7929
R0030,traffic,COMPLETE,1,6,178,71,7929
R0031,power,ACTIVE,1,7,220,1,7929
R0032,communications,ACTIVE,1,4,220,1,7929
R0033,communications,ACTIVE,1,4,220,1,7929
R0034,power,ACTIVE,1,7,220,1,7929
R0035,emergency,ACTIVE,1,7,220,1,7929
R0036,water,ACTIVE,1,6,220,1,7929
R0037,traffic,ACTIVE,1,6,220,1,7929
R0038,communications,ACTIVE,1,4,220,1,7929
R0039,transit,ACTIVE,1,5,220,1,7929
R0040,transit,ACTIVE,1,6,220,1,7929
R0041,waste,ACTIVE,1,5,220,1,7929
R0042,water,ACTIVE,1,5,220,1,7929
R0043,power,ACTIVE,1,4,220,1,7929
R0044,water,ACTIVE,1,7,220,1,7929
R0045,waste,ACTIVE,1,5,220,1,7929
R0046,communications,ACTIVE,1,5,220,1,7929
R0047,communications,ACTIVE,1,6,220,1,7929
R0048,emergency,ACTIVE,1,6,220,1,7929
R0049,water,ACTIVE,1,4,220,1,7929
R0050,traffic,ACTIVE,1,4,220,1,7929
R0051,power,ACTIVE,1,5,220,1,7929
R0052,water,ACTIVE,1,6,220,1,7929
R0053,emergency,ACTIVE,1,5,220,1,7929
R0054,transit,ACTIVE,1,4,220,1,7929
R0055,emergency,ACTIVE,1,6,220,1,7929
R0056,traffic,ACTIVE,1,6,220,1,7929
R0057,communications,ACTIVE,1,7,220,1,7929
R0058,communications,ACTIVE,1,6,220,1,7929
R0059,power,ACTIVE,1,5,220,1,7929
R0060,water,ACTIVE,1,4,220,1,7929
R0061,power,ACTIVE,1,4,220,1,7929
R0062,power,ACTIVE,1,7,220,1,7929
R0063,emergency,ACTIVE,1,6,220,1,7929
R0064,emergency,ACTIVE,1,4,220,1,7929
R0065,water,ACTIVE,1,5,220,1,7929
R0066,water,ACTIVE,1,6,220,1,7929
R0067,power,ACTIVE,1,4,220,1,7929
R0068,water,ACTIVE,1,4,220,1,7929
R0069,waste,ACTIVE,1,5,220,1,7929
R0070,communications,ACTIVE,1,5,220,1,7929
R0071,water,ACTIVE,1,5,220,1,7929
R0072,emergency,ACTIVE,1,6,220,1,7929
R0073,traffic,ACTIVE,1,6,220,1,7929
R0074,power,ACTIVE,1,7,220,1,7929
R0075,waste,ACTIVE,1,5,220,1,7929
R0076,transit,ACTIVE,1,6,220,1,7929
R0077,emergency,ACTIVE,1,6,220,1,7929
R0078,transit,ACTIVE,1,7,220,1,7929
R0079,power,ACTIVE,1,4,220,1,7929
R0080,water,ACTIVE,1,4,220,1,7929
R0081,waste,ACTIVE,1,5,220,1,7929
R0082,traffic,ACTIVE,1,4,220,1,7929
R0083,power,ACTIVE,1,4,220,1,7929
R0084,emergency,ACTIVE,1,5,220,1,7929
R0085,waste,ACTIVE,1,4,220,1,7929
R0086,waste,ACTIVE,1,7,220,1,7929
R0087,transit,ACTIVE,1,5,220,1,7929
R0088,waste,ACTIVE,1,5,220,1,7929
R0089,waste,ACTIVE,1,6,220,1,7929
R0090,waste,ACTIVE,1,7,220,1,7929
R0091,waste,ACTIVE,1,4,220,1,7929
R0092,power,ACTIVE,1,5,220,1,7929
R0093,water,ACTIVE,1,4,220,1,7929
R0094,communications,ACTIVE,1,7,220,1,7929
R0095,communications,ACTIVE,1,6,220,1,7929
R0096,power,ACTIVE,1,5,220,1,7929
R0097,power,ACTIVE,1,6,220,1,7929
R0098,traffic,ACTIVE,1,7,220,1,7929
R0099,traffic,ACTIVE,1,5,220,1,7929
R0100,communications,ACTIVE,1,4,220,1,7929
R0101,transit,ACTIVE,1,6,220,1,7929
R0102,power,QUEUED,0,1,155,52,7929
R0103,water,ACTIVE,1,7,220,1,7929
R0104,waste,ACTIVE,1,5,220,1,7929
R0105,emergency,ACTIVE,1,6,220,1,7929
R0106,traffic,ACTIVE,1,5,220,1,7929
R0107,transit,ACTIVE,1,6,220,1,7929
R0108,transit,ACTIVE,1,4,220,1,7929
R0109,power,ACTIVE,1,7,220,1,7929
R0110,waste,ACTIVE,1,5,220,1,7929
R0111,waste,ACTIVE,1,4,220,1,7929
R0112,waste,ACTIVE,1,5,220,1,7929
R0113,communications,ACTIVE,1,5,220,1,7929
R0114,communications,ACTIVE,1,4,220,1,7929
R0115,emergency,ACTIVE,0,5,48,4,7929
R0116,waste,ACTIVE,1,4,220,1,7929
R0117,traffic,ACTIVE,1,7,220,1,7929
R0118,waste,ACTIVE,1,5,220,1,7929
R0119,water,ACTIVE,1,6,220,1,7929
R0120,water,ACTIVE,1,5,220,1,7929
R0121,waste,ACTIVE,1,7,220,1,7929
R0122,traffic,ACTIVE,1,4,220,1,7929
R0123,traffic,ACTIVE,1,4,220,1,7929
R0124,emergency,ACTIVE,1,7,220,1,7929
R0125,emergency,ACTIVE,1,6,220,1,7929
R0126,power,ACTIVE,1,5,220,1,7929
R0127,power,ACTIVE,1,4,220,1,7929
R0128,power,ACTIVE,1,5,220,1,7929
R0129,water,ACTIVE,1,5,220,1,7929
R0130,communications,ACTIVE,1,6,220,1,7929
R0131,emergency,ACTIVE,1,5,220,1,7929
R0132,water,ACTIVE,1,5,220,1,7929
R0133,waste,ACTIVE,1,5,220,1,7929
R0134,transit,ACTIVE,1,4,220,1,7929
R0135,emergency,ACTIVE,1,7,220,1,7929
R0136,power,ACTIVE,1,6,220,1,7929
R0137,transit,ACTIVE,1,5,220,1,7929
R0138,emergency,ACTIVE,1,7,220,1,7929
R0139,traffic,ACTIVE,1,7,220,1,7929
R0140,transit,ACTIVE,1,4,220,1,7929
R0141,waste,ACTIVE,1,6,220,1,7929
R0142,power,ACTIVE,1,6,220,1,7929
R0143,power,ACTIVE,1,5,220,1,7929
R0144,transit,ACTIVE,1,4,220,1,7929
R0145,transit,ACTIVE,1,6,220,1,7929
R0146,transit,ACTIVE,1,4,220,1,7929
R0147,power,ACTIVE,1,5,220,1,7929
R0148,emergency,ACTIVE,1,6,220,1,7929
R0149,traffic,ACTIVE,1,5,220,1,7929
R0150,waste,ACTIVE,1,5,220,1,7929
R0151,water,ACTIVE,1,6,220,1,7929
R0152,traffic,ACTIVE,1,4,220,1,7929
R0153,waste,ACTIVE,1,7,220,1,7929
R0154,emergency,ACTIVE,1,4,220,1,7929
R0155,transit,ACTIVE,1,7,220,1,7929
R0156,communications,ACTIVE,1,5,220,1,7929
R0157,emergency,ACTIVE,1,4,220,1,7929
R0158,waste,ACTIVE,1,7,220,1,7929
R0159,communications,ACTIVE,1,7,220,1,7929
R0160,emergency,ACTIVE,1,6,220,1,7929
R0161,emergency,ACTIVE,1,5,220,1,7929
R0162,traffic,ACTIVE,1,6,220,1,7929
R0163,traffic,ACTIVE,1,4,220,1,7929
R0164,communications,ACTIVE,1,6,220,1,7929
R0165,waste,ACTIVE,1,4,220,1,7929
R0166,power,ACTIVE,1,4,220,1,7929
R0167,power,ACTIVE,1,6,220,1,7929
R0168,communications,ACTIVE,1,7,220,1,7929
R0169,waste,ACTIVE,1,6,220,1,7929
R0170,communications,ACTIVE,1,6,220,1,7929
R0171,emergency,ACTIVE,1,4,220,1,7929
R0172,power,ACTIVE,1,4,220,1,7929
R0173,communications,ACTIVE,1,4,220,1,7929
R0174,power,ACTIVE,1,4,220,1,7929
R0175,emergency,ACTIVE,1,5,220,1,7929
R0176,communications,ACTIVE,1,7,220,1,7929
R0177,power,ACTIVE,1,4,220,1,7929
R0178,transit,ACTIVE,1,7,220,1,7929
R0179,waste,ACTIVE,1,6,220,1,7929
R0180,communications,ACTIVE,1,5,220,1,7929
R0181,water,ACTIVE,1,6,220,1,7929
R0182,waste,ACTIVE,1,7,220,1,7929
R0183,water,ACTIVE,1,4,220,1,7929
R0184,transit,ACTIVE,1,4,220,1,7929
R0185,power,ACTIVE,1,6,220,1,7929
R0186,transit,ACTIVE,1,7,220,1,7929
R0187,power,ACTIVE,1,5,220,1,7929
R0188,communications,ACTIVE,1,4,220,1,7929
R0189,power,ACTIVE,1,4,220,1,7929
R0190,waste,ACTIVE,1,4,220,1,7929
R0191,waste,ACTIVE,1,4,220,1,7929
R0192,transit,ACTIVE,1,5,220,1,7929
R0193,water,ACTIVE,1,5,220,1,7929
R0194,power,ACTIVE,1,7,220,1,7929
R0195,power,ACTIVE,1,7,220,1,7929
R0196,waste,ACTIVE,1,6,220,1,7929
R0197,waste,ACTIVE,1,7,220,1,7929
R0198,transit,ACTIVE,1,6,220,1,7929
R0199,waste,ACTIVE,1,7,220,1,7929
R0200,power,ACTIVE,1,6,220,1,7929
R0201,power,ACTIVE,1,7,220,1,7929
R0202,transit,ACTIVE,1,7,220,1,7929
R0203,waste,ACTIVE,1,7,220,1,7929
R0204,power,ACTIVE,1,7,220,1,7929
