reading_id,district,signal_strength,district_code
R0001,crosby,72.705,787261
R0002,broadgreen,71.578,318707
R0003,broadgreen,73.275,318707
R0004,allerton,71.177,355383
R0005,allerton,73.897,355383
R0006,aigburth,73.225,116398
R0007,maghull,73.215,959987
R0008,wavertree,72.763,523170
R0009,mossley_hill,72.139,557604
R0010,allerton,74.790,355383
R0011,garston,71.940,945679
R0012,knotty_ash,74.081,942466
R0013,toxteth,71.007,688142
R0014,bootle,71.689,140890
R0015,sefton_park,70.059,462755
R0016,old_swan,72.145,122596
R0017,kirkdale,71.843,422277
R0018,west_derby,73.761,454404
R0019,woolton,74.437,750415
R0020,mossley_hill,73.193,557604
R0021,prescot,73.245,333876
R0022,kirkdale,70.819,422277
R0023,bootle,71.997,140890
R0024,toxteth,72.471,688142
R0025,kirkby,74.429,649427
R0026,childwall,75.264,631214
R0027,prescot,72.127,333876
R0028,knotty_ash,75.543,942466
R0029,childwall,72.608,631214
R0030,mossley_hill,74.101,557604
R0031,aigburth,74.040,116398
R0032,everton,74.027,513932
R0033,kirkdale,73.377,422277
R0034,kirkby,74.450,649427
R0035,sefton_park,71.706,462755
R0036,broadgreen,73.542,318707
R0037,crosby,72.087,787261
R0038,speke,73.481,429790
R0039,toxteth,74.360,688142
R0040,aigburth,72.874,116398
R0041,garston,71.547,945679
R0042,west_derby,71.404,454404
R0043,wavertree,72.657,523170
R0044,speke,71.355,429790
R0045,old_swan,72.032,122596
R0046,everton,73.744,513932
R0047,sefton_park,73.166,462755
R0048,aigburth,75.377,116398
R0049,fazakerley,73.298,300458
R0050,old_swan,74.155,122596
R0051,aigburth,73.609,116398
R0052,allerton,73.731,355383
R0053,bootle,72.171,140890
R0054,garston,73.536,945679
R0055,west_derby,71.069,454404
R0056,toxteth,73.845,688142
R0057,maghull,73.752,959987
R0058,maghull,73.155,959987
R0059,wavertree,71.429,523170
R0060,mossley_hill,73.373,557604
R0061,allerton,74.322,355383
R0062,west_derby,71.572,454404
R0063,aigburth,75.326,116398
R0064,crosby,74.176,787261
R0065,fazakerley,74.040,300458
R0066,toxteth,73.486,688142
R0067,sefton_park,70.736,462755
R0068,wavertree,72.331,523170
R0069,maghull,72.732,959987
R0070,childwall,72.562,631214
R0071,toxteth,73.375,688142
R0072,huyton,74.475,896445
R0073,speke,73.512,429790
R0074,crosby,74.350,787261
R0075,mossley_hill,76.675,557604
R0076,bootle,72.178,140890
R0077,west_derby,71.421,454404
R0078,crosby,70.943,787261
R0079,kirkdale,73.968,422277
R0080,mossley_hill,74.291,557604
R0081,kirkby,72.413,649427
R0082,prescot,74.812,333876
R0083,kirkby,72.517,649427
R0084,aigburth,71.002,116398
R0085,fazakerley,72.996,300458
R0086,wavertree,75.534,523170
R0087,speke,72.747,429790
R0088,bootle,72.778,140890
R0089,anfield,72.687,438262
R0090,crosby,72.304,787261
R0091,fazakerley,73.668,300458
R0092,west_derby,73.347,454404
R0093,bootle,72.335,140890
R0094,everton,73.900,513932
R0095,wavertree,72.409,523170
R0096,allerton,74.397,355383
R0097,kirkby,72.604,649427
R0098,fazakerley,73.490,300458
R0099,aigburth,73.202,116398
R0100,aigburth,72.300,116398
R0101,wavertree,72.200,523170
R0102,sefton_park,74.419,462755
R0103,woolton,72.913,750415
R0104,sefton_park,73.230,462755
R0105,bootle,71.610,140890
R0106,aigburth,73.698,116398
R0107,aigburth,74.005,116398
R0108,speke,74.881,429790
R0109,toxteth,72.893,688142
R0110,speke,72.143,429790
R0111,everton,75.517,513932
R0112,crosby,74.919,787261
R0113,aigburth,73.857,116398
R0114,huyton,75.524,896445
R0115,childwall,73.779,631214
R0116,knotty_ash,73.515,942466
R0117,speke,74.552,429790
R0118,maghull,74.939,959987
R0119,aigburth,75.869,116398
R0120,speke,73.478,429790
R0121,old_swan,73.794,122596
R0122,childwall,74.102,631214
R0123,huyton,74.422,896445
R0124,garston,72.551,945679
R0125,aigburth,73.257,116398
R0126,knotty_ash,71.776,942466
R0127,speke,72.235,429790
R0128,kirkby,73.205,649427
R0129,mossley_hill,71.922,557604
R0130,mossley_hill,70.918,557604
R0131,birkenhead,71.944,117503
R0132,kirkdale,72.505,422277
R0133,anfield,70.278,438262
R0134,sefton_park,75.103,462755
R0135,speke,71.422,429790
R0136,allerton,72.340,355383
R0137,fazakerley,73.956,300458
R0138,maghull,72.704,959987
R0139,kirkdale,71.829,422277
R0140,kirkdale,72.571,422277
R0141,sefton_park,72.755,462755
R0142,mossley_hill,72.274,557604
R0143,mossley_hill,72.232,557604
R0144,anfield,73.590,438262
R0145,west_derby,72.457,454404
R0146,childwall,72.067,631214
R0147,knotty_ash,74.489,942466
R0148,allerton,70.967,355383
R0149,mossley_hill,73.596,557604
R0150,allerton,73.839,355383
R0151,bootle,72.555,140890
R0152,mossley_hill,76.069,557604
R0153,allerton,72.936,355383
R0154,aigburth,74.833,116398
R0155,anfield,73.723,438262
R0156,birkenhead,74.039,117503
R0157,maghull,73.821,959987
R0158,crosby,73.791,787261
R0159,prescot,72.952,333876
R0160,prescot,73.102,333876
R0161,kirkby,72.902,649427
R0162,childwall,73.964,631214
R0163,speke,73.343,429790
R0164,kirkby,73.729,649427
R0165,mossley_hill,73.393,557604
R0166,birkenhead,75.151,117503
R0167,speke,72.357,429790
R0168,woolton,75.240,750415
R0169,wavertree,70.186,523170
R0170,maghull,72.224,959987
R0171,mossley_hill,73.097,557604
R0172,sefton_park,72.184,462755
R0173,knotty_ash,73.199,942466
R0174,woolton,72.553,750415
R0175,garston,72.966,945679
R0176,everton,74.318,513932
R0177,speke,73.761,429790
R0178,crosby,74.139,787261
R0179,garston,73.342,945679
R0180,woolton,74.477,750415
R0181,kirkdale,71.922,422277
R0182,prescot,74.407,333876
R0183,old_swan,71.781,122596
R0184,garston,73.021,945679
R0185,anfield,72.938,438262
R0186,broadgreen,72.945,318707
R0187,fazakerley,74.389,300458
R0188,birkenhead,75.859,117503
R0189,prescot,72.007,333876
R0190,maghull,72.558,959987
R0191,broadgreen,74.144,318707
R0192,bootle,71.134,140890
R0193,aigburth,73.246,116398
R0194,west_derby,73.592,454404
R0195,anfield,70.683,438262
R0196,broadgreen,75.213,318707
R0197,speke,72.593,429790
R0198,wavertree,74.141,523170
R0199,woolton,76.283,750415
R0200,birkenhead,73.530,117503
R0201,bootle,73.717,140890
R0202,broadgreen,74.212,318707
R0203,allerton,73.770,355383
R0204,anfield,75.110,438262
R0205,west_derby,71.516,454404
R0206,sefton_park,70.432,462755
R0207,west_derby,73.073,454404
R0208,fazakerley,73.553,300458
R0209,allerton,73.970,355383
R0210,knotty_ash,72.763,942466
R0211,birkenhead,74.859,117503
R0212,kirkdale,74.020,422277
R0213,aigburth,73.081,116398
R0214,kirkby,72.713,649427
R0215,huyton,73.798,896445
R0216,crosby,72.836,787261
R0217,wavertree,74.060,523170
R0218,speke,72.124,429790
R0219,toxteth,71.793,688142
R0220,crosby,70.524,787261
R0221,kirkby,70.616,649427
R0222,anfield,72.215,438262
R0223,crosby,72.080,787261
R0224,anfield,71.910,438262
R0225,kirkby,73.669,649427
R0226,knotty_ash,74.527,942466
R0227,anfield,75.078,438262
R0228,anfield,72.465,438262
R0229,mossley_hill,75.196,557604
R0230,prescot,75.373,333876
R0231,sefton_park,73.661,462755
R0232,birkenhead,71.508,117503
R0233,garston,73.009,945679
R0234,huyton,73.621,896445
R0235,fazakerley,73.220,300458
R0236,allerton,71.795,355383
R0237,woolton,72.633,750415
R0238,fazakerley,72.420,300458
R0239,west_derby,72.087,454404
R0240,maghull,73.009,959987
R0241,mossley_hill,73.608,557604
R0242,woolton,74.466,750415
R0243,prescot,75.292,333876
R0244,childwall,73.685,631214
R0245,aigburth,72.803,116398
R0246,mossley_hill,73.562,557604
R0247,broadgreen,71.339,318707
R0248,speke,71.922,429790
R0249,kirkby,71.402,649427
R0250,woolton,73.121,750415
R0251,huyton,72.087,896445
R0252,aigburth,72.845,116398
R0253,mossley_hill,71.146,557604
R0254,wavertree,71.850,523170
R0255,aigburth,73.449,116398
R0256,old_swan,70.981,122596
R0257,sefton_park,72.979,462755
R0258,kirkdale,73.712,422277
R0259,kirkby,74.610,649427
R0260,anfield,73.044,438262
R0261,garston,73.855,945679
R0262,old_swan,72.864,122596
R0263,huyton,72.272,896445
R0264,sefton_park,72.075,462755
R0265,everton,73.040,513932
R0266,childwall,73.675,631214
R0267,prescot,72.979,333876
R0268,west_derby,72.642,454404
R0269,kirkby,72.780,649427
R0270,everton,73.308,513932
R0271,broadgreen,74.665,318707
R0272,aigburth,72.583,116398
R0273,woolton,73.806,750415
R0274,wavertree,72.309,523170
R0275,maghull,74.069,959987
R0276,garston,73.544,945679
R0277,prescot,72.198,333876
R0278,crosby,72.262,787261
R0279,birkenhead,72.923,117503
R0280,mossley_hill,74.604,557604
R0281,birkenhead,71.885,117503
R0282,knotty_ash,74.532,942466
R0283,birkenhead,73.553,117503
R0284,allerton,73.762,355383
R0285,birkenhead,73.224,117503
R0286,broadgreen,73.506,318707
R0287,garston,73.871,945679
R0288,crosby,71.359,787261
R0289,old_swan,75.826,122596
R0290,maghull,72.407,959987
R0291,woolton,71.749,750415
R0292,kirkdale,73.552,422277
R0293,old_swan,73.162,122596
R0294,allerton,73.063,355383
R0295,knotty_ash,74.252,942466
R0296,knotty_ash,74.240,942466
R0297,old_swan,71.773,122596
R0298,broadgreen,75.600,318707
R0299,childwall,74.127,631214
R0300,woolton,74.330,750415
R0301,bootle,72.388,140890
R0302,birkenhead,74.265,117503
R0303,huyton,72.040,896445
R0304,fazakerley,72.308,300458
R0305,wavertree,75.479,523170
R0306,toxteth,73.388,688142
R0307,mossley_hill,73.210,557604
R0308,everton,73.218,513932
R0309,broadgreen,72.730,318707
R0310,aigburth,73.479,116398
R0311,kirkby,74.282,649427
R0312,childwall,73.733,631214
R0313,crosby,70.926,787261
R0314,huyton,73.334,896445
R0315,prescot,74.722,333876
R0316,broadgreen,74.083,318707
R0317,broadgreen,71.169,318707
R0318,west_derby,71.973,454404
R0319,sefton_park,74.213,462755
R0320,kirkdale,74.095,422277
R0321,maghull,73.585,959987
R0322,sefton_park,72.720,462755
R0323,birkenhead,73.853,117503
R0324,mossley_hill,71.619,557604
R0325,wavertree,71.629,523170
R0326,woolton,73.012,750415
R0327,knotty_ash,72.303,942466
R0328,allerton,73.870,355383
R0329,crosby,73.456,787261
R0330,west_derby,72.798,454404
R0331,west_derby,72.401,454404
R0332,speke,73.019,429790
R0333,everton,74.359,513932
R0334,everton,73.681,513932
R0335,maghull,73.791,959987
R0336,bootle,71.812,140890
R0337,west_derby,72.281,454404
R0338,knotty_ash,73.579,942466
R0339,maghull,73.301,959987
R0340,anfield,70.743,438262
R0341,maghull,72.650,959987
R0342,aigburth,72.546,116398
R0343,aigburth,74.814,116398
R0344,toxteth,74.133,688142
R0345,allerton,71.683,355383
R0346,broadgreen,72.069,318707
R0347,huyton,73.682,896445
R0348,huyton,72.372,896445
R0349,kirkby,77.735,649427
R0350,woolton,71.819,750415
R0351,garston,72.832,945679
R0352,mossley_hill,75.272,557604
R0353,kirkdale,71.090,422277
R0354,allerton,73.061,355383
R0355,huyton,73.433,896445
R0356,wavertree,72.964,523170
R0357,wavertree,72.285,523170
R0358,kirkdale,72.406,422277
R0359,maghull,72.518,959987
R0360,crosby,72.163,787261
R0361,maghull,72.938,959987
R0362,toxteth,72.596,688142
R0363,crosby,73.090,787261
R0364,woolton,74.123,750415
R0365,fazakerley,73.476,300458
R0366,woolton,72.011,750415
R0367,sefton_park,71.847,462755
R0368,toxteth,72.823,688142
R0369,knotty_ash,72.793,942466
R0370,old_swan,73.116,122596
R0371,maghull,73.721,959987
R0372,old_swan,71.784,122596
R0373,sefton_park,73.974,462755
R0374,aigburth,73.757,116398
R0375,mossley_hill,73.417,557604
R0376,broadgreen,73.517,318707
R0377,everton,73.638,513932
R0378,old_swan,73.153,122596
R0379,knotty_ash,73.444,942466
R0380,allerton,73.782,355383
R0381,bootle,73.383,140890
R0382,woolton,74.650,750415
R0383,aigburth,71.865,116398
R0384,childwall,74.167,631214
R0385,childwall,72.772,631214
R0386,kirkdale,70.437,422277
R0387,speke,73.664,429790
R0388,woolton,72.023,750415
R0389,anfield,72.295,438262
R0390,birkenhead,74.334,117503
R0391,bootle,72.184,140890
R0392,old_swan,72.084,122596
R0393,woolton,74.746,750415
R0394,aigburth,73.468,116398
R0395,garston,70.995,945679
R0396,prescot,72.987,333876
R0397,allerton,72.245,355383
R0398,everton,75.243,513932
R0399,broadgreen,73.510,318707
R0400,fazakerley,74.808,300458
R0401,anfield,70.225,438262
R0402,old_swan,73.617,122596
R0403,fazakerley,73.593,300458
R0404,mossley_hill,71.203,557604
R0405,crosby,72.989,787261
R0406,kirkby,73.130,649427
R0407,birkenhead,73.774,117503
R0408,birkenhead,73.910,117503
R0409,speke,70.826,429790
R0410,toxteth,71.993,688142
R0411,bootle,71.435,140890
R0412,broadgreen,70.605,318707
R0413,prescot,72.198,333876
R0414,childwall,72.446,631214
R0415,childwall,73.914,631214
R0416,maghull,73.717,959987
R0417,old_swan,73.436,122596
R0418,bootle,72.532,140890
R0419,birkenhead,73.637,117503
R0420,huyton,73.064,896445
R0421,childwall,74.362,631214
R0422,garston,71.759,945679
R0423,bootle,73.429,140890
R0424,maghull,73.880,959987
R0425,aigburth,71.885,116398
R0426,west_derby,72.362,454404
R0427,anfield,73.566,438262
R0428,old_swan,73.586,122596
R0429,kirkdale,76.375,422277
R0430,allerton,73.671,355383
R0431,knotty_ash,72.815,942466
R0432,birkenhead,74.145,117503
R0433,speke,73.026,429790
R0434,huyton,74.619,896445
R0435,wavertree,74.339,523170
R0436,mossley_hill,72.524,557604
R0437,west_derby,72.779,454404
R0438,everton,71.739,513932
R0439,everton,73.396,513932
R0440,old_swan,71.933,122596
R0441,maghull,73.014,959987
R0442,broadgreen,73.271,318707
R0443,wavertree,73.140,523170
R0444,mossley_hill,73.036,557604
R0445,sefton_park,72.597,462755
R0446,toxteth,73.101,688142
R0447,bootle,72.975,140890
R0448,fazakerley,76.370,300458
R0449,sefton_park,71.882,462755
R0450,allerton,73.174,355383
R0451,maghull,74.284,959987
R0452,knotty_ash,73.851,942466
R0453,west_derby,71.312,454404
R0454,woolton,72.980,750415
R0455,garston,71.758,945679
R0456,toxteth,72.360,688142
R0457,west_derby,74.065,454404
R0458,kirkdale,71.828,422277
R0459,childwall,73.381,631214
R0460,toxteth,73.037,688142
R0461,speke,74.156,429790
R0462,aigburth,73.541,116398
R0463,old_swan,72.781,122596
R0464,speke,71.918,429790
R0465,prescot,71.375,333876
R0466,woolton,70.990,750415
R0467,speke,71.858,429790
R0468,garston,71.751,945679
R0469,allerton,73.387,355383
R0470,aigburth,73.547,116398
R0471,childwall,73.512,631214
R0472,mossley_hill,73.560,557604
R0473,west_derby,73.021,454404
R0474,mossley_hill,71.836,557604
R0475,broadgreen,74.767,318707
R0476,toxteth,71.377,688142
R0477,broadgreen,72.337,318707
R0478,childwall,73.437,631214
R0479,old_swan,74.106,122596
R0480,kirkdale,71.895,422277
R0481,crosby,73.367,787261
R0482,maghull,72.171,959987
R0483,kirkby,74.195,649427
R0484,mossley_hill,74.438,557604
R0485,kirkby,73.854,649427
R0486,bootle,73.419,140890
R0487,bootle,73.128,140890
R0488,wavertree,73.063,523170
R0489,fazakerley,73.118,300458
R0490,maghull,74.241,959987
R0491,old_swan,74.875,122596
R0492,wavertree,72.983,523170
R0493,everton,73.522,513932
R0494,maghull,71.580,959987
R0495,huyton,72.723,896445
R0496,anfield,72.892,438262
R0497,bootle,72.962,140890
R0498,huyton,73.442,896445
R0499,sefton_park,71.971,462755
R0500,crosby,74.336,787261
R0501,anfield,71.866,438262
R0502,crosby,73.528,787261
R0503,toxteth,73.118,688142
R0504,crosby,73.032,787261
R0505,allerton,73.092,355383
R0506,fazakerley,73.935,300458
R0507,toxteth,74.049,688142
R0508,childwall,74.634,631214
R0509,garston,72.988,945679
R0510,bootle,72.526,140890
R0511,crosby,73.781,787261
R0512,kirkdale,71.906,422277
R0513,mossley_hill,73.549,557604
R0514,crosby,72.529,787261
R0515,anfield,72.165,438262
R0516,crosby,72.229,787261
R0517,kirkby,72.514,649427
R0518,maghull,73.939,959987
R0519,birkenhead,74.673,117503
R0520,sefton_park,72.628,462755
R0521,west_derby,72.661,454404
R0522,toxteth,72.861,688142
R0523,sefton_park,73.254,462755
R0524,allerton,73.160,355383
R0525,wavertree,76.254,523170
R0526,crosby,69.915,787261
R0527,everton,73.108,513932
R0528,west_derby,71.991,454404
R0529,prescot,72.836,333876
R0530,kirkdale,74.261,422277
R0531,maghull,73.591,959987
R0532,childwall,73.920,631214
R0533,prescot,71.531,333876
R0534,speke,73.215,429790
R0535,childwall,73.224,631214
R0536,birkenhead,72.691,117503
R0537,anfield,73.304,438262
R0538,prescot,75.728,333876
R0539,birkenhead,73.055,117503
R0540,old_swan,71.380,122596
R0541,anfield,73.274,438262
R0542,crosby,73.819,787261
R0543,toxteth,73.177,688142
R0544,kirkdale,73.137,422277
R0545,broadgreen,74.532,318707
R0546,wavertree,72.896,523170
R0547,crosby,74.195,787261
R0548,everton,73.714,513932
R0549,toxteth,73.108,688142
R0550,wavertree,73.341,523170
R0551,west_derby,73.263,454404
R0552,kirkdale,70.812,422277
R0553,fazakerley,73.873,300458
R0554,maghull,74.537,959987
R0555,anfield,73.142,438262
R0556,allerton,73.148,355383
R0557,garston,73.792,945679
R0558,anfield,72.403,438262
R0559,broadgreen,72.366,318707
R0560,speke,72.986,429790
R0561,allerton,72.288,355383
R0562,prescot,73.496,333876
R0563,sefton_park,73.402,462755
R0564,wavertree,72.409,523170
R0565,garston,73.043,945679
R0566,birkenhead,74.970,117503
R0567,sefton_park,73.500,462755
R0568,anfield,71.362,438262
R0569,knotty_ash,72.793,942466
R0570,wavertree,72.996,523170
R0571,maghull,73.448,959987
