reading_id,district,signal_strength,district_code
R0001,everton,72.839,237924
R0002,maghull,72.752,583416
R0003,birkenhead,70.665,611537
R0004,sefton_park,70.053,795582
R0005,kirkby,72.136,285050
R0006,garston,71.421,688932
R0007,garston,72.350,688932
R0008,maghull,71.135,583416
R0009,bootle,70.508,164758
R0010,woolton,71.721,236008
R0011,crosby,72.419,574933
R0012,wavertree,67.683,331737
R0013,wavertree,72.306,331737
R0014,prescot,71.047,661224
R0015,kirkdale,70.464,121684
R0016,speke,70.699,100380
R0017,knotty_ash,73.005,353403
R0018,kirkby,73.036,285050
R0019,anfield,70.245,234392
R0020,allerton,71.590,243233
R0021,speke,68.467,100380
R0022,speke,70.805,100380
R0023,old_swan,70.049,726847
R0024,kirkdale,69.959,121684
R0025,wavertree,72.712,331737
R0026,maghull,72.597,583416
R0027,sefton_park,71.211,795582
R0028,fazakerley,71.533,271230
R0029,mossley_hill,72.588,344428
R0030,speke,69.421,100380
R0031,old_swan,69.827,726847
R0032,everton,72.028,237924
R0033,wavertree,72.980,331737
R0034,huyton,71.367,503244
R0035,mossley_hill,71.526,344428
R0036,bootle,71.317,164758
R0037,broadgreen,72.691,635988
R0038,old_swan,70.595,726847
R0039,sefton_park,71.634,795582
R0040,huyton,70.613,503244
R0041,maghull,72.175,583416
R0042,wavertree,71.046,331737
R0043,prescot,71.222,661224
R0044,allerton,71.327,243233
R0045,allerton,72.342,243233
R0046,toxteth,70.300,814563
R0047,woolton,72.369,236008
R0048,knotty_ash,73.351,353403
R0049,speke,71.818,100380
R0050,aigburth,70.996,759513
R0051,childwall,72.834,431606
R0052,west_derby,71.119,805568
R0053,crosby,70.712,574933
R0054,garston,69.192,688932
R0055,aigburth,71.899,759513
R0056,speke,71.720,100380
R0057,prescot,69.151,661224
R0058,huyton,72.003,503244
R0059,kirkby,69.471,285050
R0060,everton,70.065,237924
R0061,mossley_hill,71.222,344428
R0062,west_derby,71.758,805568
R0063,fazakerley,71.796,271230
R0064,crosby,72.318,574933
R0065,allerton,71.422,243233
R0066,woolton,70.532,236008
R0067,speke,70.732,100380
R0068,huyton,71.706,503244
R0069,toxteth,70.001,814563
R0070,huyton,70.087,503244
R0071,crosby,71.195,574933
R0072,woolton,72.192,236008
R0073,speke,71.001,100380
R0074,knotty_ash,70.349,353403
R0075,fazakerley,71.389,271230
R0076,crosby,71.425,574933
R0077,old_swan,71.163,726847
R0078,childwall,72.298,431606
R0079,wavertree,69.321,331737
R0080,aigburth,71.693,759513
R0081,west_derby,72.741,805568
R0082,birkenhead,70.873,611537
R0083,garston,71.567,688932
R0084,allerton,72.256,243233
R0085,knotty_ash,72.324,353403
R0086,broadgreen,72.901,635988
R0087,woolton,72.143,236008
R0088,knotty_ash,72.043,353403
R0089,kirkby,71.291,285050
R0090,allerton,71.909,243233
R0091,sefton_park,69.777,795582
R0092,wavertree,70.279,331737
R0093,kirkdale,71.535,121684
R0094,maghull,71.453,583416
R0095,old_swan,70.301,726847
R0096,childwall,69.756,431606
R0097,wavertree,70.424,331737
R0098,anfield,71.179,234392
R0099,everton,70.725,237924
R0100,kirkby,71.186,285050
R0101,childwall,71.328,431606
R0102,anfield,71.119,234392
R0103,knotty_ash,72.130,353403
R0104,crosby,71.765,574933
R0105,allerton,71.009,243233
R0106,everton,68.891,237924
R0107,broadgreen,72.198,635988
R0108,woolton,70.340,236008
R0109,aigburth,70.214,759513
R0110,west_derby,72.235,805568
R0111,knotty_ash,70.591,353403
R0112,wavertree,70.062,331737
R0113,anfield,70.805,234392
R0114,woolton,70.786,236008
R0115,sefton_park,72.834,795582
R0116,sefton_park,73.341,795582
R0117,anfield,70.714,234392
R0118,west_derby,71.936,805568
R0119,woolton,71.765,236008
R0120,aigburth,72.165,759513
R0121,west_derby,68.327,805568
R0122,kirkby,70.575,285050
R0123,sefton_park,71.302,795582
R0124,kirkdale,70.387,121684
R0125,prescot,71.463,661224
R0126,woolton,69.482,236008
R0127,wavertree,69.962,331737
R0128,old_swan,71.900,726847
R0129,toxteth,72.291,814563
R0130,old_swan,70.895,726847
R0131,garston,70.010,688932
