reading_id,district,signal_strength,district_code
R0001,kirkby,72.617,496068
R0002,toxteth,71.561,471890
R0003,everton,73.134,204404
R0004,prescot,70.916,531728
R0005,allerton,71.838,482195
R0006,crosby,71.520,600990
R0007,wavertree,73.713,663197
R0008,broadgreen,71.911,983749
R0009,west_derby,71.357,420636
R0010,crosby,72.625,600990
R0011,speke,70.349,144169
R0012,sefton_park,72.281,675083
R0013,huyton,73.127,129453
R0014,everton,73.588,204404
R0015,toxteth,72.451,471890
R0016,prescot,71.797,531728
R0017,speke,71.838,144169
R0018,old_swan,71.177,116354
R0019,woolton,73.226,880082
R0020,knotty_ash,72.824,644765
R0021,wavertree,70.058,663197
R0022,old_swan,72.630,116354
R0023,toxteth,72.130,471890
R0024,broadgreen,70.555,983749
R0025,broadgreen,72.967,983749
R0026,crosby,73.159,600990
R0027,maghull,71.950,941280
R0028,maghull,72.052,941280
R0029,fazakerley,72.974,882425
R0030,kirkdale,71.209,204260
R0031,crosby,73.206,600990
R0032,huyton,71.008,129453
R0033,childwall,73.075,437640
R0034,west_derby,74.131,420636
R0035,broadgreen,72.917,983749
R0036,garston,71.446,721399
R0037,anfield,73.276,641157
R0038,prescot,72.496,531728
R0039,bootle,72.569,444640
R0040,maghull,71.915,941280
R0041,garston,70.956,721399
R0042,knotty_ash,73.999,644765
R0043,childwall,72.952,437640
R0044,huyton,71.886,129453
R0045,fazakerley,70.543,882425
R0046,mossley_hill,72.187,416917
R0047,woolton,71.981,880082
R0048,prescot,71.275,531728
R0049,broadgreen,71.177,983749
R0050,woolton,70.634,880082
R0051,birkenhead,72.026,830759
R0052,woolton,71.303,880082
R0053,aigburth,71.936,131525
R0054,birkenhead,72.099,830759
R0055,bootle,71.588,444640
R0056,kirkdale,72.326,204260
R0057,huyton,72.998,129453
R0058,wavertree,74.369,663197
R0059,childwall,73.101,437640
R0060,bootle,70.958,444640
R0061,speke,71.416,144169
R0062,garston,71.925,721399
R0063,woolton,72.011,880082
R0064,aigburth,73.723,131525
R0065,kirkdale,72.091,204260
R0066,wavertree,72.582,663197
R0067,speke,70.923,144169
R0068,childwall,71.424,437640
R0069,sefton_park,72.112,675083
R0070,garston,72.110,721399
R0071,kirkdale,72.427,204260
R0072,woolton,74.161,880082
R0073,kirkby,72.099,496068
R0074,speke,72.704,144169
R0075,anfield,71.834,641157
