reading_id,district,signal_strength,district_code
R0001,toxteth,71.946,192628
R0002,fazakerley,71.076,332019
R0003,childwall,71.287,155358
R0004,childwall,70.071,155358
R0005,wavertree,71.765,772670
R0006,allerton,71.394,458371
R0007,garston,72.369,117371
R0008,speke,70.463,338583
R0009,aigburth,69.123,208245
R0010,allerton,70.600,458371
R0011,toxteth,70.011,192628
R0012,aigburth,69.028,208245
R0013,mossley_hill,69.322,298868
R0014,speke,69.624,338583
R0015,crosby,71.187,696938
R0016,old_swan,71.923,921118
R0017,woolton,69.307,264215
R0018,broadgreen,70.480,667865
R0019,kirkdale,68.393,843054
R0020,everton,70.382,433166
R0021,birkenhead,71.364,664760
R0022,everton,70.404,433166
R0023,fazakerley,72.952,332019
R0024,garston,69.793,117371
R0025,birkenhead,69.319,664760
R0026,mossley_hill,68.433,298868
R0027,birkenhead,68.880,664760
R0028,wavertree,69.387,772670
R0029,aigburth,70.985,208245
R0030,speke,69.881,338583
R0031,crosby,71.251,696938
R0032,old_swan,72.827,921118
R0033,speke,69.557,338583
R0034,bootle,70.408,411659
R0035,allerton,73.319,458371
R0036,speke,72.995,338583
R0037,kirkby,70.829,842104
R0038,kirkdale,71.846,843054
R0039,mossley_hill,72.797,298868
R0040,fazakerley,70.979,332019
R0041,bootle,71.188,411659
R0042,aigburth,70.320,208245
R0043,old_swan,72.196,921118
R0044,birkenhead,70.469,664760
R0045,toxteth,71.550,192628
R0046,huyton,72.680,816236
R0047,wavertree,70.883,772670
R0048,woolton,70.326,264215
R0049,toxteth,69.954,192628
R0050,wavertree,70.027,772670
R0051,maghull,72.160,241054
R0052,garston,69.133,117371
R0053,west_derby,70.678,888863
R0054,huyton,70.622,816236
R0055,toxteth,70.030,192628
R0056,allerton,69.906,458371
R0057,mossley_hill,70.312,298868
R0058,childwall,69.364,155358
R0059,sefton_park,71.124,938845
R0060,fazakerley,71.932,332019
R0061,knotty_ash,71.475,995312
R0062,speke,67.133,338583
R0063,garston,73.135,117371
R0064,childwall,70.360,155358
R0065,kirkby,70.619,842104
R0066,allerton,69.539,458371
R0067,kirkby,71.596,842104
R0068,woolton,70.727,264215
R0069,aigburth,69.709,208245
R0070,huyton,70.856,816236
R0071,wavertree,71.775,772670
R0072,maghull,70.424,241054
R0073,maghull,71.907,241054
R0074,prescot,71.753,667702
R0075,fazakerley,70.891,332019
R0076,garston,72.931,117371
R0077,kirkdale,70.294,843054
R0078,allerton,71.080,458371
R0079,anfield,70.725,972804
R0080,fazakerley,71.181,332019
R0081,fazakerley,70.365,332019
R0082,fazakerley,71.143,332019
R0083,birkenhead,68.984,664760
R0084,fazakerley,71.376,332019
R0085,anfield,70.460,972804
R0086,old_swan,74.390,921118
R0087,prescot,70.415,667702
R0088,west_derby,69.661,888863
R0089,birkenhead,69.129,664760
R0090,birkenhead,70.631,664760
R0091,birkenhead,72.208,664760
R0092,maghull,72.437,241054
R0093,knotty_ash,69.370,995312
R0094,speke,71.278,338583
R0095,crosby,69.858,696938
R0096,knotty_ash,72.643,995312
R0097,sefton_park,70.673,938845
R0098,woolton,70.819,264215
R0099,aigburth,71.617,208245
R0100,kirkdale,72.082,843054
R0101,crosby,70.598,696938
R0102,broadgreen,69.999,667865
R0103,birkenhead,70.759,664760
R0104,woolton,69.811,264215
R0105,west_derby,71.866,888863
R0106,speke,71.976,338583
R0107,toxteth,71.317,192628
R0108,fazakerley,70.846,332019
R0109,speke,70.780,338583
R0110,maghull,69.420,241054
R0111,childwall,69.748,155358
R0112,broadgreen,68.431,667865
R0113,wavertree,70.447,772670
R0114,garston,71.514,117371
R0115,woolton,72.225,264215
R0116,maghull,70.336,241054
R0117,kirkdale,69.333,843054
R0118,garston,69.823,117371
R0119,knotty_ash,70.096,995312
R0120,fazakerley,69.024,332019
R0121,childwall,69.914,155358
R0122,birkenhead,70.906,664760
R0123,toxteth,69.431,192628
R0124,prescot,70.973,667702
R0125,maghull,71.113,241054
R0126,garston,72.714,117371
R0127,maghull,69.565,241054
R0128,childwall,70.696,155358
R0129,broadgreen,72.199,667865
R0130,childwall,69.404,155358
R0131,prescot,71.274,667702
R0132,kirkdale,69.407,843054
R0133,huyton,69.289,816236
R0134,allerton,71.560,458371
R0135,maghull,69.195,241054
R0136,broadgreen,70.520,667865
R0137,bootle,71.358,411659
