reading_id,district,signal_strength,district_code
R0001,kirkdale,74.661,907848
R0002,maghull,74.887,264288
R0003,crosby,74.750,615512
R0004,prescot,75.602,376858
R0005,toxteth,74.511,303215
R0006,huyton,75.200,845081
R0007,maghull,74.049,264288
R0008,huyton,75.282,845081
R0009,mossley_hill,74.548,596932
R0010,woolton,74.140,491693
R0011,woolton,74.079,491693
R0012,bootle,73.256,985581
R0013,aigburth,74.677,364372
R0014,bootle,74.015,985581
R0015,crosby,74.024,615512
R0016,west_derby,74.722,877249
R0017,allerton,73.216,433846
R0018,old_swan,74.187,663490
R0019,kirkby,73.386,680567
R0020,mossley_hill,74.927,596932
R0021,mossley_hill,73.403,596932
R0022,allerton,75.735,433846
R0023,mossley_hill,76.631,596932
R0024,west_derby,75.431,877249
R0025,fazakerley,75.335,651964
R0026,maghull,72.698,264288
R0027,anfield,74.675,228609
R0028,mossley_hill,76.092,596932
R0029,maghull,76.175,264288
R0030,knotty_ash,74.308,993706
R0031,old_swan,74.407,663490
R0032,sefton_park,75.371,876277
R0033,toxteth,73.802,303215
R0034,knotty_ash,74.554,993706
R0035,sefton_park,74.005,876277
R0036,speke,75.985,997054
R0037,bootle,73.750,985581
R0038,maghull,75.842,264288
R0039,kirkdale,75.493,907848
R0040,woolton,72.796,491693
R0041,maghull,75.442,264288
R0042,birkenhead,75.912,363325
R0043,anfield,74.096,228609
R0044,anfield,74.418,228609
R0045,fazakerley,74.544,651964
R0046,huyton,72.292,845081
R0047,woolton,75.817,491693
R0048,knotty_ash,72.776,993706
R0049,birkenhead,75.723,363325
R0050,toxteth,76.096,303215
R0051,crosby,73.509,615512
R0052,birkenhead,75.727,363325
R0053,west_derby,73.202,877249
R0054,garston,75.409,486736
R0055,aigburth,73.606,364372
R0056,old_swan,73.712,663490
R0057,huyton,73.368,845081
R0058,birkenhead,75.811,363325
R0059,broadgreen,72.801,850053
R0060,bootle,73.194,985581
R0061,sefton_park,72.377,876277
R0062,crosby,75.151,615512
R0063,kirkby,72.914,680567
R0064,fazakerley,73.805,651964
R0065,anfield,73.854,228609
R0066,knotty_ash,73.698,993706
R0067,west_derby,74.551,877249
R0068,bootle,74.212,985581
R0069,fazakerley,74.137,651964
R0070,prescot,73.717,376858
R0071,prescot,75.062,376858
R0072,birkenhead,75.899,363325
R0073,old_swan,74.050,663490
R0074,aigburth,76.186,364372
R0075,woolton,73.051,491693
R0076,old_swan,74.929,663490
R0077,broadgreen,74.390,850053
R0078,garston,71.518,486736
R0079,allerton,74.116,433846
R0080,bootle,73.582,985581
R0081,woolton,74.314,491693
R0082,sefton_park,75.218,876277
R0083,knotty_ash,72.252,993706
R0084,crosby,72.874,615512
R0085,broadgreen,74.340,850053
R0086,allerton,74.830,433846
R0087,mossley_hill,74.848,596932
R0088,speke,76.795,997054
R0089,aigburth,76.586,364372
R0090,mossley_hill,76.192,596932
R0091,garston,76.560,486736
R0092,mossley_hill,72.773,596932
R0093,birkenhead,73.593,363325
R0094,broadgreen,73.706,850053
R0095,toxteth,73.236,303215
R0096,old_swan,73.010,663490
R0097,birkenhead,75.522,363325
R0098,everton,75.023,122240
R0099,huyton,72.122,845081
R0100,woolton,74.995,491693
R0101,broadgreen,75.667,850053
R0102,huyton,76.609,845081
R0103,crosby,73.662,615512
R0104,kirkdale,74.685,907848
R0105,prescot,75.565,376858
R0106,fazakerley,75.439,651964
R0107,maghull,74.687,264288
R0108,old_swan,74.521,663490
R0109,west_derby,74.950,877249
R0110,knotty_ash,71.935,993706
R0111,woolton,73.912,491693
R0112,allerton,73.257,433846
R0113,wavertree,74.041,537363
R0114,crosby,71.463,615512
R0115,childwall,74.429,229104
R0116,crosby,73.952,615512
R0117,crosby,75.218,615512
R0118,everton,75.789,122240
R0119,mossley_hill,75.664,596932
R0120,anfield,73.688,228609
R0121,aigburth,73.097,364372
R0122,allerton,73.505,433846
R0123,garston,72.546,486736
R0124,huyton,73.896,845081
R0125,fazakerley,73.951,651964
R0126,bootle,74.055,985581
R0127,kirkdale,74.540,907848
R0128,fazakerley,74.948,651964
R0129,garston,75.475,486736
R0130,childwall,74.322,229104
R0131,childwall,73.977,229104
R0132,wavertree,74.282,537363
R0133,bootle,73.938,985581
R0134,prescot,75.878,376858
R0135,mossley_hill,76.243,596932
R0136,woolton,74.826,491693
R0137,woolton,74.601,491693
R0138,everton,74.425,122240
R0139,west_derby,73.699,877249
R0140,west_derby,74.155,877249
R0141,knotty_ash,74.560,993706
R0142,west_derby,74.710,877249
R0143,knotty_ash,72.041,993706
R0144,wavertree,74.143,537363
R0145,garston,73.620,486736
R0146,aigburth,73.848,364372
R0147,broadgreen,74.136,850053
R0148,wavertree,74.475,537363
R0149,speke,72.402,997054
R0150,aigburth,76.584,364372
R0151,prescot,73.965,376858
R0152,childwall,74.329,229104
R0153,sefton_park,73.747,876277
R0154,everton,75.354,122240
R0155,west_derby,76.011,877249
R0156,sefton_park,72.918,876277
R0157,woolton,73.694,491693
R0158,fazakerley,74.390,651964
R0159,childwall,73.139,229104
R0160,speke,77.717,997054
R0161,crosby,74.246,615512
R0162,prescot,73.579,376858
R0163,west_derby,73.145,877249
R0164,fazakerley,74.250,651964
R0165,west_derby,74.033,877249
R0166,huyton,75.868,845081
R0167,anfield,74.833,228609
R0168,prescot,75.463,376858
R0169,fazakerley,74.273,651964
R0170,aigburth,72.626,364372
R0171,huyton,73.948,845081
R0172,woolton,73.538,491693
R0173,speke,75.088,997054
R0174,prescot,75.385,376858
R0175,aigburth,74.750,364372
R0176,wavertree,72.941,537363
R0177,anfield,72.355,228609
R0178,fazakerley,74.755,651964
R0179,mossley_hill,73.831,596932
R0180,fazakerley,74.851,651964
R0181,west_derby,72.843,877249
R0182,kirkby,74.105,680567
R0183,broadgreen,72.995,850053
R0184,birkenhead,75.099,363325
R0185,crosby,72.642,615512
R0186,old_swan,72.017,663490
R0187,birkenhead,74.166,363325
R0188,knotty_ash,73.516,993706
R0189,allerton,74.574,433846
R0190,kirkdale,75.919,907848
R0191,huyton,75.104,845081
R0192,birkenhead,75.990,363325
R0193,garston,73.112,486736
R0194,kirkdale,77.968,907848
