reading_id,district,signal_strength,district_code
R0001,huyton,70.300,563734
R0002,birkenhead,72.454,744306
R0003,toxteth,70.335,865377
R0004,fazakerley,71.662,859934
R0005,broadgreen,72.605,352344
R0006,anfield,70.385,136372
R0007,everton,69.915,583895
R0008,fazakerley,71.386,859934
R0009,anfield,70.583,136372
R0010,knotty_ash,72.040,273880
R0011,huyton,71.647,563734
R0012,childwall,71.947,243787
R0013,maghull,70.641,514937
R0014,birkenhead,71.766,744306
R0015,kirkby,73.514,670725
R0016,wavertree,70.998,151753
R0017,wavertree,70.735,151753
R0018,bootle,71.643,586061
R0019,everton,72.970,583895
R0020,maghull,70.357,514937
R0021,garston,72.962,356322
R0022,mossley_hill,71.131,165458
R0023,fazakerley,72.971,859934
R0024,mossley_hill,71.212,165458
R0025,mossley_hill,71.881,165458
R0026,kirkby,73.845,670725
R0027,huyton,70.514,563734
R0028,crosby,71.416,294010
R0029,west_derby,71.748,517566
R0030,wavertree,71.895,151753
R0031,aigburth,67.830,541445
R0032,kirkdale,72.661,711013
R0033,old_swan,71.338,502592
R0034,mossley_hill,72.770,165458
R0035,fazakerley,70.269,859934
R0036,toxteth,71.209,865377
R0037,wavertree,70.148,151753
R0038,knotty_ash,71.101,273880
R0039,wavertree,72.103,151753
R0040,fazakerley,72.176,859934
R0041,kirkby,74.857,670725
R0042,maghull,71.190,514937
R0043,anfield,72.811,136372
R0044,birkenhead,71.075,744306
R0045,prescot,71.772,314102
R0046,fazakerley,71.021,859934
R0047,woolton,71.171,438641
R0048,knotty_ash,70.652,273880
R0049,aigburth,71.113,541445
R0050,prescot,73.605,314102
R0051,anfield,70.864,136372
R0052,wavertree,71.017,151753
R0053,woolton,69.420,438641
R0054,broadgreen,71.047,352344
R0055,maghull,71.308,514937
R0056,broadgreen,71.183,352344
R0057,aigburth,72.557,541445
R0058,broadgreen,70.698,352344
R0059,kirkby,71.253,670725
R0060,speke,71.193,347150
R0061,prescot,72.800,314102
R0062,mossley_hill,72.400,165458
R0063,woolton,71.877,438641
R0064,mossley_hill,71.572,165458
R0065,prescot,70.484,314102
R0066,crosby,70.610,294010
R0067,toxteth,68.953,865377
R0068,allerton,73.225,322776
R0069,crosby,71.148,294010
R0070,bootle,72.206,586061
R0071,kirkby,74.976,670725
R0072,prescot,70.974,314102
R0073,huyton,72.925,563734
R0074,aigburth,73.937,541445
R0075,maghull,70.094,514937
R0076,birkenhead,71.633,744306
R0077,kirkdale,73.450,711013
R0078,wavertree,68.736,151753
R0079,kirkdale,72.042,711013
R0080,kirkby,71.843,670725
R0081,knotty_ash,71.756,273880
R0082,mossley_hill,72.223,165458
R0083,huyton,69.761,563734
R0084,broadgreen,71.231,352344
R0085,toxteth,74.025,865377
R0086,fazakerley,70.894,859934
R0087,aigburth,71.918,541445
R0088,crosby,73.292,294010
R0089,garston,71.242,356322
R0090,mossley_hill,72.110,165458
R0091,maghull,71.127,514937
R0092,mossley_hill,71.183,165458
R0093,broadgreen,72.050,352344
R0094,allerton,70.621,322776
R0095,mossley_hill,72.651,165458
R0096,birkenhead,72.114,744306
R0097,broadgreen,71.103,352344
R0098,aigburth,70.175,541445
R0099,everton,72.472,583895
R0100,sefton_park,70.938,902416
R0101,childwall,68.990,243787
R0102,birkenhead,72.895,744306
R0103,maghull,72.387,514937
R0104,garston,71.448,356322
R0105,allerton,72.072,322776
R0106,prescot,71.962,314102
R0107,huyton,71.464,563734
R0108,garston,74.267,356322
R0109,kirkdale,69.618,711013
R0110,kirkby,72.553,670725
R0111,broadgreen,70.451,352344
R0112,anfield,72.357,136372
R0113,birkenhead,72.445,744306
R0114,toxteth,71.048,865377
R0115,west_derby,69.620,517566
R0116,maghull,70.452,514937
R0117,maghull,68.928,514937
R0118,knotty_ash,70.613,273880
R0119,toxteth,71.689,865377
R0120,sefton_park,72.310,902416
R0121,aigburth,71.219,541445
R0122,everton,70.426,583895
R0123,wavertree,71.522,151753
R0124,crosby,71.647,294010
R0125,allerton,71.896,322776
R0126,knotty_ash,70.594,273880
R0127,bootle,71.861,586061
R0128,speke,72.188,347150
R0129,old_swan,70.331,502592
R0130,woolton,73.398,438641
R0131,mossley_hill,73.353,165458
R0132,allerton,70.593,322776
R0133,mossley_hill,72.466,165458
R0134,kirkby,70.798,670725
R0135,knotty_ash,71.320,273880
R0136,maghull,71.901,514937
R0137,childwall,71.159,243787
R0138,speke,72.137,347150
R0139,aigburth,72.439,541445
R0140,bootle,71.727,586061
R0141,prescot,71.513,314102
R0142,prescot,70.020,314102
R0143,old_swan,72.858,502592
R0144,garston,70.948,356322
R0145,childwall,69.822,243787
R0146,woolton,72.600,438641
R0147,birkenhead,72.350,744306
R0148,wavertree,70.505,151753
R0149,kirkby,71.602,670725
R0150,sefton_park,70.785,902416
R0151,anfield,71.157,136372
R0152,allerton,73.245,322776
R0153,maghull,69.967,514937
R0154,toxteth,71.910,865377
R0155,garston,73.600,356322
R0156,kirkby,73.352,670725
R0157,childwall,69.972,243787
R0158,speke,72.693,347150
R0159,aigburth,74.605,541445
R0160,allerton,70.955,322776
R0161,bootle,71.747,586061
R0162,toxteth,70.804,865377
R0163,knotty_ash,69.334,273880
R0164,garston,71.961,356322
R0165,sefton_park,70.354,902416
R0166,knotty_ash,71.791,273880
R0167,aigburth,72.106,541445
R0168,childwall,71.098,243787
R0169,prescot,72.522,314102
R0170,old_swan,71.334,502592
R0171,maghull,72.061,514937
R0172,kirkby,74.227,670725
R0173,birkenhead,71.654,744306
R0174,aigburth,72.319,541445
R0175,garston,72.186,356322
R0176,huyton,71.094,563734
R0177,anfield,70.942,136372
R0178,fazakerley,72.058,859934
R0179,kirkby,71.845,670725
R0180,maghull,71.579,514937
R0181,aigburth,71.461,541445
R0182,speke,72.024,347150
R0183,toxteth,71.978,865377
R0184,aigburth,72.727,541445
R0185,wavertree,72.832,151753
R0186,maghull,70.484,514937
R0187,kirkby,71.468,670725
R0188,sefton_park,70.599,902416
R0189,prescot,70.360,314102
R0190,west_derby,72.027,517566
R0191,huyton,72.488,563734
R0192,broadgreen,71.754,352344
R0193,aigburth,72.650,541445
R0194,knotty_ash,72.865,273880
R0195,sefton_park,69.908,902416
R0196,sefton_park,70.858,902416
R0197,garston,75.398,356322
R0198,toxteth,70.583,865377
R0199,garston,71.965,356322
R0200,crosby,70.146,294010
R0201,mossley_hill,71.001,165458
R0202,mossley_hill,72.693,165458
R0203,toxteth,71.751,865377
R0204,crosby,71.598,294010
R0205,fazakerley,73.145,859934
R0206,prescot,72.437,314102
R0207,toxteth,72.086,865377
R0208,prescot,72.533,314102
R0209,speke,73.075,347150
R0210,birkenhead,71.524,744306
R0211,aigburth,70.938,541445
R0212,anfield,72.058,136372
R0213,toxteth,71.418,865377
R0214,kirkdale,70.652,711013
R0215,fazakerley,72.854,859934
R0216,woolton,71.149,438641
R0217,old_swan,71.166,502592
R0218,birkenhead,70.192,744306
R0219,everton,71.953,583895
R0220,aigburth,73.788,541445
R0221,maghull,73.157,514937
R0222,old_swan,71.832,502592
R0223,west_derby,69.883,517566
R0224,old_swan,72.283,502592
R0225,kirkdale,70.655,711013
R0226,old_swan,73.974,502592
R0227,sefton_park,72.265,902416
R0228,aigburth,72.177,541445
R0229,broadgreen,71.469,352344
R0230,anfield,73.792,136372
R0231,childwall,69.587,243787
R0232,crosby,70.612,294010
R0233,west_derby,72.193,517566
R0234,old_swan,69.675,502592
R0235,toxteth,69.745,865377
R0236,kirkdale,69.000,711013
R0237,anfield,70.907,136372
R0238,sefton_park,71.674,902416
R0239,kirkdale,73.874,711013
R0240,west_derby,69.508,517566
R0241,wavertree,71.035,151753
R0242,bootle,68.595,586061
R0243,everton,70.737,583895
R0244,allerton,70.763,322776
R0245,anfield,72.597,136372
R0246,huyton,69.115,563734
R0247,west_derby,69.520,517566
R0248,wavertree,70.793,151753
R0249,allerton,72.731,322776
R0250,garston,73.335,356322
R0251,wavertree,70.008,151753
R0252,woolton,72.176,438641
R0253,allerton,71.289,322776
R0254,old_swan,72.523,502592
R0255,mossley_hill,71.131,165458
R0256,prescot,69.816,314102
R0257,garston,70.745,356322
R0258,sefton_park,72.042,902416
R0259,allerton,71.299,322776
R0260,everton,72.358,583895
R0261,knotty_ash,70.159,273880
R0262,woolton,73.380,438641
R0263,bootle,71.508,586061
R0264,huyton,71.652,563734
R0265,knotty_ash,69.616,273880
R0266,maghull,70.914,514937
R0267,sefton_park,73.096,902416
R0268,crosby,70.664,294010
R0269,toxteth,73.565,865377
R0270,anfield,70.929,136372
R0271,woolton,69.674,438641
R0272,knotty_ash,69.780,273880
R0273,fazakerley,72.036,859934
R0274,garston,70.546,356322
R0275,mossley_hill,71.625,165458
R0276,kirkdale,72.580,711013
R0277,mossley_hill,71.463,165458
R0278,bootle,73.135,586061
R0279,maghull,70.369,514937
R0280,kirkby,70.400,670725
R0281,broadgreen,71.678,352344
R0282,broadgreen,72.119,352344
R0283,west_derby,71.726,517566
R0284,knotty_ash,70.932,273880
R0285,old_swan,71.541,502592
R0286,childwall,72.468,243787
R0287,childwall,71.456,243787
R0288,bootle,70.959,586061
R0289,wavertree,70.951,151753
R0290,speke,70.946,347150
R0291,prescot,71.944,314102
R0292,aigburth,69.932,541445
R0293,childwall,72.556,243787
R0294,kirkdale,72.030,711013
R0295,huyton,71.454,563734
R0296,sefton_park,70.477,902416
R0297,knotty_ash,71.356,273880
R0298,prescot,70.733,314102
R0299,everton,72.664,583895
R0300,huyton,71.369,563734
R0301,old_swan,74.568,502592
R0302,childwall,70.299,243787
R0303,maghull,73.414,514937
R0304,kirkby,72.272,670725
R0305,old_swan,72.038,502592
R0306,knotty_ash,72.787,273880
