reading_id,district,signal_strength,district_code
R0001,old_swan,72.633,316419
R0002,birkenhead,73.401,376619
R0003,anfield,74.595,390657
R0004,west_derby,73.814,505442
R0005,kirkby,74.165,595957
R0006,fazakerley,73.656,150765
R0007,old_swan,74.236,316419
R0008,toxteth,73.457,922061
R0009,birkenhead,73.240,376619
R0010,huyton,75.765,157121
R0011,old_swan,73.597,316419
R0012,anfield,74.669,390657
R0013,kirkdale,74.966,192284
R0014,broadgreen,73.451,638090
R0015,woolton,74.259,654271
R0016,toxteth,73.803,922061
R0017,everton,72.230,726879
R0018,knotty_ash,74.573,545446
R0019,kirkdale,74.386,192284
R0020,knotty_ash,73.468,545446
R0021,old_swan,76.422,316419
R0022,anfield,73.259,390657
R0023,fazakerley,74.340,150765
R0024,prescot,73.607,177704
R0025,anfield,73.666,390657
R0026,huyton,74.309,157121
R0027,woolton,74.529,654271
R0028,sefton_park,73.491,429324
R0029,kirkby,73.212,595957
R0030,anfield,73.665,390657
R0031,west_derby,73.484,505442
R0032,sefton_park,73.114,429324
R0033,huyton,74.276,157121
R0034,childwall,74.389,553143
R0035,broadgreen,75.222,638090
R0036,wavertree,75.355,914078
R0037,crosby,74.646,250074
R0038,mossley_hill,73.943,372217
R0039,birkenhead,73.093,376619
R0040,maghull,73.670,719310
R0041,woolton,75.188,654271
R0042,crosby,74.093,250074
R0043,anfield,73.048,390657
R0044,everton,73.686,726879
R0045,childwall,74.630,553143
R0046,woolton,73.210,654271
R0047,speke,73.181,434637
R0048,birkenhead,73.335,376619
R0049,west_derby,73.761,505442
R0050,toxteth,73.599,922061
R0051,wavertree,74.891,914078
R0052,crosby,75.026,250074
R0053,birkenhead,73.252,376619
R0054,maghull,73.279,719310
R0055,old_swan,73.998,316419
R0056,old_swan,71.417,316419
R0057,aigburth,74.912,799775
R0058,knotty_ash,73.267,545446
R0059,crosby,74.079,250074
R0060,birkenhead,73.153,376619
R0061,anfield,73.397,390657
R0062,crosby,73.756,250074
R0063,crosby,75.841,250074
R0064,maghull,73.771,719310
R0065,everton,71.433,726879
R0066,mossley_hill,71.547,372217
R0067,broadgreen,73.445,638090
R0068,anfield,73.332,390657
R0069,broadgreen,74.281,638090
R0070,prescot,76.324,177704
R0071,childwall,74.356,553143
R0072,west_derby,73.217,505442
R0073,mossley_hill,72.132,372217
R0074,mossley_hill,73.893,372217
R0075,speke,74.188,434637
R0076,bootle,73.884,976074
R0077,allerton,75.269,220490
R0078,childwall,74.710,553143
R0079,broadgreen,71.358,638090
R0080,crosby,75.439,250074
R0081,allerton,75.602,220490
R0082,west_derby,72.446,505442
R0083,bootle,75.737,976074
R0084,knotty_ash,73.422,545446
R0085,allerton,76.038,220490
R0086,woolton,72.928,654271
R0087,maghull,75.045,719310
R0088,allerton,74.598,220490
R0089,anfield,73.745,390657
R0090,woolton,73.224,654271
R0091,everton,73.952,726879
R0092,kirkby,74.068,595957
R0093,toxteth,76.988,922061
R0094,speke,76.136,434637
R0095,anfield,74.665,390657
R0096,crosby,72.919,250074
R0097,broadgreen,74.113,638090
R0098,kirkdale,73.572,192284
R0099,huyton,73.740,157121
R0100,huyton,76.206,157121
R0101,sefton_park,75.181,429324
R0102,knotty_ash,75.441,545446
R0103,woolton,73.027,654271
R0104,toxteth,74.659,922061
R0105,broadgreen,74.248,638090
R0106,broadgreen,73.832,638090
R0107,mossley_hill,74.123,372217
R0108,west_derby,72.956,505442
R0109,birkenhead,75.680,376619
R0110,anfield,73.071,390657
R0111,huyton,73.800,157121
R0112,aigburth,75.508,799775
R0113,mossley_hill,74.739,372217
R0114,aigburth,75.226,799775
R0115,allerton,73.859,220490
R0116,wavertree,74.852,914078
R0117,west_derby,75.420,505442
R0118,kirkby,72.945,595957
R0119,fazakerley,71.950,150765
R0120,bootle,73.511,976074
R0121,kirkby,73.918,595957
R0122,kirkby,74.087,595957
R0123,birkenhead,75.198,376619
R0124,aigburth,72.917,799775
R0125,allerton,74.394,220490
R0126,toxteth,75.662,922061
R0127,woolton,73.395,654271
R0128,sefton_park,73.697,429324
R0129,maghull,72.607,719310
R0130,sefton_park,73.402,429324
R0131,broadgreen,74.349,638090
R0132,anfield,74.568,390657
R0133,old_swan,75.924,316419
R0134,childwall,73.470,553143
R0135,knotty_ash,72.916,545446
R0136,childwall,74.012,553143
R0137,aigburth,72.997,799775
R0138,knotty_ash,73.616,545446
R0139,garston,75.346,422387
R0140,allerton,73.569,220490
R0141,anfield,75.721,390657
R0142,speke,76.006,434637
R0143,old_swan,72.905,316419
R0144,garston,74.892,422387
R0145,woolton,73.385,654271
R0146,west_derby,73.626,505442
R0147,mossley_hill,71.879,372217
R0148,old_swan,73.827,316419
R0149,anfield,73.918,390657
R0150,huyton,76.047,157121
R0151,toxteth,75.333,922061
R0152,maghull,73.783,719310
R0153,crosby,76.315,250074
R0154,knotty_ash,73.035,545446
R0155,speke,73.471,434637
R0156,toxteth,74.955,922061
R0157,knotty_ash,73.116,545446
R0158,sefton_park,71.757,429324
R0159,everton,73.985,726879
R0160,huyton,74.755,157121
R0161,broadgreen,74.256,638090
R0162,kirkby,74.242,595957
R0163,west_derby,74.905,505442
R0164,allerton,74.518,220490
R0165,knotty_ash,71.757,545446
R0166,garston,71.365,422387
R0167,sefton_park,74.157,429324
R0168,woolton,73.713,654271
R0169,everton,73.610,726879
R0170,prescot,74.921,177704
R0171,knotty_ash,74.384,545446
R0172,broadgreen,73.772,638090
R0173,bootle,75.062,976074
R0174,kirkdale,74.013,192284
R0175,speke,74.388,434637
R0176,knotty_ash,73.882,545446
R0177,wavertree,72.951,914078
R0178,childwall,73.238,553143
R0179,bootle,74.741,976074
R0180,old_swan,74.258,316419
R0181,childwall,76.753,553143
R0182,kirkby,74.669,595957
R0183,childwall,74.317,553143
R0184,sefton_park,75.217,429324
R0185,speke,74.543,434637
R0186,bootle,72.860,976074
R0187,woolton,72.053,654271
R0188,fazakerley,72.918,150765
R0189,childwall,74.716,553143
R0190,old_swan,73.693,316419
R0191,crosby,74.202,250074
R0192,broadgreen,74.650,638090
R0193,everton,73.590,726879
R0194,sefton_park,74.079,429324
R0195,kirkby,78.220,595957
R0196,kirkdale,74.263,192284
R0197,huyton,75.111,157121
R0198,sefton_park,74.381,429324
R0199,mossley_hill,74.009,372217
R0200,bootle,75.612,976074
R0201,speke,73.801,434637
R0202,childwall,75.331,553143
R0203,everton,74.381,726879
R0204,toxteth,74.622,922061
R0205,prescot,73.983,177704
R0206,west_derby,73.914,505442
R0207,prescot,74.450,177704
R0208,woolton,73.693,654271
R0209,crosby,74.319,250074
R0210,anfield,72.511,390657
R0211,toxteth,75.278,922061
R0212,huyton,78.018,157121
R0213,garston,73.313,422387
R0214,anfield,71.784,390657
R0215,wavertree,73.955,914078
R0216,aigburth,73.287,799775
R0217,maghull,73.987,719310
R0218,maghull,73.363,719310
R0219,aigburth,74.635,799775
R0220,anfield,73.846,390657
R0221,bootle,74.558,976074
R0222,prescot,75.206,177704
