record_id,sector,status,authentic,priority,units,multiplier,bias_key
R0001,waste,ACTIVE,1,5,220,1,5739
R0002,water,ACTIVE,1,6,220,1,5739
R0003,communications,ACTIVE,1,7,220,1,5739
R0004,waste,ACTIVE,1,6,220,1,5739
R0005,water,ACTIVE,1,5,220,1,5739
R0006,waste,ACTIVE,1,4,220,1,5739
R0007,water,ACTIVE,1,4,220,1,5739
R0008,waste,ACTIVE,1,6,220,1,5739
R0009,communications,ACTIVE,1,4,220,1,5739
R0010,power,ACTIVE,1,7,220,1,5739
R0011,traffic,ACTIVE,1,4,220,1,5739
R0012,traffic,ACTIVE,1,7,220,1,5739
R0013,power,ACTIVE,1,5,220,1,5739
R0014,water,ACTIVE,1,6,220,1,5739
R0015,water,ACTIVE,1,5,220,1,5739
R0016,communications,ACTIVE,1,4,220,1,5739
R0017,emergency,ACTIVE,1,5,220,1,5739
R0018,waste,ACTIVE,1,6,220,1,5739
R0019,water,ACTIVE,1,7,220,1,5739
R0020,power,ACTIVE,1,7,220,1,5739
R0021,traffic,ACTIVE,1,4,220,1,5739
R0022,emergency,ACTIVE,1,4,220,1,5739
R0023,transit,ACTIVE,1,4,220,1,5739
R0024,communications,ACTIVE,1,4,220,1,5739
R0025,emergency,ACTIVE,1,6,220,1,5739
R0026,water,ACTIVE,1,5,220,1,5739
R0027,transit,ACTIVE,0,7,20,97,5739
R0028,traffic,ACTIVE,1,4,220,1,5739
R0029,transit,ACTIVE,0,6,152,108,5739
R0030,power,ACTIVE,1,6,220,1,5739
R0031,emergency,ACTIVE,1,4,220,1,5739
R0032,emergency,ACTIVE,1,5,220,1,5739
R0033,traffic,ACTIVE,1,7,220,1,5739
R0034,power,ACTIVE,1,5,220,1,5739
R0035,transit,ACTIVE,1,7,220,1,5739
R0036,power,ACTIVE,1,6,220,1,5739
R0037,emergency,ACTIVE,1,4,220,1,5739
R0038,emergency,ACTIVE,1,7,220,1,5739
R0039,waste,ACTIVE,1,4,36,123,5739
R0040,emergency,ACTIVE,1,5,220,1,5739
R0041,power,ACTIVE,1,5,220,1,5739
R0042,water,ACTIVE,1,5,220,1,5739
R0043,transit,ACTIVE,1,6,220,1,5739
R0044,traffic,ACTIVE,1,6,220,1,5739
R0045,waste,ACTIVE,1,5,220,1,5739
R0046,power,ACTIVE,1,5,220,1,5739
R0047,waste,ACTIVE,1,6,220,1,5739
R0048,power,ACTIVE,1,6,220,1,5739
R0049,emergency,ACTIVE,1,4,220,1,5739
R0050,water,ACTIVE,1,4,220,1,5739
R0051,emergency,ACTIVE,1,7,220,1,5739
R0052,power,ACTIVE,1,6,220,1,5739
R0053,emergency,ACTIVE,1,7,220,1,5739
R0054,water,ACTIVE,1,4,220,1,5739
R0055,transit,ACTIVE,1,5,220,1,5739
R0056,transit,ACTIVE,1,5,220,1,5739
R0057,power,ACTIVE,1,7,220,1,5739
R0058,water,ACTIVE,1,6,220,1,5739
R0059,transit,ACTIVE,1,5,220,1,5739
R0060,waste,ACTIVE,1,4,220,1,5739
R0061,communications,ACTIVE,1,5,220,1,5739
R0062,power,ACTIVE,1,5,220,1,5739
R0063,communications,ACTIVE,1,5,220,1,5739
R0064,communications,ACTIVE,1,5,220,1,5739
R0065,traffic,ACTIVE,1,6,220,1,5739
R0066,power,ACTIVE,1,4,220,1,5739
R0067,transit,ACTIVE,1,6,220,1,5739
R0068,transit,ACTIVE,1,5,220,1,5739
R0069,power,ACTIVE,1,5,220,1,5739
R0070,emergency,ACTIVE,1,5,220,1,5739
R0071,communications,ACTIVE,1,6,220,1,5739
R0072,transit,ACTIVE,1,6,220,1,5739
R0073,water,ACTIVE,1,5,220,1,5739
R0074,water,ACTIVE,1,6,220,1,5739
R0075,traffic,ACTIVE,1,7,220,1,5739
R0076,communications,ACTIVE,1,4,220,1,5739
R0077,transit,ACTIVE,1,6,220,1,5739
R0078,communications,ACTIVE,1,6,220,1,5739
R0079,power,ACTIVE,1,5,220,1,5739
R0080,power,ACTIVE,1,5,220,1,5739
R0081,traffic,ACTIVE,1,7,220,1,5739
R0082,emergency,ACTIVE,1,6,220,1,5739
R0083,emergency,ACTIVE,1,7,220,1,5739
R0084,traffic,ACTIVE,1,5,220,1,5739
R0085,power,ACTIVE,1,4,220,1,5739
R0086,transit,ACTIVE,1,5,220,1,5739
R0087,emergency,ACTIVE,1,6,19,59,5739
R0088,power,ACTIVE,1,4,220,1,5739
R0089,water,ACTIVE,1,5,220,1,5739
R0090,communications,ACTIVE,1,6,220,1,5739
R0091,communications,ACTIVE,1,6,220,1,5739
R0092,power,ACTIVE,1,7,220,1,5739
R0093,transit,ACTIVE,1,4,220,1,5739
R0094,emergency,ACTIVE,1,5,220,1,5739
R0095,power,ACTIVE,1,6,220,1,5739
R0096,traffic,ACTIVE,1,4,220,1,5739
R0097,emergency,ACTIVE,1,5,220,1,5739
R0098,communications,ACTIVE,1,4,220,1,5739
R0099,power,ACTIVE,1,5,220,1,5739
R0100,transit,ACTIVE,1,4,220,1,5739
R0101,waste,ACTIVE,1,7,220,1,5739
R0102,power,ACTIVE,1,6,220,1,5739
R0103,waste,ACTIVE,1,5,220,1,5739
R0104,power,ACTIVE,1,4,220,1,5739
R0105,waste,ACTIVE,1,4,220,1,5739
R0106,water,ACTIVE,1,4,220,1,5739
R0107,emergency,ACTIVE,1,5,220,1,5739
R0108,emergency,ACTIVE,1,5,220,1,5739
R0109,waste,ACTIVE,1,6,220,1,5739
R0110,waste,ACTIVE,1,6,220,1,5739
R0111,emergency,ACTIVE,1,4,220,1,5739
R0112,traffic,ACTIVE,1,7,220,1,5739
R0113,emergency,ACTIVE,1,5,220,1,5739
R0114,water,ACTIVE,1,7,220,1,5739
R0115,transit,ACTIVE,1,4,220,1,5739
R0116,water,ACTIVE,1,5,220,1,5739
R0117,waste,ACTIVE,1,7,220,1,5739
R0118,transit,ACTIVE,1,5,220,1,5739
R0119,power,ACTIVE,1,4,220,1,5739
R0120,water,ACTIVE,1,7,220,1,5739
R0121,transit,INACTIVE,0,3,151,137,5739
R0122,water,ACTIVE,1,5,220,1,5739
R0123,traffic,ACTIVE,1,5,220,1,5739
R0124,emergency,ACTIVE,1,7,220,1,5739
R0125,water,ACTIVE,1,6,220,1,5739
R0126,water,ACTIVE,1,4,220,1,5739
