reading_id,district,signal_strength,district_code
R0001,maghull,73.153,614144
R0002,wavertree,72.415,398947
R0003,prescot,75.368,190057
R0004,childwall,74.755,755439
R0005,childwall,73.335,755439
R0006,aigburth,74.396,133689
R0007,fazakerley,72.195,540811
R0008,woolton,72.227,436735
R0009,allerton,74.838,344350
R0010,anfield,73.478,760315
R0011,fazakerley,73.473,540811
R0012,allerton,71.993,344350
R0013,garston,73.609,758078
R0014,speke,71.402,264384
R0015,speke,71.732,264384
R0016,kirkdale,72.223,471468
R0017,kirkby,73.049,921957
R0018,prescot,71.232,190057
R0019,sefton_park,72.172,521782
R0020,prescot,72.306,190057
R0021,sefton_park,70.007,521782
R0022,kirkdale,74.378,471468
R0023,west_derby,71.438,292422
R0024,crosby,73.331,319463
R0025,broadgreen,72.968,567744
R0026,kirkby,72.023,921957
R0027,kirkdale,72.120,471468
R0028,crosby,72.791,319463
R0029,wavertree,75.050,398947
R0030,west_derby,73.630,292422
R0031,kirkdale,70.580,471468
R0032,birkenhead,70.670,755035
R0033,kirkby,73.456,921957
R0034,mossley_hill,73.180,271113
R0035,kirkdale,71.687,471468
R0036,prescot,73.273,190057
R0037,aigburth,74.075,133689
R0038,old_swan,74.963,497818
R0039,mossley_hill,72.037,271113
R0040,anfield,74.196,760315
R0041,old_swan,72.594,497818
R0042,crosby,73.117,319463
R0043,maghull,72.259,614144
R0044,mossley_hill,72.578,271113
R0045,toxteth,71.740,959170
R0046,sefton_park,72.237,521782
R0047,huyton,73.711,522743
R0048,knotty_ash,73.553,173741
R0049,broadgreen,73.382,567744
R0050,crosby,73.741,319463
R0051,allerton,71.439,344350
R0052,allerton,73.455,344350
R0053,west_derby,73.038,292422
R0054,childwall,73.071,755439
R0055,mossley_hill,74.503,271113
R0056,speke,73.047,264384
R0057,everton,73.301,871122
R0058,childwall,72.696,755439
R0059,toxteth,72.058,959170
R0060,birkenhead,73.231,755035
R0061,west_derby,74.570,292422
R0062,maghull,72.161,614144
R0063,kirkby,73.558,921957
R0064,wavertree,72.303,398947
