reading_id,district,signal_strength,district_code
R0001,old_swan,75.773,139612
R0002,toxteth,74.942,752313
R0003,woolton,74.175,568786
R0004,toxteth,75.964,752313
R0005,kirkdale,74.059,242768
R0006,crosby,74.842,739081
R0007,allerton,74.267,652763
R0008,kirkby,72.818,668554
R0009,speke,74.150,444218
R0010,crosby,75.275,739081
R0011,woolton,73.577,568786
R0012,maghull,74.655,872422
R0013,fazakerley,74.271,130173
R0014,everton,74.483,958849
R0015,old_swan,74.723,139612
R0016,anfield,74.941,983245
R0017,bootle,72.923,280806
R0018,allerton,75.099,652763
R0019,west_derby,75.383,825561
R0020,fazakerley,76.401,130173
R0021,crosby,72.495,739081
R0022,old_swan,73.700,139612
R0023,fazakerley,75.471,130173
R0024,fazakerley,76.086,130173
R0025,anfield,77.035,983245
R0026,garston,75.626,976693
R0027,aigburth,76.734,837387
R0028,kirkdale,73.984,242768
R0029,kirkdale,73.360,242768
R0030,knotty_ash,74.421,259653
R0031,broadgreen,74.287,797702
R0032,sefton_park,74.689,304487
R0033,mossley_hill,73.460,941202
R0034,kirkby,74.082,668554
R0035,mossley_hill,77.026,941202
R0036,huyton,74.969,593571
R0037,prescot,75.263,896675
R0038,aigburth,76.166,837387
R0039,anfield,76.686,983245
R0040,knotty_ash,74.758,259653
R0041,broadgreen,73.562,797702
R0042,aigburth,73.355,837387
R0043,crosby,74.849,739081
R0044,wavertree,74.228,478310
R0045,allerton,72.814,652763
R0046,bootle,75.246,280806
R0047,crosby,74.804,739081
R0048,old_swan,75.043,139612
R0049,maghull,75.281,872422
R0050,old_swan,73.405,139612
R0051,speke,72.094,444218
R0052,old_swan,74.203,139612
R0053,childwall,73.320,751527
R0054,aigburth,75.479,837387
R0055,prescot,74.021,896675
R0056,mossley_hill,75.867,941202
R0057,old_swan,73.052,139612
R0058,kirkdale,74.043,242768
R0059,mossley_hill,75.240,941202
R0060,crosby,74.643,739081
R0061,speke,74.293,444218
R0062,wavertree,74.275,478310
R0063,prescot,74.236,896675
R0064,knotty_ash,74.536,259653
R0065,allerton,75.404,652763
R0066,speke,76.292,444218
R0067,toxteth,75.259,752313
R0068,crosby,74.159,739081
R0069,garston,75.569,976693
R0070,woolton,74.351,568786
R0071,kirkby,75.002,668554
R0072,kirkdale,76.007,242768
R0073,old_swan,73.132,139612
R0074,childwall,74.130,751527
R0075,knotty_ash,74.297,259653
R0076,huyton,75.455,593571
R0077,mossley_hill,76.111,941202
R0078,toxteth,75.659,752313
R0079,everton,76.724,958849
R0080,allerton,74.926,652763
R0081,maghull,73.203,872422
R0082,mossley_hill,74.802,941202
R0083,fazakerley,73.547,130173
R0084,wavertree,71.956,478310
R0085,anfield,73.843,983245
R0086,woolton,76.508,568786
R0087,bootle,73.016,280806
R0088,knotty_ash,74.625,259653
R0089,everton,72.998,958849
R0090,toxteth,72.950,752313
R0091,everton,76.054,958849
R0092,fazakerley,74.676,130173
R0093,kirkby,72.978,668554
R0094,allerton,76.320,652763
R0095,everton,74.827,958849
R0096,woolton,74.769,568786
R0097,speke,76.197,444218
R0098,west_derby,73.513,825561
R0099,prescot,75.940,896675
R0100,woolton,75.551,568786
R0101,birkenhead,75.741,839168
R0102,kirkby,73.701,668554
R0103,fazakerley,75.549,130173
R0104,toxteth,75.917,752313
R0105,crosby,73.788,739081
R0106,aigburth,75.359,837387
R0107,huyton,72.446,593571
R0108,everton,74.051,958849
R0109,mossley_hill,74.185,941202
R0110,toxteth,76.563,752313
R0111,aigburth,75.692,837387
R0112,fazakerley,75.107,130173
R0113,bootle,75.108,280806
R0114,bootle,72.276,280806
R0115,everton,74.881,958849
R0116,knotty_ash,76.124,259653
R0117,everton,74.023,958849
R0118,wavertree,75.099,478310
R0119,prescot,75.661,896675
R0120,crosby,73.703,739081
R0121,allerton,74.268,652763
R0122,garston,73.802,976693
R0123,kirkdale,74.700,242768
R0124,kirkby,76.258,668554
R0125,bootle,75.678,280806
R0126,broadgreen,74.402,797702
R0127,sefton_park,74.251,304487
R0128,toxteth,73.124,752313
R0129,maghull,74.727,872422
R0130,toxteth,73.582,752313
R0131,toxteth,76.100,752313
R0132,huyton,74.991,593571
R0133,broadgreen,74.653,797702
R0134,broadgreen,76.457,797702
R0135,wavertree,74.850,478310
