record_id,sector,status,authentic,priority,units,multiplier,bias_key
R0001,transit,ACTIVE,1,6,220,1,6248
R0002,communications,ACTIVE,1,4,220,1,6248
R0003,emergency,ACTIVE,1,5,220,1,6248
R0004,communications,ACTIVE,1,4,220,1,6248
R0005,traffic,ACTIVE,1,6,220,1,6248
R0006,water,ACTIVE,1,4,220,1,6248
R0007,water,ACTIVE,1,5,220,1,6248
R0008,transit,ACTIVE,1,7,220,1,6248
R0009,power,ACTIVE,1,5,220,1,6248
R0010,communications,ACTIVE,1,5,220,1,6248
R0011,waste,ACTIVE,1,7,220,1,6248
R0012,traffic,ACTIVE,1,6,220,1,6248
R0013,waste,ACTIVE,1,4,220,1,6248
R0014,communications,ACTIVE,1,5,220,1,6248
R0015,emergency,ACTIVE,1,5,220,1,6248
R0016,emergency,ACTIVE,1,4,220,1,6248
R0017,emergency,ACTIVE,1,5,220,1,6248
R0018,traffic,ACTIVE,1,5,220,1,6248
R0019,communications,ACTIVE,1,6,220,1,6248
R0020,communications,ACTIVE,1,5,220,1,6248
R0021,waste,ACTIVE,1,4,220,1,6248
R0022,water,ACTIVE,1,7,220,1,6248
R0023,waste,ACTIVE,1,5,220,1,6248
R0024,emergency,ACTIVE,1,5,220,1,6248
R0025,power,ACTIVE,1,5,220,1,6248
R0026,transit,ACTIVE,1,7,220,1,6248
R0027,waste,ACTIVE,1,7,220,1,6248
R0028,communications,ACTIVE,1,7,220,1,6248
R0029,waste,ACTIVE,1,6,220,1,6248
R0030,emergency,ACTIVE,1,4,220,1,6248
R0031,emergency,ACTIVE,1,4,220,1,6248
R0032,waste,ACTIVE,1,5,220,1,6248
R0033,communications,ACTIVE,1,5,220,1,6248
R0034,communications,ACTIVE,1,6,220,1,6248
R0035,transit,ACTIVE,1,5,220,1,6248
R0036,emergency,ACTIVE,1,5,220,1,6248
R0037,traffic,ACTIVE,1,4,220,1,6248
R0038,transit,ACTIVE,1,4,220,1,6248
R0039,power,ACTIVE,1,7,220,1,6248
R0040,communications,ACTIVE,1,5,220,1,6248
R0041,traffic,ACTIVE,1,5,220,1,6248
R0042,waste,ACTIVE,1,5,220,1,6248
R0043,waste,ACTIVE,1,7,220,1,6248
R0044,traffic,ACTIVE,1,6,220,1,6248
R0045,communications,ACTIVE,1,5,220,1,6248
R0046,transit,ACTIVE,1,7,220,1,6248
R0047,power,ACTIVE,1,5,220,1,6248
R0048,emergency,ACTIVE,1,7,220,1,6248
R0049,emergency,ACTIVE,1,6,220,1,6248
R0050,traffic,ACTIVE,1,7,220,1,6248
R0051,power,ACTIVE,1,6,220,1,6248
R0052,transit,ACTIVE,1,4,220,1,6248
R0053,emergency,ACTIVE,1,6,220,1,6248
R0054,waste,ACTIVE,1,4,220,1,6248
R0055,emergency,ACTIVE,1,5,220,1,6248
R0056,waste,ACTIVE,1,6,218,1,6248
R0057,transit,ACTIVE,1,4,220,1,6248
R0058,communications,ACTIVE,1,5,220,1,6248
R0059,traffic,ACTIVE,1,7,220,1,6248
R0060,transit,ACTIVE,1,6,220,1,6248
R0061,power,ACTIVE,1,4,220,1,6248
R0062,communications,ACTIVE,1,5,220,1,6248
R0063,transit,ACTIVE,1,6,220,1,6248
R0064,transit,ACTIVE,1,6,220,1,6248
R0065,traffic,ACTIVE,1,6,220,1,6248
R0066,traffic,ACTIVE,1,7,220,1,6248
R0067,emergency,ACTIVE,1,7,220,1,6248
R0068,power,ACTIVE,1,6,220,1,6248
R0069,transit,ACTIVE,1,5,220,1,6248
R0070,transit,ACTIVE,1,5,220,1,6248
R0071,water,ACTIVE,1,7,220,1,6248
R0072,transit,ACTIVE,1,4,220,1,6248
R0073,power,ACTIVE,1,5,220,1,6248
R0074,power,ACTIVE,1,6,220,1,6248
R0075,water,ACTIVE,1,7,220,1,6248
R0076,waste,ACTIVE,1,5,220,1,6248
R0077,water,ACTIVE,1,7,220,1,6248
R0078,emergency,ACTIVE,1,5,220,1,6248
R0079,communications,ACTIVE,1,4,220,1,6248
R0080,communications,ACTIVE,1,7,220,1,6248
R0081,communications,ACTIVE,1,7,220,1,6248
R0082,waste,ACTIVE,1,6,220,1,6248
R0083,power,ACTIVE,1,4,220,1,6248
R0084,emergency,ACTIVE,1,7,220,1,6248
R0085,traffic,ACTIVE,1,5,220,1,6248
R0086,emergency,ACTIVE,1,7,220,1,6248
R0087,power,ACTIVE,1,6,220,1,6248
R0088,transit,ACTIVE,1,6,220,1,6248
R0089,traffic,ACTIVE,1,5,220,1,6248
R0090,water,ACTIVE,1,4,220,1,6248
R0091,traffic,ACTIVE,1,6,220,1,6248
R0092,traffic,ACTIVE,1,5,220,1,6248
R0093,power,ACTIVE,1,4,220,1,6248
R0094,power,ACTIVE,1,6,220,1,6248
R0095,transit,ACTIVE,1,5,220,1,6248
R0096,emergency,ACTIVE,1,5,220,1,6248
R0097,emergency,ACTIVE,1,5,220,1,6248
R0098,transit,ACTIVE,1,6,220,1,6248
R0099,power,ACTIVE,1,4,220,1,6248
R0100,emergency,ACTIVE,1,5,220,1,6248
R0101,transit,ACTIVE,1,5,220,1,6248
R0102,traffic,ACTIVE,1,4,220,1,6248
R0103,traffic,ACTIVE,1,6,220,1,6248
R0104,emergency,ACTIVE,1,4,220,1,6248
