reading_id,district,signal_strength,district_code
R0001,aigburth,72.655,692444
R0002,childwall,69.553,157109
R0003,everton,70.850,126821
R0004,childwall,71.718,157109
R0005,everton,71.771,126821
R0006,everton,70.817,126821
R0007,garston,70.577,439957
R0008,birkenhead,70.815,554062
R0009,maghull,72.312,186706
R0010,speke,69.463,182518
R0011,everton,72.248,126821
R0012,childwall,72.304,157109
R0013,huyton,70.787,370830
R0014,crosby,70.914,887544
R0015,west_derby,70.698,638638
R0016,prescot,69.944,119877
R0017,childwall,70.583,157109
R0018,childwall,71.267,157109
R0019,old_swan,69.933,991026
R0020,birkenhead,70.194,554062
R0021,kirkdale,71.992,971789
R0022,garston,69.703,439957
R0023,woolton,68.708,292277
R0024,mossley_hill,70.543,579119
R0025,wavertree,71.550,748464
R0026,huyton,70.342,370830
R0027,mossley_hill,70.382,579119
R0028,west_derby,71.480,638638
R0029,fazakerley,73.089,640756
R0030,kirkby,71.258,529958
R0031,aigburth,70.831,692444
R0032,woolton,70.007,292277
R0033,allerton,71.592,513545
R0034,huyton,71.562,370830
R0035,toxteth,70.247,203963
R0036,maghull,68.921,186706
R0037,wavertree,71.621,748464
R0038,woolton,68.955,292277
R0039,maghull,70.042,186706
R0040,childwall,71.913,157109
R0041,anfield,73.915,656724
R0042,kirkby,71.443,529958
R0043,garston,70.843,439957
R0044,huyton,71.507,370830
R0045,birkenhead,70.946,554062
R0046,anfield,70.190,656724
R0047,allerton,72.641,513545
R0048,mossley_hill,68.401,579119
R0049,anfield,70.156,656724
R0050,garston,69.953,439957
R0051,fazakerley,71.343,640756
R0052,old_swan,69.953,991026
R0053,knotty_ash,72.616,945021
R0054,speke,70.371,182518
R0055,speke,69.802,182518
R0056,woolton,70.528,292277
R0057,anfield,69.677,656724
R0058,west_derby,72.288,638638
R0059,aigburth,72.780,692444
R0060,huyton,71.745,370830
R0061,birkenhead,71.571,554062
R0062,wavertree,71.629,748464
R0063,mossley_hill,71.258,579119
R0064,maghull,69.589,186706
R0065,garston,70.390,439957
R0066,bootle,75.546,981936
R0067,huyton,71.755,370830
R0068,birkenhead,73.299,554062
R0069,broadgreen,71.081,176661
R0070,toxteth,73.031,203963
R0071,old_swan,70.013,991026
R0072,garston,72.318,439957
R0073,woolton,69.920,292277
R0074,kirkby,72.634,529958
R0075,anfield,70.147,656724
R0076,toxteth,71.530,203963
R0077,broadgreen,71.382,176661
R0078,childwall,72.024,157109
R0079,old_swan,70.385,991026
R0080,maghull,72.733,186706
R0081,west_derby,71.733,638638
R0082,fazakerley,70.962,640756
R0083,speke,72.786,182518
R0084,old_swan,71.416,991026
R0085,wavertree,72.292,748464
R0086,maghull,72.561,186706
R0087,garston,71.048,439957
R0088,huyton,71.218,370830
R0089,mossley_hill,70.382,579119
R0090,west_derby,70.116,638638
R0091,huyton,72.439,370830
R0092,prescot,70.675,119877
R0093,knotty_ash,70.698,945021
R0094,sefton_park,72.494,199709
R0095,old_swan,71.054,991026
R0096,kirkby,72.212,529958
R0097,speke,70.397,182518
R0098,birkenhead,67.571,554062
R0099,broadgreen,69.048,176661
R0100,birkenhead,71.744,554062
R0101,broadgreen,70.870,176661
R0102,old_swan,70.860,991026
R0103,kirkdale,71.177,971789
R0104,prescot,70.688,119877
R0105,huyton,68.936,370830
R0106,allerton,72.669,513545
R0107,maghull,71.063,186706
R0108,everton,71.215,126821
R0109,garston,69.799,439957
R0110,mossley_hill,71.973,579119
R0111,childwall,73.296,157109
R0112,mossley_hill,70.719,579119
R0113,everton,73.614,126821
R0114,prescot,73.293,119877
R0115,speke,71.855,182518
R0116,knotty_ash,73.053,945021
R0117,knotty_ash,70.329,945021
R0118,west_derby,71.029,638638
R0119,west_derby,72.889,638638
R0120,knotty_ash,72.496,945021
R0121,garston,72.437,439957
R0122,kirkby,71.637,529958
R0123,mossley_hill,69.389,579119
R0124,everton,72.083,126821
R0125,aigburth,72.531,692444
R0126,huyton,71.901,370830
R0127,kirkby,72.559,529958
R0128,sefton_park,71.063,199709
R0129,mossley_hill,70.639,579119
R0130,allerton,70.393,513545
R0131,broadgreen,69.606,176661
R0132,crosby,71.221,887544
R0133,kirkdale,70.210,971789
R0134,wavertree,73.778,748464
R0135,sefton_park,71.821,199709
R0136,kirkby,71.962,529958
R0137,aigburth,69.890,692444
R0138,bootle,69.756,981936
R0139,bootle,69.928,981936
R0140,huyton,72.040,370830
R0141,broadgreen,72.804,176661
R0142,maghull,73.766,186706
R0143,huyton,71.143,370830
R0144,maghull,71.845,186706
R0145,broadgreen,70.092,176661
R0146,crosby,71.559,887544
R0147,anfield,71.213,656724
R0148,birkenhead,72.010,554062
