record_id,sector,status,authentic,priority,units,multiplier,bias_key
R0001,emergency,ACTIVE,1,4,220,1,3054
R0002,power,ACTIVE,1,4,220,1,3054
R0003,communications,ACTIVE,1,4,220,1,3054
R0004,power,ACTIVE,1,7,220,1,3054
R0005,communications,ACTIVE,1,5,220,1,3054
R0006,water,ACTIVE,1,5,220,1,3054
R0007,waste,ACTIVE,1,7,220,1,3054
R0008,traffic,ACTIVE,1,6,220,1,3054
R0009,emergency,ACTIVE,1,4,220,1,3054
R0010,emergency,ACTIVE,1,4,220,1,3054
R0011,waste,ACTIVE,1,5,220,1,3054
R0012,waste,ACTIVE,1,5,220,1,3054
R0013,transit,ACTIVE,1,6,165,100,3054
R0014,waste,ACTIVE,1,6,220,1,3054
R0015,communications,ACTIVE,1,5,220,1,3054
R0016,transit,INACTIVE,1,5,90,92,3054
R0017,communications,ACTIVE,1,5,220,1,3054
R0018,power,ACTIVE,1,7,220,1,3054
R0019,emergency,ACTIVE,1,7,220,1,3054
R0020,traffic,ACTIVE,1,5,220,1,3054
R0021,waste,ACTIVE,1,5,220,1,3054
R0022,transit,DEFERRED,1,5,137,59,3054
R0023,communications,INACTIVE,0,1,122,124,3054
R0024,emergency,ACTIVE,1,6,220,1,3054
R0025,traffic,ACTIVE,1,4,220,1,3054
R0026,power,ACTIVE,1,7,220,1,3054
R0027,water,ACTIVE,1,4,220,1,3054
R0028,waste,ACTIVE,1,4,220,1,3054
R0029,waste,ACTIVE,1,5,220,1,3054
R0030,waste,ACTIVE,1,6,220,1,3054
R0031,waste,ACTIVE,1,5,220,1,3054
R0032,waste,INACTIVE,0,3,54,39,3054
R0033,waste,ACTIVE,1,5,220,1,3054
R0034,power,ACTIVE,1,6,220,1,3054
R0035,transit,ACTIVE,1,7,220,1,3054
R0036,emergency,ACTIVE,1,5,220,1,3054
R0037,waste,ACTIVE,1,4,220,1,3054
R0038,power,ACTIVE,1,5,220,1,3054
R0039,power,ACTIVE,1,6,220,1,3054
R0040,traffic,ACTIVE,1,7,220,1,3054
R0041,traffic,ACTIVE,1,5,220,1,3054
R0042,transit,COMPLETE,1,3,46,102,3054
R0043,power,ACTIVE,1,5,220,1,3054
R0044,communications,ACTIVE,1,4,220,1,3054
R0045,communications,ACTIVE,1,6,220,1,3054
R0046,waste,ACTIVE,0,6,43,90,3054
R0047,power,ACTIVE,1,4,220,1,3054
R0048,power,ACTIVE,1,5,220,1,3054
R0049,waste,ACTIVE,1,5,220,1,3054
R0050,water,ACTIVE,1,4,220,1,3054
R0051,communications,ACTIVE,1,4,220,1,3054
R0052,emergency,ACTIVE,1,4,220,1,3054
R0053,waste,ACTIVE,0,6,40,97,3054
R0054,communications,ACTIVE,1,5,220,1,3054
R0055,communications,ACTIVE,1,4,220,1,3054
R0056,communications,ACTIVE,1,6,220,1,3054
R0057,traffic,ACTIVE,1,4,220,1,3054
R0058,water,ACTIVE,1,7,220,1,3054
R0059,traffic,ACTIVE,1,3,24,19,3054
R0060,emergency,ACTIVE,1,7,220,1,3054
R0061,waste,ACTIVE,1,7,20,110,3054
R0062,emergency,ACTIVE,1,5,220,1,3054
R0063,power,ACTIVE,1,7,220,1,3054
R0064,transit,ACTIVE,1,5,220,1,3054
R0065,waste,ACTIVE,1,4,220,1,3054
R0066,power,ACTIVE,1,7,220,1,3054
R0067,waste,ACTIVE,1,4,220,1,3054
R0068,power,ACTIVE,1,7,220,1,3054
R0069,transit,ACTIVE,1,6,220,1,3054
R0070,emergency,ACTIVE,1,7,220,1,3054
R0071,emergency,ACTIVE,1,7,220,1,3054
R0072,water,ACTIVE,1,5,220,1,3054
R0073,waste,ACTIVE,1,5,97,102,3054
R0074,emergency,ACTIVE,1,5,220,1,3054
R0075,emergency,ACTIVE,1,6,220,1,3054
R0076,transit,ACTIVE,1,6,220,1,3054
R0077,transit,ACTIVE,1,4,220,1,3054
R0078,traffic,ACTIVE,1,4,220,1,3054
R0079,transit,ACTIVE,1,6,220,1,3054
R0080,communications,ACTIVE,1,6,220,1,3054
R0081,emergency,ACTIVE,1,1,51,80,3054
R0082,waste,ACTIVE,1,7,220,1,3054
R0083,communications,ACTIVE,1,5,220,1,3054
R0084,emergency,ACTIVE,1,7,220,1,3054
R0085,traffic,ACTIVE,1,6,220,1,3054
R0086,power,ACTIVE,1,6,220,1,3054
R0087,waste,ACTIVE,1,6,220,1,3054
R0088,waste,ACTIVE,1,4,220,1,3054
R0089,power,ACTIVE,1,7,220,1,3054
R0090,communications,ACTIVE,1,4,220,1,3054
R0091,communications,ACTIVE,1,6,220,1,3054
R0092,transit,ACTIVE,1,4,220,1,3054
R0093,emergency,ACTIVE,1,5,220,1,3054
R0094,water,ACTIVE,1,4,220,1,3054
