reading_id,district,signal_strength,district_code
R0001,garston,75.292,822918
R0002,allerton,75.173,133579
R0003,childwall,75.292,407013
R0004,aigburth,73.007,938890
R0005,speke,72.496,344471
R0006,woolton,73.021,334721
R0007,allerton,74.852,133579
R0008,maghull,74.547,871301
R0009,birkenhead,72.535,105326
R0010,kirkdale,74.190,893242
R0011,mossley_hill,73.391,170448
R0012,knotty_ash,74.104,303782
R0013,speke,73.326,344471
R0014,toxteth,74.760,339976
R0015,aigburth,74.379,938890
R0016,childwall,72.520,407013
R0017,allerton,75.675,133579
R0018,aigburth,71.912,938890
R0019,speke,74.529,344471
R0020,anfield,72.914,253158
R0021,knotty_ash,74.763,303782
R0022,bootle,73.099,686288
R0023,kirkby,72.569,250583
R0024,wavertree,74.494,749998
R0025,woolton,73.699,334721
R0026,anfield,75.098,253158
R0027,kirkdale,75.711,893242
R0028,bootle,73.117,686288
R0029,sefton_park,73.753,338386
R0030,garston,75.132,822918
R0031,childwall,73.046,407013
R0032,prescot,74.251,650086
R0033,prescot,74.519,650086
R0034,knotty_ash,74.882,303782
R0035,huyton,72.572,551509
R0036,wavertree,74.997,749998
R0037,prescot,73.558,650086
R0038,huyton,73.699,551509
R0039,kirkdale,72.908,893242
R0040,birkenhead,74.794,105326
R0041,garston,73.766,822918
R0042,allerton,72.554,133579
R0043,west_derby,75.042,943696
R0044,toxteth,75.383,339976
R0045,speke,74.611,344471
R0046,huyton,73.618,551509
R0047,bootle,73.051,686288
R0048,mossley_hill,73.391,170448
R0049,toxteth,72.949,339976
R0050,everton,71.044,705914
R0051,woolton,72.616,334721
R0052,kirkby,73.078,250583
R0053,huyton,72.974,551509
R0054,woolton,75.194,334721
R0055,speke,73.537,344471
R0056,anfield,75.285,253158
R0057,fazakerley,73.944,302646
R0058,sefton_park,74.223,338386
R0059,birkenhead,73.790,105326
R0060,knotty_ash,71.337,303782
R0061,old_swan,73.061,629033
R0062,maghull,74.882,871301
R0063,fazakerley,73.106,302646
R0064,everton,74.410,705914
R0065,birkenhead,73.861,105326
R0066,woolton,71.955,334721
R0067,childwall,73.544,407013
R0068,everton,71.921,705914
R0069,aigburth,73.725,938890
R0070,kirkby,74.484,250583
R0071,allerton,72.093,133579
R0072,allerton,76.095,133579
R0073,everton,74.084,705914
R0074,kirkby,73.602,250583
R0075,broadgreen,73.181,196825
R0076,bootle,73.468,686288
R0077,aigburth,73.655,938890
R0078,birkenhead,72.223,105326
R0079,kirkby,72.226,250583
R0080,kirkby,73.439,250583
R0081,woolton,73.058,334721
R0082,old_swan,75.531,629033
R0083,crosby,72.782,434844
R0084,west_derby,74.307,943696
R0085,sefton_park,73.785,338386
R0086,aigburth,74.359,938890
R0087,bootle,72.907,686288
R0088,sefton_park,74.147,338386
R0089,garston,73.955,822918
R0090,maghull,72.707,871301
R0091,kirkdale,73.815,893242
R0092,kirkby,74.313,250583
R0093,speke,71.137,344471
R0094,huyton,72.626,551509
R0095,maghull,74.582,871301
R0096,mossley_hill,74.040,170448
R0097,everton,72.817,705914
R0098,birkenhead,73.391,105326
R0099,everton,70.743,705914
R0100,wavertree,74.005,749998
R0101,fazakerley,73.265,302646
R0102,speke,73.155,344471
R0103,broadgreen,73.789,196825
R0104,west_derby,73.665,943696
R0105,allerton,75.587,133579
R0106,allerton,74.863,133579
R0107,crosby,71.111,434844
R0108,everton,73.370,705914
R0109,aigburth,75.036,938890
R0110,anfield,71.773,253158
R0111,speke,72.182,344471
R0112,sefton_park,73.534,338386
R0113,sefton_park,74.107,338386
R0114,crosby,71.797,434844
R0115,west_derby,74.328,943696
R0116,everton,74.308,705914
R0117,crosby,70.310,434844
R0118,old_swan,75.861,629033
R0119,woolton,72.657,334721
R0120,crosby,72.689,434844
R0121,wavertree,74.006,749998
R0122,anfield,71.315,253158
R0123,aigburth,73.229,938890
R0124,knotty_ash,74.697,303782
R0125,kirkby,71.784,250583
R0126,huyton,73.332,551509
R0127,fazakerley,72.446,302646
R0128,west_derby,74.262,943696
R0129,knotty_ash,71.918,303782
R0130,wavertree,76.954,749998
R0131,prescot,73.273,650086
R0132,woolton,74.564,334721
R0133,bootle,74.166,686288
R0134,speke,72.439,344471
R0135,crosby,72.760,434844
R0136,kirkby,73.071,250583
R0137,childwall,74.744,407013
R0138,childwall,73.674,407013
R0139,old_swan,74.748,629033
R0140,childwall,75.313,407013
R0141,birkenhead,74.225,105326
R0142,birkenhead,73.027,105326
R0143,wavertree,73.642,749998
R0144,broadgreen,73.882,196825
R0145,wavertree,72.659,749998
R0146,mossley_hill,72.873,170448
R0147,woolton,74.395,334721
R0148,sefton_park,73.615,338386
R0149,speke,73.479,344471
R0150,huyton,73.323,551509
R0151,sefton_park,73.561,338386
R0152,birkenhead,73.517,105326
R0153,aigburth,73.484,938890
R0154,everton,77.794,705914
R0155,woolton,72.318,334721
