reading_id,district,signal_strength,district_code
R0001,broadgreen,72.668,906350
R0002,everton,75.771,375206
R0003,wavertree,73.826,355447
R0004,mossley_hill,76.689,474432
R0005,kirkdale,74.984,585312
R0006,woolton,75.599,761642
R0007,huyton,74.829,138281
R0008,woolton,73.899,761642
R0009,anfield,75.761,504724
R0010,woolton,75.062,761642
R0011,allerton,76.528,876511
R0012,prescot,75.660,926618
R0013,west_derby,72.770,410262
R0014,kirkdale,71.146,585312
R0015,west_derby,74.076,410262
R0016,anfield,74.495,504724
R0017,toxteth,73.348,943858
R0018,fazakerley,71.387,287157
R0019,woolton,73.954,761642
R0020,speke,74.512,315541
R0021,sefton_park,74.023,390669
R0022,aigburth,75.421,279663
R0023,aigburth,74.929,279663
R0024,birkenhead,74.541,743624
R0025,sefton_park,75.233,390669
R0026,west_derby,74.227,410262
R0027,broadgreen,73.309,906350
R0028,bootle,75.246,221499
R0029,mossley_hill,74.791,474432
R0030,aigburth,78.081,279663
R0031,maghull,76.391,495689
R0032,aigburth,73.769,279663
R0033,toxteth,74.568,943858
R0034,woolton,74.844,761642
R0035,garston,75.757,160194
R0036,maghull,76.713,495689
R0037,childwall,76.623,660336
R0038,crosby,76.545,332536
R0039,broadgreen,74.675,906350
R0040,childwall,74.598,660336
R0041,bootle,76.826,221499
R0042,broadgreen,73.680,906350
R0043,west_derby,73.206,410262
R0044,allerton,75.147,876511
R0045,woolton,74.058,761642
R0046,mossley_hill,76.979,474432
R0047,garston,71.973,160194
R0048,kirkdale,73.188,585312
R0049,aigburth,73.702,279663
R0050,bootle,74.493,221499
R0051,old_swan,75.870,899503
R0052,everton,75.040,375206
R0053,aigburth,75.654,279663
R0054,woolton,74.794,761642
R0055,bootle,74.845,221499
R0056,kirkby,73.508,927056
R0057,broadgreen,73.087,906350
R0058,everton,76.554,375206
R0059,anfield,75.473,504724
R0060,old_swan,73.523,899503
R0061,bootle,74.555,221499
R0062,toxteth,74.252,943858
R0063,garston,75.139,160194
R0064,sefton_park,74.888,390669
R0065,huyton,73.525,138281
R0066,kirkby,73.851,927056
R0067,wavertree,75.303,355447
R0068,west_derby,75.591,410262
R0069,speke,73.911,315541
R0070,sefton_park,75.931,390669
R0071,kirkby,72.257,927056
R0072,mossley_hill,76.193,474432
R0073,birkenhead,75.179,743624
R0074,old_swan,73.779,899503
R0075,old_swan,74.753,899503
R0076,everton,74.739,375206
R0077,wavertree,75.176,355447
R0078,mossley_hill,75.557,474432
R0079,sefton_park,74.200,390669
R0080,everton,73.815,375206
R0081,birkenhead,75.702,743624
R0082,birkenhead,73.521,743624
R0083,fazakerley,74.344,287157
R0084,huyton,74.035,138281
R0085,huyton,75.944,138281
R0086,prescot,73.216,926618
R0087,woolton,73.894,761642
R0088,birkenhead,74.751,743624
R0089,mossley_hill,74.773,474432
R0090,birkenhead,74.431,743624
R0091,woolton,73.058,761642
R0092,maghull,76.616,495689
R0093,kirkdale,74.648,585312
R0094,broadgreen,72.942,906350
R0095,kirkdale,74.385,585312
R0096,kirkby,73.479,927056
R0097,sefton_park,72.767,390669
R0098,old_swan,73.478,899503
R0099,huyton,74.120,138281
R0100,speke,73.525,315541
R0101,garston,73.870,160194
R0102,allerton,73.746,876511
R0103,kirkby,74.483,927056
R0104,anfield,74.842,504724
R0105,knotty_ash,73.605,954853
R0106,garston,74.116,160194
R0107,wavertree,73.344,355447
R0108,fazakerley,75.217,287157
R0109,kirkby,76.122,927056
R0110,speke,73.873,315541
R0111,prescot,74.062,926618
R0112,aigburth,74.310,279663
R0113,mossley_hill,74.570,474432
R0114,kirkdale,74.529,585312
R0115,birkenhead,74.829,743624
R0116,west_derby,75.749,410262
R0117,knotty_ash,76.626,954853
R0118,birkenhead,75.729,743624
R0119,sefton_park,72.761,390669
R0120,woolton,73.299,761642
R0121,bootle,74.336,221499
R0122,childwall,74.478,660336
