record_id,sector,status,authentic,priority,units,multiplier,bias_key
R0001,traffic,ACTIVE,1,5,220,1,8838
R0002,emergency,ACTIVE,1,5,220,1,8838
R0003,water,ACTIVE,1,6,220,1,8838
R0004,water,ACTIVE,1,4,220,1,8838
R0005,waste,ACTIVE,1,7,220,1,8838
R0006,traffic,ACTIVE,1,4,220,1,8838
R0007,emergency,ACTIVE,1,6,220,1,8838
R0008,traffic,ACTIVE,1,4,220,1,8838
R0009,communications,ACTIVE,1,6,220,1,8838
R0010,communications,ACTIVE,1,5,220,1,8838
R0011,emergency,ACTIVE,1,6,220,1,8838
R0012,water,ACTIVE,1,5,220,1,8838
R0013,power,ACTIVE,1,5,220,1,8838
R0014,emergency,ACTIVE,1,7,220,1,8838
R0015,traffic,ACTIVE,1,5,220,1,8838
R0016,traffic,ACTIVE,1,7,220,1,8838
R0017,traffic,ACTIVE,1,6,220,1,8838
R0018,power,ACTIVE,1,6,220,1,8838
R0019,traffic,ACTIVE,1,6,220,1,8838
R0020,traffic,ACTIVE,1,5,220,1,8838
R0021,water,ACTIVE,1,5,220,1,8838
R0022,power,ACTIVE,1,5,220,1,8838
R0023,transit,ACTIVE,1,5,220,1,8838
R0024,emergency,ACTIVE,1,5,220,1,8838
R0025,emergency,ACTIVE,1,7,220,1,8838
R0026,transit,ACTIVE,1,4,220,1,8838
R0027,power,ACTIVE,1,4,220,1,8838
R0028,communications,ACTIVE,1,6,220,1,8838
R0029,communications,ACTIVE,1,6,220,1,8838
R0030,communications,ACTIVE,1,5,220,1,8838
R0031,traffic,ACTIVE,1,4,220,1,8838
R0032,waste,ACTIVE,1,5,220,1,8838
R0033,communications,ACTIVE,1,6,220,1,8838
R0034,water,ACTIVE,1,4,220,1,8838
R0035,water,ACTIVE,1,6,220,1,8838
R0036,traffic,ACTIVE,1,7,220,1,8838
R0037,emergency,ACTIVE,1,7,220,1,8838
R0038,power,ACTIVE,1,6,220,1,8838
R0039,water,ACTIVE,1,6,220,1,8838
R0040,communications,ACTIVE,1,7,220,1,8838
R0041,communications,ACTIVE,1,6,220,1,8838
R0042,traffic,ACTIVE,1,5,220,1,8838
R0043,transit,ACTIVE,1,5,220,1,8838
R0044,transit,ACTIVE,1,5,220,1,8838
R0045,transit,ACTIVE,1,6,220,1,8838
R0046,emergency,QUEUED,0,2,89,47,8838
R0047,communications,ACTIVE,1,4,220,1,8838
R0048,transit,ACTIVE,1,5,220,1,8838
R0049,transit,ACTIVE,1,6,220,1,8838
R0050,traffic,ACTIVE,1,4,220,1,8838
R0051,traffic,ACTIVE,1,6,220,1,8838
R0052,water,ACTIVE,1,4,220,1,8838
R0053,emergency,ACTIVE,1,7,220,1,8838
R0054,emergency,ACTIVE,1,6,220,1,8838
R0055,emergency,ACTIVE,1,6,220,1,8838
R0056,emergency,ACTIVE,1,6,220,1,8838
R0057,water,ACTIVE,1,6,220,1,8838
R0058,communications,ACTIVE,1,6,220,1,8838
R0059,emergency,ACTIVE,1,7,220,1,8838
R0060,emergency,ACTIVE,1,5,220,1,8838
R0061,traffic,ACTIVE,1,4,220,1,8838
R0062,water,ACTIVE,1,6,220,1,8838
R0063,traffic,ACTIVE,1,4,220,1,8838
R0064,waste,ACTIVE,1,7,220,1,8838
R0065,power,ACTIVE,1,5,220,1,8838
R0066,traffic,ACTIVE,1,6,220,1,8838
R0067,water,ACTIVE,1,7,220,1,8838
R0068,power,ACTIVE,1,5,220,1,8838
R0069,transit,ACTIVE,1,6,220,1,8838
R0070,transit,ACTIVE,1,7,220,1,8838
R0071,traffic,ACTIVE,1,4,220,1,8838
R0072,power,ACTIVE,1,7,220,1,8838
R0073,waste,ACTIVE,1,4,220,1,8838
R0074,emergency,ACTIVE,1,7,220,1,8838
R0075,transit,ACTIVE,1,5,220,1,8838
R0076,communications,ACTIVE,1,6,220,1,8838
R0077,emergency,ACTIVE,1,4,220,1,8838
R0078,emergency,ACTIVE,1,5,220,1,8838
R0079,waste,ACTIVE,1,7,220,1,8838
R0080,water,ACTIVE,1,5,220,1,8838
R0081,emergency,ACTIVE,1,6,220,1,8838
R0082,emergency,ACTIVE,1,7,220,1,8838
R0083,emergency,ACTIVE,1,7,220,1,8838
R0084,emergency,ACTIVE,1,6,220,1,8838
R0085,transit,ACTIVE,1,6,220,1,8838
R0086,communications,ACTIVE,1,5,220,1,8838
R0087,transit,ACTIVE,1,4,220,1,8838
R0088,traffic,ACTIVE,1,6,220,1,8838
R0089,water,ACTIVE,1,5,220,1,8838
R0090,communications,ACTIVE,1,7,220,1,8838
R0091,emergency,ACTIVE,1,4,220,1,8838
R0092,waste,ACTIVE,1,6,220,1,8838
R0093,traffic,ACTIVE,1,7,220,1,8838
R0094,communications,ACTIVE,1,4,220,1,8838
R0095,waste,ACTIVE,1,7,220,1,8838
R0096,power,ACTIVE,1,6,220,1,8838
R0097,power,ACTIVE,1,6,220,1,8838
R0098,transit,ACTIVE,1,4,220,1,8838
R0099,transit,ACTIVE,1,6,220,1,8838
R0100,emergency,ACTIVE,1,5,220,1,8838
R0101,transit,ACTIVE,1,4,220,1,8838
R0102,emergency,ACTIVE,1,5,220,1,8838
R0103,power,ACTIVE,1,6,220,1,8838
R0104,water,ACTIVE,1,7,220,1,8838
R0105,water,ACTIVE,1,5,220,1,8838
R0106,emergency,ACTIVE,1,7,220,1,8838
R0107,power,ACTIVE,1,5,220,1,8838
R0108,emergency,ACTIVE,1,5,220,1,8838
R0109,waste,ACTIVE,1,7,220,1,8838
R0110,traffic,ACTIVE,1,7,220,1,8838
R0111,power,COMPLETE,1,1,178,55,8838
R0112,water,ACTIVE,1,5,220,1,8838
R0113,power,ACTIVE,1,6,220,1,8838
R0114,waste,ACTIVE,1,4,220,1,8838
R0115,emergency,ACTIVE,1,7,220,1,8838
R0116,waste,ACTIVE,1,4,220,1,8838
R0117,power,ACTIVE,1,5,220,1,8838
R0118,waste,ACTIVE,1,4,220,1,8838
R0119,emergency,ACTIVE,1,4,220,1,8838
R0120,transit,ACTIVE,1,5,220,1,8838
R0121,power,ACTIVE,1,5,220,1,8838
R0122,communications,ACTIVE,1,5,220,1,8838
R0123,communications,ACTIVE,1,7,220,1,8838
R0124,water,ACTIVE,1,5,220,1,8838
R0125,power,ACTIVE,1,7,220,1,8838
R0126,transit,ACTIVE,1,6,220,1,8838
R0127,power,ACTIVE,1,5,220,1,8838
R0128,water,ACTIVE,1,4,220,1,8838
R0129,transit,ACTIVE,1,7,220,1,8838
R0130,water,ACTIVE,1,5,220,1,8838
R0131,water,ACTIVE,1,5,220,1,8838
R0132,emergency,ACTIVE,1,4,220,1,8838
R0133,communications,ACTIVE,1,7,220,1,8838
R0134,traffic,ACTIVE,1,7,220,1,8838
R0135,traffic,ACTIVE,1,5,220,1,8838
R0136,waste,ACTIVE,1,7,220,1,8838
R0137,traffic,ACTIVE,1,7,220,1,8838
R0138,emergency,ACTIVE,1,5,220,1,8838
R0139,transit,ACTIVE,1,6,220,1,8838
R0140,transit,ACTIVE,1,6,220,1,8838
R0141,power,ACTIVE,1,7,220,1,8838
R0142,traffic,ACTIVE,1,4,220,1,8838
R0143,communications,ACTIVE,1,4,220,1,8838
R0144,traffic,ACTIVE,1,6,220,1,8838
R0145,traffic,ACTIVE,1,5,220,1,8838
R0146,water,ACTIVE,1,6,220,1,8838
R0147,waste,ACTIVE,1,5,220,1,8838
R0148,power,ACTIVE,1,4,220,1,8838
R0149,communications,ACTIVE,1,6,220,1,8838
R0150,water,ACTIVE,1,7,220,1,8838
R0151,power,ACTIVE,1,4,220,1,8838
R0152,power,ACTIVE,1,6,220,1,8838
R0153,waste,ACTIVE,1,6,220,1,8838
R0154,transit,ACTIVE,1,6,220,1,8838
R0155,water,ACTIVE,1,5,220,1,8838
R0156,transit,ACTIVE,1,4,220,1,8838
R0157,water,ACTIVE,1,5,220,1,8838
R0158,water,ACTIVE,1,5,220,1,8838
