record_id,sector,status,authentic,priority,units,multiplier,bias_key
R0001,water,ACTIVE,1,7,220,1,5447
R0002,transit,ACTIVE,1,4,106,23,5447
R0003,power,ACTIVE,1,1,164,59,5447
R0004,waste,ACTIVE,1,4,220,1,5447
R0005,water,ACTIVE,1,7,220,1,5447
R0006,waste,ACTIVE,1,5,220,1,5447
R0007,power,ACTIVE,1,6,220,1,5447
R0008,traffic,DEFERRED,1,1,82,138,5447
R0009,power,ACTIVE,1,5,220,1,5447
R0010,water,ACTIVE,1,6,220,1,5447
R0011,water,ACTIVE,1,7,220,1,5447
R0012,traffic,ACTIVE,1,6,220,1,5447
R0013,emergency,ACTIVE,1,7,220,1,5447
R0014,power,ACTIVE,1,5,220,1,5447
R0015,emergency,ACTIVE,1,5,220,1,5447
R0016,transit,ACTIVE,1,7,220,1,5447
R0017,communications,ACTIVE,1,3,35,41,5447
R0018,communications,ACTIVE,1,6,220,1,5447
R0019,power,ACTIVE,1,4,220,1,5447
R0020,power,ACTIVE,1,7,220,1,5447
R0021,power,ACTIVE,1,7,220,1,5447
R0022,transit,ACTIVE,1,1,96,56,5447
R0023,water,ACTIVE,0,7,76,93,5447
R0024,power,ACTIVE,1,4,220,1,5447
R0025,water,ACTIVE,0,6,30,131,5447
R0026,traffic,ACTIVE,1,7,220,1,5447
R0027,transit,ACTIVE,1,4,220,1,5447
R0028,waste,ACTIVE,1,6,220,1,5447
R0029,transit,ACTIVE,1,4,220,1,5447
R0030,power,ACTIVE,1,4,220,1,5447
R0031,traffic,ACTIVE,0,4,135,111,5447
R0032,traffic,ACTIVE,1,6,220,1,5447
R0033,transit,ACTIVE,1,7,220,1,5447
R0034,waste,ACTIVE,1,5,220,1,5447
R0035,transit,ACTIVE,1,4,220,1,5447
R0036,power,COMPLETE,1,6,172,82,5447
R0037,communications,INACTIVE,0,1,22,65,5447
R0038,power,ACTIVE,1,5,220,1,5447
R0039,communications,ACTIVE,1,7,220,1,5447
R0040,communications,ACTIVE,1,5,159,57,5447
R0041,waste,ACTIVE,1,5,220,1,5447
R0042,traffic,ACTIVE,1,6,220,1,5447
R0043,traffic,ACTIVE,1,7,220,1,5447
R0044,water,ACTIVE,1,7,220,1,5447
R0045,transit,ACTIVE,1,6,111,4,5447
R0046,transit,ACTIVE,1,7,220,1,5447
R0047,communications,DEFERRED,1,6,88,120,5447
R0048,traffic,ACTIVE,1,7,220,1,5447
R0049,water,ACTIVE,1,5,220,1,5447
R0050,communications,COMPLETE,0,1,168,57,5447
R0051,transit,ACTIVE,1,4,220,1,5447
R0052,emergency,ACTIVE,1,5,220,1,5447
R0053,emergency,ACTIVE,1,7,220,1,5447
R0054,emergency,ACTIVE,1,4,220,1,5447
R0055,transit,ACTIVE,1,7,220,1,5447
R0056,traffic,ACTIVE,1,7,220,1,5447
R0057,waste,ACTIVE,1,5,220,1,5447
R0058,power,ACTIVE,1,5,220,1,5447
R0059,traffic,ACTIVE,1,4,220,1,5447
R0060,power,ACTIVE,1,7,220,1,5447
R0061,waste,ACTIVE,1,6,220,1,5447
R0062,power,ACTIVE,1,5,220,1,5447
R0063,waste,ACTIVE,1,4,220,1,5447
R0064,water,ACTIVE,1,5,220,1,5447
R0065,transit,ACTIVE,1,7,220,1,5447
R0066,traffic,ACTIVE,1,7,220,1,5447
R0067,transit,ACTIVE,1,6,220,1,5447
R0068,power,ACTIVE,1,4,220,1,5447
R0069,water,ACTIVE,1,4,220,1,5447
R0070,emergency,ACTIVE,1,4,220,1,5447
R0071,waste,ACTIVE,1,4,220,1,5447
R0072,waste,ACTIVE,1,5,220,1,5447
R0073,water,ACTIVE,1,4,220,1,5447
R0074,transit,ACTIVE,1,6,220,1,5447
R0075,transit,ACTIVE,1,4,220,1,5447
R0076,traffic,ACTIVE,1,5,220,1,5447
R0077,power,ACTIVE,1,6,220,1,5447
R0078,power,ACTIVE,1,7,220,1,5447
R0079,traffic,ACTIVE,1,6,220,1,5447
R0080,communications,ACTIVE,1,6,220,1,5447
R0081,transit,ACTIVE,1,5,220,1,5447
R0082,transit,ACTIVE,1,7,220,1,5447
R0083,power,INACTIVE,1,1,71,50,5447
R0084,emergency,ACTIVE,1,4,220,1,5447
R0085,transit,ACTIVE,1,4,220,1,5447
R0086,traffic,ACTIVE,1,4,220,1,5447
R0087,communications,ACTIVE,1,7,220,1,5447
R0088,water,ACTIVE,1,5,220,1,5447
R0089,emergency,ACTIVE,1,6,220,1,5447
R0090,emergency,ACTIVE,1,7,220,1,5447
R0091,transit,ACTIVE,1,5,220,1,5447
R0092,waste,ACTIVE,1,6,220,1,5447
R0093,communications,ACTIVE,1,5,220,1,5447
R0094,transit,ACTIVE,1,6,220,1,5447
R0095,emergency,ACTIVE,1,5,220,1,5447
R0096,emergency,COMPLETE,1,6,179,45,5447
R0097,emergency,ACTIVE,1,5,220,1,5447
R0098,water,ACTIVE,1,4,220,1,5447
R0099,traffic,ACTIVE,1,6,220,1,5447
R0100,traffic,ACTIVE,0,4,84,54,5447
R0101,power,ACTIVE,1,7,220,1,5447
R0102,communications,ACTIVE,1,6,220,1,5447
R0103,waste,ACTIVE,1,5,42,20,5447
R0104,power,ACTIVE,1,6,220,1,5447
R0105,transit,ACTIVE,1,7,220,1,5447
R0106,power,ACTIVE,1,4,220,1,5447
R0107,transit,ACTIVE,1,6,220,1,5447
R0108,transit,ACTIVE,1,4,220,1,5447
R0109,waste,ACTIVE,1,4,220,1,5447
R0110,emergency,ACTIVE,1,4,220,1,5447
R0111,communications,ACTIVE,1,3,124,98,5447
R0112,transit,ACTIVE,1,7,220,1,5447
R0113,emergency,ACTIVE,1,6,220,1,5447
R0114,power,ACTIVE,1,5,220,1,5447
R0115,communications,DEFERRED,1,6,43,25,5447
R0116,waste,ACTIVE,1,7,220,1,5447
R0117,emergency,QUEUED,1,4,40,14,5447
R0118,traffic,ACTIVE,1,6,220,1,5447
R0119,emergency,ACTIVE,1,7,220,1,5447
R0120,water,ACTIVE,1,7,220,1,5447
R0121,water,ACTIVE,1,7,220,1,5447
R0122,emergency,ACTIVE,1,5,220,1,5447
R0123,waste,ACTIVE,1,4,42,77,5447
R0124,emergency,ACTIVE,1,4,220,1,5447
R0125,transit,ACTIVE,1,7,220,1,5447
R0126,transit,ACTIVE,1,7,220,1,5447
R0127,waste,ACTIVE,1,7,220,1,5447
R0128,communications,ACTIVE,1,4,220,1,5447
R0129,water,ACTIVE,1,4,220,1,5447
R0130,communications,ACTIVE,1,4,220,1,5447
R0131,traffic,ACTIVE,1,7,220,1,5447
R0132,transit,ACTIVE,1,5,220,1,5447
R0133,communications,ACTIVE,1,4,220,1,5447
R0134,transit,ACTIVE,1,4,220,1,5447
R0135,water,ACTIVE,1,6,220,1,5447
R0136,communications,ACTIVE,1,6,220,1,5447
R0137,communications,ACTIVE,1,6,220,1,5447
R0138,emergency,ACTIVE,1,4,220,1,5447
R0139,water,ACTIVE,1,5,220,1,5447
R0140,power,ACTIVE,1,4,220,1,5447
R0141,traffic,ACTIVE,1,4,220,1,5447
R0142,traffic,ACTIVE,1,6,220,1,5447
R0143,emergency,ACTIVE,1,6,220,1,5447
R0144,emergency,ACTIVE,1,4,220,1,5447
R0145,communications,ACTIVE,1,7,220,1,5447
R0146,transit,ACTIVE,1,4,220,1,5447
R0147,emergency,ACTIVE,1,6,220,1,5447
R0148,communications,ACTIVE,1,4,220,1,5447
R0149,emergency,ACTIVE,1,4,220,1,5447
R0150,traffic,DEFERRED,1,4,69,11,5447
R0151,transit,ACTIVE,0,7,148,97,5447
R0152,waste,ACTIVE,1,7,220,1,5447
R0153,traffic,ACTIVE,1,7,220,1,5447
R0154,traffic,ACTIVE,1,7,220,1,5447
R0155,waste,ACTIVE,1,7,220,1,5447
R0156,water,ACTIVE,1,5,220,1,5447
R0157,power,ACTIVE,1,7,220,1,5447
R0158,transit,ACTIVE,1,5,220,1,5447
R0159,transit,ACTIVE,1,6,220,1,5447
R0160,power,ACTIVE,1,7,220,1,5447
R0161,communications,ACTIVE,1,6,220,1,5447
R0162,waste,ACTIVE,1,7,220,1,5447
R0163,waste,ACTIVE,1,4,220,1,5447
R0164,emergency,ACTIVE,1,7,220,1,5447
R0165,transit,ACTIVE,1,4,220,1,5447
R0166,waste,COMPLETE,1,6,98,124,5447
R0167,water,ACTIVE,1,1,68,128,5447
R0168,power,ACTIVE,1,5,220,1,5447
R0169,traffic,ACTIVE,1,4,220,1,5447
R0170,communications,ACTIVE,1,7,220,1,5447
R0171,waste,ACTIVE,1,4,220,1,5447
R0172,waste,ACTIVE,1,6,220,1,5447
R0173,power,ACTIVE,1,4,170,100,5447
R0174,emergency,ACTIVE,1,7,220,1,5447
R0175,transit,ACTIVE,1,4,220,1,5447
R0176,waste,ACTIVE,1,7,220,1,5447
R0177,traffic,ACTIVE,1,5,220,1,5447
R0178,transit,ACTIVE,1,6,220,1,5447
R0179,communications,ACTIVE,1,3,83,84,5447
R0180,water,ACTIVE,1,6,220,1,5447
R0181,water,ACTIVE,1,5,220,1,5447
R0182,emergency,ACTIVE,1,6,220,1,5447
R0183,emergency,ACTIVE,1,4,220,1,5447
R0184,emergency,ACTIVE,1,6,220,1,5447
R0185,traffic,ACTIVE,1,4,220,1,5447
R0186,transit,ACTIVE,1,5,220,1,5447
R0187,emergency,ACTIVE,1,5,220,1,5447
R0188,emergency,ACTIVE,1,7,220,1,5447
R0189,emergency,ACTIVE,1,6,220,1,5447
R0190,waste,ACTIVE,1,6,220,1,5447
R0191,power,ACTIVE,1,6,190,1,5447
R0192,emergency,ACTIVE,1,1,86,47,5447
R0193,traffic,ACTIVE,1,7,220,1,5447
R0194,transit,DEFERRED,1,7,85,99,5447
R0195,emergency,ACTIVE,1,4,220,1,5447
R0196,transit,ACTIVE,1,4,220,1,5447
R0197,emergency,ACTIVE,1,5,220,1,5447
R0198,transit,ACTIVE,1,7,220,1,5447
R0199,transit,ACTIVE,1,7,220,1,5447
R0200,communications,ACTIVE,1,6,220,1,5447
R0201,power,ACTIVE,1,4,220,1,5447
R0202,traffic,ACTIVE,1,4,220,1,5447
R0203,waste,ACTIVE,1,4,220,1,5447
R0204,water,ACTIVE,1,5,220,1,5447
R0205,water,ACTIVE,1,6,220,1,5447
R0206,emergency,ACTIVE,1,4,220,1,5447
R0207,emergency,ACTIVE,1,6,220,1,5447
R0208,power,ACTIVE,1,7,220,1,5447
R0209,transit,ACTIVE,1,6,220,1,5447
R0210,emergency,ACTIVE,1,4,220,1,5447
R0211,water,ACTIVE,1,5,220,1,5447
R0212,transit,ACTIVE,1,5,220,1,5447
R0213,communications,ACTIVE,1,4,220,1,5447
R0214,traffic,ACTIVE,1,4,220,1,5447
R0215,transit,ACTIVE,1,7,220,1,5447
R0216,power,ACTIVE,1,7,220,1,5447
R0217,emergency,ACTIVE,1,5,220,1,5447
R0218,traffic,ACTIVE,1,5,220,1,5447
R0219,emergency,ACTIVE,1,4,220,1,5447
R0220,water,ACTIVE,1,6,220,1,5447
R0221,transit,ACTIVE,1,5,220,1,5447
R0222,communications,ACTIVE,1,5,220,1,5447
R0223,communications,ACTIVE,1,7,220,1,5447
R0224,communications,ACTIVE,1,6,220,1,5447
R0225,communications,ACTIVE,1,6,220,1,5447
R0226,communications,ACTIVE,1,7,220,1,5447
R0227,emergency,ACTIVE,1,5,220,1,5447
R0228,waste,ACTIVE,1,4,220,1,5447
R0229,communications,ACTIVE,1,1,162,12,5447
R0230,communications,ACTIVE,1,4,220,1,5447
R0231,transit,ACTIVE,1,7,220,1,5447
R0232,water,ACTIVE,1,4,220,1,5447
R0233,communications,ACTIVE,1,6,220,1,5447
R0234,emergency,ACTIVE,1,4,220,1,5447
R0235,transit,ACTIVE,1,3,8,82,5447
R0236,water,ACTIVE,1,4,220,1,5447
R0237,water,COMPLETE,1,1,163,57,5447
R0238,emergency,ACTIVE,1,7,220,1,5447
R0239,power,ACTIVE,1,4,220,1,5447
R0240,power,ACTIVE,1,6,220,1,5447
R0241,waste,DEFERRED,1,2,35,71,5447
R0242,transit,ACTIVE,1,6,220,1,5447
R0243,traffic,ACTIVE,1,5,220,1,5447
R0244,transit,ACTIVE,1,6,220,1,5447
R0245,traffic,INACTIVE,1,4,50,27,5447
R0246,water,ACTIVE,1,4,220,1,5447
R0247,emergency,ACTIVE,1,6,220,1,5447
R0248,power,ACTIVE,1,5,220,1,5447
R0249,traffic,ACTIVE,1,4,220,1,5447
R0250,traffic,ACTIVE,1,5,220,1,5447
R0251,power,INACTIVE,1,1,63,66,5447
R0252,traffic,ACTIVE,1,7,220,1,5447
R0253,waste,ACTIVE,1,7,220,1,5447
R0254,water,ACTIVE,1,7,220,1,5447
R0255,water,ACTIVE,1,1,79,119,5447
R0256,water,ACTIVE,1,6,220,1,5447
R0257,power,ACTIVE,1,5,67,86,5447
R0258,power,ACTIVE,1,4,220,1,5447
R0259,transit,ACTIVE,1,4,220,1,5447
R0260,transit,ACTIVE,1,4,220,1,5447
R0261,power,ACTIVE,1,2,35,31,5447
R0262,transit,ACTIVE,0,5,52,133,5447
R0263,water,ACTIVE,1,7,220,1,5447
R0264,communications,ACTIVE,1,4,220,1,5447
R0265,power,ACTIVE,1,7,220,1,5447
R0266,water,COMPLETE,0,2,66,94,5447
R0267,power,ACTIVE,1,6,220,1,5447
R0268,power,ACTIVE,1,5,220,1,5447
R0269,transit,ACTIVE,1,6,220,1,5447
R0270,waste,ACTIVE,1,5,220,1,5447
R0271,traffic,ACTIVE,1,4,220,1,5447
R0272,emergency,ACTIVE,1,5,220,1,5447
R0273,traffic,ACTIVE,1,4,166,36,5447
R0274,emergency,ACTIVE,1,5,220,1,5447
R0275,communications,ACTIVE,1,4,220,1,5447
R0276,transit,ACTIVE,1,7,220,1,5447
R0277,communications,ACTIVE,1,4,220,1,5447
R0278,water,ACTIVE,1,6,220,1,5447
R0279,traffic,INACTIVE,1,5,89,118,5447
R0280,waste,ACTIVE,1,7,220,1,5447
R0281,emergency,ACTIVE,1,3,21,99,5447
R0282,transit,ACTIVE,1,5,220,1,5447
R0283,transit,ACTIVE,1,5,220,1,5447
R0284,traffic,ACTIVE,1,7,220,1,5447
R0285,water,ACTIVE,1,4,220,1,5447
R0286,waste,ACTIVE,1,7,220,1,5447
R0287,traffic,ACTIVE,1,7,220,1,5447
