reading_id,district,signal_strength,district_code
R0001,birkenhead,70.911,756025
R0002,mossley_hill,70.453,278504
R0003,kirkby,70.319,241558
R0004,broadgreen,69.602,113555
R0005,kirkdale,70.897,767327
R0006,huyton,69.640,871686
R0007,bootle,72.083,275664
R0008,old_swan,69.925,507813
R0009,prescot,69.834,984222
R0010,wavertree,70.438,362014
R0011,west_derby,71.463,265739
R0012,sefton_park,68.045,611706
R0013,woolton,71.705,103155
R0014,garston,71.451,759809
R0015,maghull,70.354,530381
R0016,childwall,69.887,713056
R0017,fazakerley,71.734,198933
R0018,prescot,71.418,984222
R0019,mossley_hill,70.491,278504
R0020,huyton,70.974,871686
R0021,aigburth,69.847,515345
R0022,toxteth,68.804,933172
R0023,bootle,70.216,275664
R0024,birkenhead,71.442,756025
R0025,knotty_ash,70.585,934605
R0026,mossley_hill,71.180,278504
R0027,allerton,69.257,276226
R0028,speke,70.664,723610
R0029,woolton,71.104,103155
R0030,maghull,71.262,530381
R0031,allerton,69.666,276226
R0032,kirkdale,69.510,767327
R0033,aigburth,69.390,515345
R0034,huyton,71.729,871686
R0035,toxteth,72.586,933172
R0036,bootle,70.774,275664
R0037,aigburth,69.504,515345
R0038,childwall,70.883,713056
R0039,garston,70.131,759809
R0040,mossley_hill,71.377,278504
R0041,childwall,70.660,713056
R0042,mossley_hill,71.457,278504
R0043,garston,71.076,759809
R0044,aigburth,69.833,515345
R0045,maghull,71.426,530381
R0046,broadgreen,71.445,113555
R0047,anfield,70.295,425734
R0048,toxteth,70.473,933172
R0049,bootle,70.606,275664
R0050,garston,69.289,759809
R0051,childwall,69.056,713056
R0052,speke,71.536,723610
R0053,crosby,69.490,185683
R0054,west_derby,70.389,265739
R0055,birkenhead,72.887,756025
R0056,crosby,74.064,185683
R0057,aigburth,71.399,515345
R0058,huyton,70.101,871686
R0059,prescot,70.165,984222
R0060,crosby,71.772,185683
R0061,kirkby,71.939,241558
R0062,kirkdale,69.995,767327
R0063,bootle,71.431,275664
R0064,maghull,71.030,530381
R0065,garston,70.043,759809
R0066,aigburth,71.505,515345
R0067,huyton,70.672,871686
R0068,childwall,67.852,713056
R0069,knotty_ash,71.552,934605
R0070,mossley_hill,68.680,278504
R0071,maghull,70.842,530381
R0072,maghull,71.283,530381
