record_id,sector,status,authentic,priority,units,multiplier,bias_key
R0001,emergency,ACTIVE,1,6,220,1,6518
R0002,power,ACTIVE,1,6,220,1,6518
R0003,water,ACTIVE,1,5,220,1,6518
R0004,transit,ACTIVE,1,7,220,1,6518
R0005,waste,ACTIVE,1,4,220,1,6518
R0006,communications,ACTIVE,1,5,220,1,6518
R0007,communications,ACTIVE,1,7,220,1,6518
R0008,communications,ACTIVE,1,4,220,1,6518
R0009,waste,ACTIVE,1,4,220,1,6518
R0010,communications,ACTIVE,1,4,220,1,6518
R0011,water,ACTIVE,1,5,220,1,6518
R0012,transit,ACTIVE,1,4,220,1,6518
R0013,transit,ACTIVE,1,4,220,1,6518
R0014,communications,ACTIVE,1,6,220,1,6518
R0015,water,ACTIVE,1,6,220,1,6518
R0016,transit,ACTIVE,1,7,220,1,6518
R0017,communications,ACTIVE,1,6,220,1,6518
R0018,water,ACTIVE,1,6,220,1,6518
R0019,power,ACTIVE,1,5,220,1,6518
R0020,traffic,ACTIVE,1,4,220,1,6518
R0021,emergency,ACTIVE,1,6,220,1,6518
R0022,water,ACTIVE,1,6,220,1,6518
R0023,traffic,ACTIVE,1,5,220,1,6518
R0024,transit,ACTIVE,1,4,220,1,6518
R0025,water,ACTIVE,1,6,220,1,6518
R0026,power,ACTIVE,1,4,220,1,6518
R0027,power,ACTIVE,1,6,220,1,6518
R0028,traffic,ACTIVE,1,6,220,1,6518
R0029,power,ACTIVE,1,4,220,1,6518
R0030,transit,QUEUED,1,3,7,56,6518
R0031,traffic,ACTIVE,1,7,220,1,6518
R0032,waste,ACTIVE,1,5,220,1,6518
R0033,communications,ACTIVE,1,4,220,1,6518
R0034,communications,ACTIVE,1,5,220,1,6518
R0035,water,ACTIVE,1,5,220,1,6518
R0036,communications,ACTIVE,1,5,220,1,6518
R0037,communications,ACTIVE,1,5,220,1,6518
R0038,emergency,ACTIVE,1,6,220,1,6518
R0039,water,ACTIVE,1,7,220,1,6518
R0040,traffic,ACTIVE,1,7,220,1,6518
R0041,communications,ACTIVE,1,4,220,1,6518
R0042,water,ACTIVE,1,6,220,1,6518
R0043,water,ACTIVE,1,4,220,1,6518
R0044,communications,ACTIVE,1,6,220,1,6518
R0045,power,ACTIVE,1,5,220,1,6518
R0046,communications,ACTIVE,1,4,220,1,6518
R0047,traffic,ACTIVE,1,4,220,1,6518
R0048,power,ACTIVE,1,6,220,1,6518
R0049,power,ACTIVE,1,5,220,1,6518
R0050,communications,ACTIVE,1,7,220,1,6518
R0051,traffic,ACTIVE,1,7,220,1,6518
R0052,waste,ACTIVE,1,6,220,1,6518
R0053,communications,ACTIVE,1,6,220,1,6518
R0054,emergency,ACTIVE,1,7,220,1,6518
R0055,power,ACTIVE,1,4,220,1,6518
R0056,emergency,ACTIVE,1,5,220,1,6518
R0057,water,ACTIVE,1,7,220,1,6518
R0058,traffic,ACTIVE,1,4,220,1,6518
R0059,power,ACTIVE,1,4,220,1,6518
R0060,waste,ACTIVE,1,6,220,1,6518
R0061,communications,ACTIVE,1,4,220,1,6518
R0062,water,ACTIVE,1,7,220,1,6518
R0063,communications,ACTIVE,1,5,220,1,6518
R0064,traffic,ACTIVE,1,6,220,1,6518
R0065,waste,ACTIVE,1,7,220,1,6518
R0066,emergency,ACTIVE,1,6,220,1,6518
R0067,traffic,COMPLETE,1,3,54,25,6518
R0068,communications,ACTIVE,1,6,220,1,6518
R0069,communications,ACTIVE,1,5,220,1,6518
R0070,power,ACTIVE,1,4,220,1,6518
R0071,traffic,ACTIVE,1,4,220,1,6518
R0072,communications,ACTIVE,1,5,220,1,6518
R0073,traffic,ACTIVE,1,7,220,1,6518
R0074,waste,ACTIVE,1,7,220,1,6518
R0075,traffic,ACTIVE,1,5,220,1,6518
R0076,water,ACTIVE,1,6,220,1,6518
R0077,power,ACTIVE,1,7,220,1,6518
R0078,emergency,ACTIVE,1,7,220,1,6518
R0079,communications,ACTIVE,1,6,220,1,6518
R0080,emergency,ACTIVE,1,4,220,1,6518
R0081,transit,INACTIVE,1,1,139,32,6518
R0082,communications,ACTIVE,1,5,220,1,6518
R0083,communications,ACTIVE,1,7,220,1,6518
R0084,emergency,ACTIVE,1,4,220,1,6518
R0085,emergency,ACTIVE,1,5,220,1,6518
R0086,power,ACTIVE,1,5,220,1,6518
R0087,power,ACTIVE,1,5,220,1,6518
R0088,water,ACTIVE,1,4,220,1,6518
R0089,communications,ACTIVE,1,5,220,1,6518
R0090,water,ACTIVE,1,5,220,1,6518
R0091,transit,ACTIVE,1,5,220,1,6518
R0092,power,ACTIVE,1,4,220,1,6518
R0093,transit,ACTIVE,1,6,220,1,6518
R0094,water,ACTIVE,1,6,220,1,6518
R0095,transit,ACTIVE,1,5,220,1,6518
R0096,waste,ACTIVE,1,7,220,1,6518
R0097,water,ACTIVE,1,4,220,1,6518
R0098,transit,ACTIVE,1,5,220,1,6518
R0099,traffic,ACTIVE,1,7,220,1,6518
R0100,transit,ACTIVE,1,6,220,1,6518
R0101,waste,ACTIVE,1,6,220,1,6518
R0102,water,ACTIVE,1,6,220,1,6518
R0103,communications,ACTIVE,1,7,220,1,6518
R0104,transit,ACTIVE,1,5,220,1,6518
R0105,communications,ACTIVE,1,7,220,1,6518
R0106,emergency,ACTIVE,1,6,220,1,6518
R0107,traffic,ACTIVE,1,6,220,1,6518
R0108,waste,ACTIVE,1,7,220,1,6518
R0109,communications,ACTIVE,1,4,220,1,6518
R0110,waste,ACTIVE,1,4,220,1,6518
R0111,power,ACTIVE,1,7,220,1,6518
R0112,power,ACTIVE,1,6,220,1,6518
R0113,transit,ACTIVE,1,4,220,1,6518
R0114,waste,ACTIVE,1,6,220,1,6518
R0115,transit,ACTIVE,1,7,220,1,6518
R0116,emergency,ACTIVE,0,6,21,51,6518
R0117,transit,ACTIVE,1,7,220,1,6518
R0118,communications,ACTIVE,1,6,220,1,6518
R0119,emergency,ACTIVE,1,7,220,1,6518
R0120,power,ACTIVE,1,6,220,1,6518
R0121,emergency,ACTIVE,1,6,220,1,6518
R0122,communications,ACTIVE,1,7,220,1,6518
R0123,transit,ACTIVE,1,6,220,1,6518
R0124,traffic,ACTIVE,1,4,220,1,6518
R0125,water,ACTIVE,1,5,220,1,6518
R0126,communications,ACTIVE,1,5,220,1,6518
R0127,waste,ACTIVE,1,5,220,1,6518
R0128,communications,ACTIVE,1,6,220,1,6518
R0129,transit,ACTIVE,1,7,220,1,6518
R0130,communications,ACTIVE,1,7,220,1,6518
R0131,traffic,ACTIVE,1,7,220,1,6518
R0132,transit,ACTIVE,1,7,220,1,6518
R0133,communications,ACTIVE,1,6,220,1,6518
R0134,waste,ACTIVE,1,6,220,1,6518
R0135,transit,ACTIVE,1,7,220,1,6518
R0136,traffic,ACTIVE,1,5,220,1,6518
R0137,power,ACTIVE,1,5,220,1,6518
R0138,waste,ACTIVE,1,4,220,1,6518
R0139,water,ACTIVE,1,5,220,1,6518
R0140,emergency,ACTIVE,1,7,220,1,6518
R0141,emergency,ACTIVE,1,7,220,1,6518
R0142,power,ACTIVE,1,4,220,1,6518
R0143,transit,ACTIVE,1,5,220,1,6518
R0144,waste,ACTIVE,1,4,220,1,6518
R0145,traffic,ACTIVE,1,7,220,1,6518
R0146,waste,ACTIVE,1,7,220,1,6518
R0147,power,ACTIVE,1,7,220,1,6518
R0148,waste,ACTIVE,1,7,220,1,6518
R0149,emergency,ACTIVE,1,6,220,1,6518
R0150,transit,ACTIVE,1,7,220,1,6518
R0151,water,ACTIVE,1,6,220,1,6518
R0152,transit,ACTIVE,1,5,220,1,6518
R0153,transit,ACTIVE,1,4,220,1,6518
R0154,traffic,ACTIVE,1,4,220,1,6518
R0155,transit,ACTIVE,1,7,220,1,6518
R0156,power,ACTIVE,1,6,220,1,6518
R0157,emergency,ACTIVE,1,2,57,112,6518
R0158,communications,ACTIVE,1,5,220,1,6518
R0159,communications,ACTIVE,1,6,220,1,6518
R0160,transit,ACTIVE,1,6,220,1,6518
R0161,emergency,ACTIVE,1,6,220,1,6518
R0162,water,ACTIVE,1,6,220,1,6518
R0163,communications,ACTIVE,1,4,220,1,6518
R0164,emergency,ACTIVE,1,7,220,1,6518
R0165,emergency,ACTIVE,1,4,220,1,6518
R0166,water,ACTIVE,1,6,220,1,6518
R0167,power,ACTIVE,1,5,220,1,6518
R0168,waste,ACTIVE,1,7,220,1,6518
R0169,emergency,ACTIVE,1,5,220,1,6518
R0170,waste,ACTIVE,1,4,138,12,6518
R0171,water,ACTIVE,1,4,220,1,6518
R0172,communications,ACTIVE,1,5,220,1,6518
R0173,transit,INACTIVE,1,4,86,43,6518
R0174,power,ACTIVE,1,7,220,1,6518
R0175,waste,ACTIVE,1,4,220,1,6518
R0176,transit,ACTIVE,1,5,220,1,6518
R0177,traffic,ACTIVE,1,5,220,1,6518
R0178,waste,ACTIVE,1,7,220,1,6518
R0179,communications,ACTIVE,1,7,220,1,6518
R0180,power,ACTIVE,1,4,220,1,6518
R0181,transit,ACTIVE,1,7,220,1,6518
R0182,power,ACTIVE,1,6,220,1,6518
R0183,emergency,ACTIVE,1,7,220,1,6518
R0184,waste,ACTIVE,1,6,220,1,6518
R0185,traffic,ACTIVE,1,4,220,1,6518
R0186,power,ACTIVE,1,7,220,1,6518
R0187,water,ACTIVE,1,7,220,1,6518
R0188,communications,ACTIVE,1,5,220,1,6518
R0189,waste,ACTIVE,1,6,220,1,6518
R0190,traffic,ACTIVE,1,5,220,1,6518
R0191,communications,ACTIVE,1,5,220,1,6518
R0192,communications,ACTIVE,1,4,220,1,6518
R0193,transit,ACTIVE,1,7,220,1,6518
R0194,power,ACTIVE,1,5,220,1,6518
R0195,power,ACTIVE,1,4,220,1,6518
R0196,emergency,ACTIVE,1,4,220,1,6518
R0197,traffic,ACTIVE,1,6,220,1,6518
R0198,waste,ACTIVE,1,5,220,1,6518
R0199,communications,ACTIVE,1,4,220,1,6518
R0200,communications,ACTIVE,1,6,220,1,6518
R0201,traffic,ACTIVE,1,4,220,1,6518
R0202,waste,ACTIVE,1,4,220,1,6518
R0203,transit,ACTIVE,1,4,220,1,6518
R0204,transit,ACTIVE,1,6,220,1,6518
R0205,transit,ACTIVE,1,5,220,1,6518
R0206,water,INACTIVE,1,3,77,82,6518
R0207,transit,ACTIVE,1,5,220,1,6518
R0208,communications,ACTIVE,1,4,220,1,6518
R0209,emergency,ACTIVE,1,7,220,1,6518
R0210,emergency,ACTIVE,1,5,220,1,6518
R0211,transit,ACTIVE,1,5,220,1,6518
R0212,water,ACTIVE,1,7,220,1,6518
R0213,transit,ACTIVE,1,7,220,1,6518
R0214,transit,ACTIVE,1,5,220,1,6518
R0215,communications,ACTIVE,1,6,220,1,6518
R0216,waste,ACTIVE,1,5,220,1,6518
R0217,power,ACTIVE,1,5,220,1,6518
R0218,communications,ACTIVE,1,5,220,1,6518
R0219,water,ACTIVE,1,6,220,1,6518
R0220,water,ACTIVE,1,5,220,1,6518
R0221,emergency,ACTIVE,1,7,220,1,6518
R0222,transit,ACTIVE,1,7,220,1,6518
R0223,communications,ACTIVE,1,7,220,1,6518
R0224,transit,ACTIVE,1,7,220,1,6518
R0225,traffic,ACTIVE,1,7,220,1,6518
R0226,traffic,ACTIVE,1,4,220,1,6518
R0227,water,ACTIVE,1,4,220,1,6518
R0228,power,ACTIVE,1,5,220,1,6518
R0229,emergency,ACTIVE,1,6,220,1,6518
R0230,waste,ACTIVE,1,7,220,1,6518
R0231,emergency,ACTIVE,1,6,220,1,6518
R0232,traffic,ACTIVE,1,7,220,1,6518
R0233,waste,ACTIVE,1,5,220,1,6518
R0234,emergency,ACTIVE,1,6,220,1,6518
R0235,emergency,ACTIVE,1,5,220,1,6518
R0236,water,ACTIVE,1,6,220,1,6518
R0237,water,ACTIVE,0,5,66,124,6518
R0238,transit,ACTIVE,1,6,220,1,6518
R0239,emergency,ACTIVE,1,4,220,1,6518
R0240,transit,ACTIVE,1,5,220,1,6518
R0241,power,ACTIVE,1,4,220,1,6518
R0242,emergency,ACTIVE,1,4,220,1,6518
R0243,traffic,ACTIVE,1,7,220,1,6518
R0244,waste,ACTIVE,1,6,220,1,6518
R0245,emergency,ACTIVE,1,4,220,1,6518
R0246,water,ACTIVE,1,5,220,1,6518
R0247,traffic,ACTIVE,1,7,220,1,6518
R0248,power,ACTIVE,1,6,220,1,6518
R0249,communications,ACTIVE,1,7,220,1,6518
R0250,traffic,ACTIVE,1,4,220,1,6518
R0251,emergency,ACTIVE,1,4,220,1,6518
