record_id,sector,status,authentic,priority,units,multiplier,bias_key
R0001,emergency,ACTIVE,1,7,220,1,2863
R0002,waste,ACTIVE,1,5,220,1,2863
R0003,traffic,ACTIVE,1,5,220,1,2863
R0004,communications,ACTIVE,1,7,220,1,2863
R0005,emergency,ACTIVE,1,5,220,1,2863
R0006,water,ACTIVE,1,7,220,1,2863
R0007,emergency,ACTIVE,1,6,220,1,2863
R0008,transit,ACTIVE,1,5,220,1,2863
R0009,traffic,ACTIVE,1,5,220,1,2863
R0010,water,ACTIVE,1,7,220,1,2863
R0011,waste,ACTIVE,1,7,220,1,2863
R0012,traffic,ACTIVE,1,5,220,1,2863
R0013,traffic,ACTIVE,1,4,220,1,2863
R0014,traffic,ACTIVE,1,4,220,1,2863
R0015,transit,ACTIVE,1,6,220,1,2863
R0016,power,ACTIVE,1,6,220,1,2863
R0017,emergency,ACTIVE,1,7,220,1,2863
R0018,waste,ACTIVE,1,7,220,1,2863
R0019,waste,ACTIVE,1,5,220,1,2863
R0020,waste,ACTIVE,1,1,112,121,2863
R0021,power,ACTIVE,1,7,220,1,2863
R0022,water,ACTIVE,1,4,220,1,2863
R0023,transit,ACTIVE,1,6,220,1,2863
R0024,communications,ACTIVE,1,4,220,1,2863
R0025,water,ACTIVE,1,5,220,1,2863
R0026,traffic,ACTIVE,1,5,220,1,2863
R0027,traffic,ACTIVE,1,7,220,1,2863
R0028,emergency,ACTIVE,1,6,17,83,2863
R0029,traffic,ACTIVE,1,7,220,1,2863
R0030,water,ACTIVE,1,7,220,1,2863
R0031,waste,ACTIVE,1,4,220,1,2863
R0032,emergency,ACTIVE,1,7,220,1,2863
R0033,traffic,ACTIVE,1,4,220,1,2863
R0034,communications,ACTIVE,1,7,220,1,2863
R0035,power,ACTIVE,1,6,220,1,2863
R0036,communications,ACTIVE,1,7,220,1,2863
R0037,waste,ACTIVE,1,4,220,1,2863
R0038,communications,ACTIVE,0,6,123,39,2863
R0039,transit,ACTIVE,1,5,220,1,2863
R0040,waste,ACTIVE,1,7,220,1,2863
R0041,emergency,ACTIVE,1,6,220,1,2863
R0042,power,QUEUED,1,6,94,110,2863
R0043,power,ACTIVE,1,4,220,1,2863
R0044,communications,ACTIVE,1,7,220,1,2863
R0045,power,ACTIVE,1,6,220,1,2863
R0046,waste,ACTIVE,1,7,220,1,2863
R0047,traffic,QUEUED,1,7,53,14,2863
R0048,communications,ACTIVE,1,5,220,1,2863
R0049,waste,ACTIVE,1,7,220,1,2863
R0050,communications,ACTIVE,1,7,220,1,2863
R0051,water,ACTIVE,1,7,220,1,2863
R0052,water,ACTIVE,1,7,220,1,2863
R0053,emergency,ACTIVE,1,4,220,1,2863
R0054,communications,ACTIVE,1,5,220,1,2863
R0055,waste,ACTIVE,1,6,220,1,2863
R0056,waste,ACTIVE,1,6,220,1,2863
R0057,water,ACTIVE,1,6,220,1,2863
R0058,communications,ACTIVE,1,6,220,1,2863
R0059,emergency,ACTIVE,1,6,220,1,2863
R0060,communications,ACTIVE,0,5,36,34,2863
R0061,power,ACTIVE,1,5,220,1,2863
R0062,communications,ACTIVE,1,5,220,1,2863
R0063,emergency,ACTIVE,1,5,220,1,2863
R0064,traffic,ACTIVE,1,5,220,1,2863
R0065,power,ACTIVE,1,7,220,1,2863
R0066,transit,ACTIVE,1,6,220,1,2863
R0067,communications,ACTIVE,1,4,220,1,2863
R0068,power,ACTIVE,1,6,220,1,2863
R0069,transit,ACTIVE,1,6,220,1,2863
R0070,transit,ACTIVE,1,6,220,1,2863
R0071,waste,ACTIVE,1,4,220,1,2863
R0072,emergency,ACTIVE,1,7,220,1,2863
R0073,power,ACTIVE,1,5,220,1,2863
R0074,traffic,ACTIVE,1,4,220,1,2863
R0075,water,ACTIVE,1,5,220,1,2863
R0076,waste,ACTIVE,1,6,220,1,2863
R0077,power,ACTIVE,1,7,220,1,2863
R0078,transit,ACTIVE,1,6,220,1,2863
R0079,power,ACTIVE,1,5,220,1,2863
R0080,waste,ACTIVE,1,5,220,1,2863
R0081,transit,ACTIVE,1,4,220,1,2863
R0082,emergency,ACTIVE,1,6,220,1,2863
R0083,transit,ACTIVE,1,5,220,1,2863
R0084,power,ACTIVE,1,7,220,1,2863
R0085,communications,ACTIVE,1,5,220,1,2863
R0086,transit,ACTIVE,1,5,220,1,2863
R0087,traffic,ACTIVE,1,5,220,1,2863
R0088,transit,ACTIVE,1,6,220,1,2863
R0089,waste,ACTIVE,1,4,220,1,2863
R0090,transit,ACTIVE,1,4,220,1,2863
R0091,emergency,ACTIVE,1,6,220,1,2863
R0092,communications,ACTIVE,1,5,220,1,2863
