reading_id,district,signal_strength,district_code
R0001,knotty_ash,72.543,757505
R0002,bootle,72.078,693234
R0003,west_derby,71.957,996835
R0004,allerton,71.638,609040
R0005,aigburth,70.344,950698
R0006,garston,71.670,420113
R0007,fazakerley,72.411,244944
R0008,fazakerley,72.977,244944
R0009,huyton,73.123,432146
R0010,aigburth,74.067,950698
R0011,garston,71.859,420113
R0012,kirkdale,73.911,838931
R0013,west_derby,72.968,996835
R0014,knotty_ash,73.487,757505
R0015,mossley_hill,70.778,383952
R0016,kirkdale,70.835,838931
R0017,maghull,73.353,937083
R0018,old_swan,73.424,870958
R0019,toxteth,72.001,651886
R0020,birkenhead,71.795,126575
R0021,crosby,71.943,810571
R0022,sefton_park,72.627,641446
R0023,wavertree,72.853,703280
R0024,woolton,72.900,556749
R0025,fazakerley,72.859,244944
R0026,knotty_ash,72.450,757505
R0027,wavertree,75.465,703280
R0028,birkenhead,70.643,126575
R0029,sefton_park,72.391,641446
R0030,wavertree,71.996,703280
R0031,childwall,71.873,985039
R0032,huyton,70.488,432146
R0033,kirkby,73.083,418916
R0034,maghull,72.670,937083
R0035,childwall,72.473,985039
R0036,sefton_park,73.294,641446
R0037,bootle,72.932,693234
R0038,broadgreen,70.590,212087
R0039,huyton,73.405,432146
R0040,fazakerley,73.166,244944
R0041,speke,72.358,233381
R0042,bootle,74.680,693234
R0043,broadgreen,70.317,212087
R0044,anfield,72.089,464529
R0045,sefton_park,72.348,641446
R0046,crosby,72.013,810571
R0047,toxteth,72.847,651886
R0048,kirkby,73.469,418916
R0049,maghull,70.574,937083
R0050,aigburth,72.723,950698
R0051,huyton,70.899,432146
R0052,speke,72.288,233381
R0053,aigburth,72.677,950698
R0054,maghull,71.767,937083
R0055,west_derby,73.489,996835
R0056,west_derby,71.914,996835
R0057,fazakerley,71.665,244944
R0058,prescot,71.693,780140
R0059,woolton,73.742,556749
R0060,childwall,71.710,985039
R0061,woolton,70.270,556749
R0062,speke,71.687,233381
R0063,broadgreen,72.848,212087
R0064,fazakerley,71.148,244944
R0065,speke,71.631,233381
R0066,sefton_park,73.047,641446
R0067,maghull,71.826,937083
R0068,west_derby,71.738,996835
R0069,maghull,72.460,937083
R0070,mossley_hill,73.814,383952
R0071,knotty_ash,71.829,757505
R0072,prescot,73.239,780140
R0073,kirkby,74.208,418916
R0074,anfield,73.797,464529
R0075,everton,70.952,632290
R0076,old_swan,70.890,870958
R0077,huyton,71.155,432146
R0078,garston,71.995,420113
R0079,prescot,71.347,780140
R0080,crosby,70.989,810571
R0081,speke,73.141,233381
R0082,aigburth,72.362,950698
R0083,toxteth,72.314,651886
R0084,maghull,73.593,937083
R0085,bootle,71.337,693234
R0086,fazakerley,71.024,244944
R0087,woolton,72.906,556749
R0088,allerton,71.173,609040
R0089,everton,73.255,632290
R0090,wavertree,72.662,703280
R0091,old_swan,73.647,870958
R0092,broadgreen,72.231,212087
R0093,kirkdale,72.119,838931
R0094,birkenhead,74.105,126575
R0095,wavertree,69.835,703280
R0096,mossley_hill,73.222,383952
R0097,prescot,72.641,780140
R0098,sefton_park,72.483,641446
R0099,speke,72.152,233381
R0100,west_derby,72.648,996835
R0101,wavertree,73.482,703280
R0102,broadgreen,71.315,212087
R0103,anfield,71.010,464529
R0104,garston,72.712,420113
R0105,west_derby,72.749,996835
R0106,aigburth,70.863,950698
R0107,childwall,70.655,985039
R0108,huyton,72.239,432146
R0109,speke,72.639,233381
R0110,aigburth,72.892,950698
R0111,speke,71.212,233381
R0112,kirkdale,73.130,838931
R0113,wavertree,73.214,703280
R0114,toxteth,72.748,651886
R0115,kirkdale,73.962,838931
R0116,kirkby,73.180,418916
R0117,broadgreen,71.981,212087
R0118,wavertree,71.430,703280
R0119,mossley_hill,71.142,383952
R0120,sefton_park,73.018,641446
R0121,everton,71.574,632290
R0122,old_swan,71.822,870958
R0123,childwall,71.894,985039
R0124,mossley_hill,73.087,383952
R0125,broadgreen,72.225,212087
R0126,birkenhead,72.345,126575
R0127,aigburth,73.252,950698
R0128,everton,71.824,632290
R0129,knotty_ash,72.520,757505
R0130,birkenhead,72.739,126575
R0131,everton,72.017,632290
R0132,anfield,72.126,464529
R0133,birkenhead,73.476,126575
R0134,everton,71.584,632290
R0135,mossley_hill,72.859,383952
R0136,west_derby,73.127,996835
R0137,sefton_park,73.006,641446
R0138,woolton,72.037,556749
R0139,old_swan,73.719,870958
R0140,childwall,72.793,985039
R0141,west_derby,70.605,996835
R0142,kirkdale,72.497,838931
R0143,everton,74.402,632290
R0144,aigburth,71.909,950698
R0145,west_derby,69.887,996835
R0146,broadgreen,72.963,212087
R0147,old_swan,72.734,870958
R0148,knotty_ash,72.341,757505
R0149,kirkby,72.169,418916
R0150,fazakerley,70.414,244944
R0151,wavertree,72.124,703280
R0152,knotty_ash,73.501,757505
R0153,anfield,72.661,464529
R0154,kirkby,71.849,418916
R0155,kirkby,73.161,418916
R0156,anfield,73.592,464529
R0157,crosby,73.151,810571
R0158,bootle,72.384,693234
R0159,knotty_ash,71.550,757505
R0160,prescot,71.455,780140
R0161,old_swan,72.455,870958
R0162,wavertree,71.132,703280
R0163,garston,71.855,420113
R0164,wavertree,72.552,703280
R0165,everton,71.694,632290
R0166,prescot,72.233,780140
R0167,childwall,71.618,985039
R0168,aigburth,72.234,950698
R0169,maghull,70.547,937083
R0170,birkenhead,71.993,126575
R0171,broadgreen,72.414,212087
R0172,mossley_hill,72.232,383952
R0173,allerton,73.987,609040
R0174,broadgreen,72.795,212087
R0175,allerton,71.342,609040
R0176,broadgreen,72.899,212087
R0177,speke,71.578,233381
R0178,knotty_ash,72.059,757505
R0179,birkenhead,72.709,126575
R0180,wavertree,72.174,703280
R0181,birkenhead,72.710,126575
R0182,west_derby,71.418,996835
R0183,maghull,73.119,937083
R0184,huyton,71.573,432146
R0185,childwall,71.659,985039
R0186,old_swan,72.856,870958
R0187,west_derby,70.026,996835
R0188,woolton,73.549,556749
R0189,mossley_hill,69.735,383952
R0190,old_swan,72.283,870958
R0191,garston,72.295,420113
R0192,aigburth,73.306,950698
R0193,anfield,71.725,464529
R0194,allerton,72.330,609040
R0195,fazakerley,72.997,244944
R0196,aigburth,72.700,950698
R0197,crosby,73.333,810571
R0198,mossley_hill,72.003,383952
R0199,kirkby,73.310,418916
R0200,aigburth,72.669,950698
R0201,woolton,72.045,556749
R0202,everton,72.803,632290
R0203,broadgreen,74.217,212087
R0204,sefton_park,73.017,641446
R0205,woolton,73.360,556749
R0206,maghull,71.235,937083
R0207,knotty_ash,72.525,757505
R0208,knotty_ash,73.158,757505
R0209,anfield,71.250,464529
R0210,anfield,74.370,464529
R0211,huyton,71.447,432146
R0212,speke,73.217,233381
R0213,broadgreen,71.016,212087
R0214,wavertree,72.520,703280
R0215,speke,71.183,233381
R0216,speke,71.657,233381
R0217,sefton_park,72.115,641446
R0218,west_derby,73.087,996835
R0219,birkenhead,71.864,126575
R0220,allerton,73.561,609040
R0221,toxteth,72.342,651886
R0222,toxteth,73.264,651886
R0223,wavertree,71.883,703280
R0224,garston,73.428,420113
R0225,broadgreen,72.770,212087
R0226,knotty_ash,72.185,757505
R0227,toxteth,74.041,651886
R0228,huyton,71.842,432146
R0229,kirkby,72.355,418916
R0230,maghull,71.676,937083
R0231,wavertree,72.822,703280
R0232,garston,70.245,420113
R0233,huyton,72.203,432146
R0234,knotty_ash,73.670,757505
R0235,aigburth,73.213,950698
R0236,west_derby,72.184,996835
R0237,everton,71.875,632290
R0238,garston,73.068,420113
R0239,toxteth,74.111,651886
R0240,toxteth,72.828,651886
R0241,woolton,73.446,556749
R0242,allerton,73.142,609040
R0243,sefton_park,73.291,641446
R0244,maghull,72.623,937083
R0245,west_derby,71.031,996835
R0246,birkenhead,72.468,126575
R0247,bootle,72.190,693234
R0248,garston,72.486,420113
R0249,huyton,74.871,432146
R0250,wavertree,70.937,703280
R0251,anfield,73.024,464529
R0252,huyton,71.286,432146
R0253,aigburth,74.177,950698
R0254,knotty_ash,71.967,757505
R0255,prescot,73.770,780140
R0256,crosby,72.419,810571
R0257,west_derby,71.261,996835
R0258,prescot,72.004,780140
R0259,west_derby,70.687,996835
R0260,maghull,72.108,937083
R0261,fazakerley,71.268,244944
R0262,kirkby,73.851,418916
R0263,aigburth,75.603,950698
R0264,anfield,74.494,464529
R0265,garston,72.121,420113
R0266,aigburth,72.060,950698
R0267,fazakerley,70.901,244944
R0268,mossley_hill,74.269,383952
R0269,old_swan,71.511,870958
R0270,old_swan,73.216,870958
R0271,wavertree,73.431,703280
R0272,prescot,72.204,780140
R0273,aigburth,72.838,950698
R0274,aigburth,72.370,950698
R0275,maghull,72.592,937083
R0276,childwall,73.299,985039
R0277,childwall,71.068,985039
R0278,huyton,72.622,432146
R0279,childwall,71.037,985039
R0280,kirkdale,72.984,838931
R0281,kirkby,72.504,418916
R0282,bootle,70.545,693234
R0283,childwall,72.374,985039
R0284,garston,72.213,420113
R0285,mossley_hill,71.207,383952
R0286,childwall,72.134,985039
R0287,west_derby,74.367,996835
R0288,west_derby,72.367,996835
R0289,old_swan,72.129,870958
R0290,knotty_ash,72.623,757505
R0291,kirkdale,72.411,838931
R0292,crosby,71.705,810571
R0293,fazakerley,70.545,244944
R0294,allerton,73.594,609040
R0295,childwall,71.746,985039
R0296,aigburth,73.516,950698
R0297,crosby,73.044,810571
R0298,everton,72.744,632290
R0299,sefton_park,73.247,641446
R0300,kirkdale,72.997,838931
R0301,anfield,74.143,464529
R0302,old_swan,72.818,870958
R0303,birkenhead,72.873,126575
R0304,maghull,72.284,937083
R0305,allerton,71.841,609040
R0306,bootle,74.082,693234
R0307,kirkby,73.677,418916
R0308,birkenhead,72.346,126575
R0309,garston,73.332,420113
R0310,prescot,73.922,780140
R0311,aigburth,71.997,950698
R0312,birkenhead,74.712,126575
R0313,mossley_hill,73.715,383952
R0314,toxteth,73.088,651886
R0315,knotty_ash,72.636,757505
R0316,anfield,74.378,464529
R0317,knotty_ash,72.889,757505
R0318,speke,73.806,233381
R0319,kirkdale,72.948,838931
R0320,crosby,71.484,810571
R0321,west_derby,73.169,996835
R0322,wavertree,71.962,703280
R0323,woolton,73.638,556749
R0324,kirkby,71.991,418916
R0325,everton,71.772,632290
R0326,crosby,72.066,810571
R0327,knotty_ash,72.544,757505
R0328,garston,72.040,420113
R0329,crosby,72.950,810571
R0330,west_derby,72.239,996835
R0331,maghull,73.339,937083
R0332,garston,73.110,420113
R0333,prescot,74.067,780140
R0334,prescot,71.752,780140
R0335,speke,72.494,233381
R0336,speke,71.995,233381
R0337,wavertree,71.865,703280
R0338,garston,71.608,420113
R0339,bootle,73.276,693234
R0340,knotty_ash,74.145,757505
R0341,broadgreen,70.947,212087
R0342,birkenhead,72.046,126575
R0343,anfield,72.477,464529
R0344,kirkdale,71.276,838931
R0345,garston,71.340,420113
R0346,aigburth,74.074,950698
R0347,huyton,73.647,432146
R0348,childwall,72.649,985039
R0349,everton,72.282,632290
R0350,speke,70.848,233381
R0351,everton,72.427,632290
R0352,birkenhead,72.957,126575
R0353,prescot,72.831,780140
R0354,everton,75.547,632290
R0355,prescot,71.290,780140
R0356,garston,72.378,420113
R0357,crosby,72.117,810571
R0358,everton,73.445,632290
R0359,aigburth,72.445,950698
R0360,toxteth,72.397,651886
R0361,kirkdale,70.582,838931
R0362,toxteth,72.659,651886
R0363,childwall,71.646,985039
R0364,allerton,72.713,609040
R0365,west_derby,72.021,996835
R0366,aigburth,73.542,950698
R0367,old_swan,75.730,870958
R0368,toxteth,71.035,651886
R0369,maghull,69.889,937083
R0370,anfield,74.632,464529
R0371,west_derby,71.942,996835
R0372,broadgreen,74.412,212087
R0373,childwall,72.898,985039
R0374,west_derby,72.999,996835
R0375,knotty_ash,71.440,757505
R0376,speke,69.770,233381
R0377,allerton,73.021,609040
R0378,kirkdale,71.668,838931
R0379,everton,71.039,632290
R0380,kirkdale,72.131,838931
R0381,kirkby,70.445,418916
R0382,wavertree,73.002,703280
R0383,west_derby,71.705,996835
R0384,woolton,71.241,556749
R0385,bootle,72.355,693234
R0386,allerton,73.359,609040
R0387,kirkdale,71.004,838931
R0388,aigburth,71.510,950698
R0389,bootle,72.824,693234
R0390,kirkdale,72.515,838931
R0391,maghull,72.365,937083
R0392,allerton,72.957,609040
R0393,broadgreen,71.261,212087
R0394,fazakerley,72.059,244944
R0395,fazakerley,71.762,244944
R0396,garston,70.615,420113
R0397,maghull,71.065,937083
R0398,old_swan,72.966,870958
R0399,garston,73.323,420113
R0400,allerton,72.756,609040
R0401,maghull,73.291,937083
R0402,everton,73.019,632290
R0403,speke,70.460,233381
R0404,huyton,72.757,432146
