record_id,sector,status,authentic,priority,units,multiplier,bias_key
R0001,power,ACTIVE,1,6,220,1,3956
R0002,power,ACTIVE,1,5,220,1,3956
R0003,water,ACTIVE,1,7,220,1,3956
R0004,power,ACTIVE,1,6,220,1,3956
R0005,communications,ACTIVE,1,4,220,1,3956
R0006,communications,ACTIVE,1,4,220,1,3956
R0007,water,ACTIVE,1,5,220,1,3956
R0008,power,ACTIVE,1,6,220,1,3956
R0009,waste,ACTIVE,1,6,220,1,3956
R0010,waste,ACTIVE,1,4,220,1,3956
R0011,waste,ACTIVE,1,5,220,1,3956
R0012,emergency,ACTIVE,1,7,220,1,3956
R0013,water,ACTIVE,1,7,49,68,3956
R0014,transit,ACTIVE,1,5,220,1,3956
R0015,communications,ACTIVE,1,7,220,1,3956
R0016,power,ACTIVE,1,5,220,1,3956
R0017,communications,ACTIVE,1,5,220,1,3956
R0018,emergency,ACTIVE,1,5,220,1,3956
R0019,emergency,ACTIVE,1,5,220,1,3956
R0020,water,ACTIVE,1,4,220,1,3956
R0021,water,ACTIVE,1,7,220,1,3956
R0022,waste,ACTIVE,1,7,220,1,3956
R0023,communications,ACTIVE,1,7,220,1,3956
R0024,communications,ACTIVE,1,4,220,1,3956
R0025,emergency,ACTIVE,1,6,220,1,3956
R0026,power,ACTIVE,1,5,220,1,3956
R0027,emergency,ACTIVE,1,5,220,1,3956
R0028,emergency,ACTIVE,1,2,153,124,3956
R0029,traffic,ACTIVE,1,7,220,1,3956
R0030,communications,ACTIVE,1,4,220,1,3956
R0031,water,ACTIVE,1,7,220,1,3956
R0032,transit,ACTIVE,1,7,220,1,3956
R0033,waste,ACTIVE,1,5,220,1,3956
R0034,power,ACTIVE,1,4,220,1,3956
R0035,power,ACTIVE,1,5,220,1,3956
R0036,water,ACTIVE,1,7,220,1,3956
R0037,waste,ACTIVE,1,4,220,1,3956
R0038,water,ACTIVE,1,5,220,1,3956
R0039,emergency,ACTIVE,1,7,220,1,3956
R0040,power,ACTIVE,1,4,220,1,3956
R0041,power,ACTIVE,1,6,220,1,3956
R0042,communications,ACTIVE,1,7,220,1,3956
R0043,water,ACTIVE,1,4,220,1,3956
R0044,communications,ACTIVE,1,7,220,1,3956
R0045,traffic,ACTIVE,1,4,220,1,3956
R0046,water,ACTIVE,1,4,220,1,3956
R0047,traffic,ACTIVE,1,4,220,1,3956
R0048,communications,ACTIVE,1,5,220,1,3956
R0049,traffic,ACTIVE,1,5,220,1,3956
R0050,water,ACTIVE,1,5,220,1,3956
R0051,transit,ACTIVE,1,7,220,1,3956
R0052,water,ACTIVE,1,4,220,1,3956
R0053,waste,ACTIVE,1,7,220,1,3956
R0054,waste,ACTIVE,1,5,220,1,3956
R0055,power,ACTIVE,1,7,220,1,3956
R0056,emergency,ACTIVE,1,7,220,1,3956
R0057,emergency,ACTIVE,1,4,220,1,3956
R0058,emergency,ACTIVE,1,7,220,1,3956
R0059,transit,ACTIVE,1,6,220,1,3956
R0060,water,ACTIVE,1,6,220,1,3956
R0061,waste,ACTIVE,1,4,220,1,3956
R0062,communications,ACTIVE,1,5,220,1,3956
R0063,traffic,ACTIVE,1,6,220,1,3956
R0064,emergency,ACTIVE,1,6,220,1,3956
R0065,water,ACTIVE,1,6,220,1,3956
R0066,traffic,ACTIVE,1,7,220,1,3956
R0067,waste,ACTIVE,1,5,220,1,3956
R0068,water,ACTIVE,1,6,220,1,3956
R0069,water,ACTIVE,1,6,220,1,3956
R0070,transit,ACTIVE,1,7,220,1,3956
R0071,transit,ACTIVE,1,4,220,1,3956
R0072,emergency,ACTIVE,1,5,220,1,3956
R0073,power,ACTIVE,1,6,220,1,3956
R0074,transit,ACTIVE,1,4,220,1,3956
R0075,water,ACTIVE,1,4,220,1,3956
R0076,water,ACTIVE,1,7,220,1,3956
R0077,waste,ACTIVE,1,5,220,1,3956
R0078,transit,ACTIVE,1,4,220,1,3956
R0079,traffic,ACTIVE,1,7,220,1,3956
R0080,transit,ACTIVE,1,6,220,1,3956
R0081,traffic,ACTIVE,1,5,220,1,3956
R0082,traffic,ACTIVE,1,5,220,1,3956
R0083,emergency,ACTIVE,1,5,220,1,3956
R0084,emergency,ACTIVE,1,4,220,1,3956
R0085,traffic,ACTIVE,1,4,220,1,3956
R0086,power,ACTIVE,1,6,220,1,3956
R0087,water,ACTIVE,1,5,220,1,3956
R0088,traffic,ACTIVE,1,5,220,1,3956
R0089,communications,ACTIVE,1,4,220,1,3956
