reading_id,district,signal_strength,district_code
R0001,aigburth,69.969,698417
R0002,crosby,70.956,185955
R0003,fazakerley,68.172,508071
R0004,huyton,71.495,909124
R0005,kirkby,69.152,933823
R0006,woolton,69.804,989581
R0007,birkenhead,68.876,957150
R0008,anfield,70.524,805892
R0009,bootle,69.527,254892
R0010,west_derby,71.465,452128
R0011,fazakerley,69.313,508071
R0012,woolton,72.077,989581
R0013,kirkby,68.703,933823
R0014,toxteth,69.639,350201
R0015,west_derby,70.690,452128
R0016,birkenhead,71.464,957150
R0017,woolton,70.721,989581
R0018,crosby,71.579,185955
R0019,anfield,71.739,805892
R0020,childwall,70.569,549134
R0021,fazakerley,71.705,508071
R0022,aigburth,69.713,698417
R0023,childwall,70.782,549134
R0024,aigburth,70.624,698417
R0025,broadgreen,70.820,768219
R0026,kirkdale,70.571,589215
R0027,garston,69.615,897566
R0028,sefton_park,70.015,408809
R0029,toxteth,68.645,350201
R0030,woolton,72.354,989581
R0031,anfield,70.436,805892
R0032,kirkdale,70.316,589215
R0033,speke,71.342,177077
R0034,woolton,71.235,989581
R0035,kirkby,70.812,933823
R0036,woolton,69.998,989581
R0037,broadgreen,69.989,768219
R0038,broadgreen,72.521,768219
R0039,kirkdale,72.169,589215
R0040,mossley_hill,71.608,948751
R0041,huyton,69.615,909124
R0042,prescot,69.716,268976
R0043,birkenhead,71.363,957150
R0044,allerton,71.091,392760
R0045,woolton,69.928,989581
R0046,toxteth,71.574,350201
R0047,mossley_hill,70.314,948751
R0048,sefton_park,72.894,408809
R0049,garston,70.134,897566
R0050,knotty_ash,70.443,617534
R0051,speke,69.418,177077
R0052,knotty_ash,70.841,617534
R0053,sefton_park,70.797,408809
R0054,garston,69.765,897566
R0055,garston,68.937,897566
R0056,aigburth,72.390,698417
R0057,knotty_ash,71.699,617534
R0058,bootle,71.485,254892
R0059,mossley_hill,70.780,948751
R0060,garston,70.430,897566
R0061,knotty_ash,72.616,617534
R0062,maghull,70.173,978785
R0063,anfield,70.436,805892
R0064,knotty_ash,68.861,617534
R0065,speke,71.283,177077
R0066,allerton,70.218,392760
R0067,woolton,69.193,989581
R0068,wavertree,69.935,466327
R0069,wavertree,71.270,466327
R0070,old_swan,70.155,647996
R0071,fazakerley,70.573,508071
R0072,prescot,69.817,268976
R0073,garston,68.116,897566
R0074,woolton,69.508,989581
R0075,everton,71.476,858669
R0076,maghull,69.332,978785
R0077,allerton,70.098,392760
R0078,wavertree,72.382,466327
R0079,bootle,70.901,254892
R0080,knotty_ash,72.175,617534
R0081,huyton,70.942,909124
R0082,sefton_park,70.001,408809
R0083,kirkby,71.299,933823
R0084,huyton,69.432,909124
R0085,everton,71.583,858669
R0086,broadgreen,71.736,768219
R0087,fazakerley,71.901,508071
R0088,crosby,71.097,185955
R0089,knotty_ash,71.522,617534
R0090,woolton,71.522,989581
R0091,wavertree,72.211,466327
R0092,bootle,70.713,254892
R0093,west_derby,70.813,452128
R0094,huyton,70.635,909124
R0095,aigburth,70.407,698417
R0096,huyton,69.569,909124
R0097,birkenhead,70.295,957150
R0098,sefton_park,70.816,408809
R0099,everton,70.527,858669
R0100,broadgreen,71.436,768219
R0101,everton,69.766,858669
R0102,old_swan,70.394,647996
R0103,kirkby,69.933,933823
R0104,bootle,70.312,254892
R0105,kirkdale,69.786,589215
R0106,anfield,71.690,805892
R0107,allerton,70.475,392760
R0108,aigburth,71.717,698417
R0109,toxteth,70.203,350201
R0110,birkenhead,70.947,957150
R0111,bootle,72.663,254892
R0112,kirkby,71.773,933823
R0113,bootle,68.957,254892
R0114,birkenhead,70.936,957150
R0115,sefton_park,73.093,408809
R0116,fazakerley,70.887,508071
R0117,wavertree,70.978,466327
R0118,sefton_park,70.473,408809
R0119,bootle,71.388,254892
R0120,birkenhead,70.879,957150
R0121,toxteth,72.881,350201
R0122,speke,69.150,177077
R0123,huyton,71.347,909124
R0124,speke,71.575,177077
R0125,knotty_ash,70.334,617534
R0126,birkenhead,70.779,957150
R0127,wavertree,71.663,466327
R0128,garston,69.738,897566
R0129,sefton_park,70.651,408809
R0130,maghull,70.766,978785
R0131,sefton_park,70.245,408809
R0132,toxteth,71.155,350201
R0133,huyton,70.299,909124
R0134,birkenhead,69.420,957150
R0135,allerton,69.801,392760
R0136,wavertree,69.094,466327
R0137,childwall,70.444,549134
R0138,everton,69.718,858669
R0139,west_derby,71.953,452128
R0140,maghull,70.115,978785
R0141,crosby,71.023,185955
R0142,kirkdale,70.853,589215
R0143,childwall,70.712,549134
R0144,speke,71.386,177077
R0145,knotty_ash,70.204,617534
R0146,knotty_ash,71.119,617534
R0147,kirkby,70.557,933823
R0148,childwall,70.819,549134
R0149,mossley_hill,71.241,948751
R0150,garston,71.367,897566
R0151,knotty_ash,69.234,617534
R0152,aigburth,71.240,698417
R0153,old_swan,71.051,647996
R0154,wavertree,70.939,466327
R0155,toxteth,71.053,350201
R0156,aigburth,70.189,698417
R0157,woolton,70.485,989581
R0158,broadgreen,71.718,768219
R0159,kirkby,69.844,933823
R0160,wavertree,71.478,466327
R0161,maghull,72.063,978785
R0162,anfield,70.090,805892
R0163,old_swan,72.155,647996
R0164,speke,71.156,177077
R0165,everton,68.648,858669
R0166,aigburth,71.239,698417
R0167,woolton,71.716,989581
R0168,broadgreen,70.273,768219
R0169,childwall,70.947,549134
R0170,everton,72.005,858669
R0171,kirkdale,72.046,589215
R0172,birkenhead,69.816,957150
R0173,bootle,72.180,254892
R0174,everton,70.831,858669
R0175,fazakerley,68.933,508071
R0176,toxteth,71.701,350201
R0177,mossley_hill,72.183,948751
R0178,crosby,70.776,185955
R0179,aigburth,68.976,698417
R0180,mossley_hill,70.841,948751
R0181,prescot,70.341,268976
R0182,sefton_park,71.687,408809
R0183,birkenhead,70.653,957150
R0184,old_swan,69.820,647996
R0185,anfield,72.464,805892
R0186,broadgreen,70.586,768219
R0187,childwall,70.377,549134
R0188,anfield,69.977,805892
R0189,birkenhead,71.283,957150
R0190,old_swan,72.143,647996
R0191,allerton,71.818,392760
R0192,aigburth,70.240,698417
R0193,everton,70.937,858669
R0194,kirkby,72.296,933823
R0195,sefton_park,72.213,408809
R0196,bootle,69.632,254892
R0197,knotty_ash,71.367,617534
R0198,everton,69.934,858669
R0199,knotty_ash,71.426,617534
R0200,crosby,70.222,185955
R0201,toxteth,71.097,350201
R0202,birkenhead,72.255,957150
