record_id,sector,status,authentic,priority,units,multiplier,bias_key
R0001,power,ACTIVE,0,5,149,111,6984
R0002,water,ACTIVE,1,7,220,1,6984
R0003,emergency,ACTIVE,1,7,220,1,6984
R0004,emergency,ACTIVE,1,5,220,1,6984
R0005,communications,ACTIVE,1,7,220,1,6984
R0006,water,ACTIVE,1,4,220,1,6984
R0007,traffic,ACTIVE,1,6,220,1,6984
R0008,waste,ACTIVE,1,5,220,1,6984
R0009,power,ACTIVE,1,5,220,1,6984
R0010,power,ACTIVE,1,5,220,1,6984
R0011,waste,ACTIVE,1,5,220,1,6984
R0012,communications,ACTIVE,1,5,220,1,6984
R0013,waste,ACTIVE,1,6,220,1,6984
R0014,communications,ACTIVE,1,4,220,1,6984
R0015,traffic,ACTIVE,1,7,220,1,6984
R0016,power,ACTIVE,1,5,220,1,6984
R0017,waste,ACTIVE,1,7,220,1,6984
R0018,transit,ACTIVE,1,7,220,1,6984
R0019,communications,ACTIVE,1,7,220,1,6984
R0020,communications,ACTIVE,1,4,152,134,6984
R0021,waste,ACTIVE,1,4,220,1,6984
R0022,traffic,ACTIVE,1,7,220,1,6984
R0023,power,ACTIVE,1,5,220,1,6984
R0024,traffic,ACTIVE,1,7,220,1,6984
R0025,waste,ACTIVE,1,7,220,1,6984
R0026,emergency,ACTIVE,1,4,220,1,6984
R0027,transit,ACTIVE,1,4,220,1,6984
R0028,communications,ACTIVE,1,6,220,1,6984
R0029,communications,ACTIVE,1,7,220,1,6984
R0030,communications,ACTIVE,1,7,220,1,6984
R0031,communications,ACTIVE,1,7,220,1,6984
R0032,communications,ACTIVE,1,7,220,1,6984
R0033,communications,ACTIVE,1,6,220,1,6984
R0034,power,ACTIVE,1,5,220,1,6984
R0035,waste,ACTIVE,1,5,220,1,6984
R0036,transit,ACTIVE,1,5,220,1,6984
R0037,power,ACTIVE,1,6,220,1,6984
R0038,water,ACTIVE,1,6,220,1,6984
R0039,power,ACTIVE,1,5,220,1,6984
R0040,transit,ACTIVE,1,4,220,1,6984
R0041,water,ACTIVE,1,6,220,1,6984
R0042,traffic,ACTIVE,1,4,220,1,6984
R0043,traffic,ACTIVE,1,7,220,1,6984
R0044,traffic,ACTIVE,1,6,220,1,6984
R0045,emergency,ACTIVE,1,4,11,40,6984
R0046,power,ACTIVE,1,4,220,1,6984
R0047,water,ACTIVE,1,7,220,1,6984
R0048,transit,ACTIVE,1,7,220,1,6984
R0049,transit,ACTIVE,1,4,220,1,6984
R0050,power,ACTIVE,1,6,220,1,6984
R0051,transit,ACTIVE,1,5,220,1,6984
R0052,waste,ACTIVE,1,6,220,1,6984
R0053,water,ACTIVE,1,6,220,1,6984
R0054,communications,ACTIVE,1,6,220,1,6984
R0055,power,ACTIVE,1,6,220,1,6984
R0056,waste,ACTIVE,1,5,220,1,6984
R0057,waste,ACTIVE,1,6,220,1,6984
R0058,traffic,ACTIVE,1,7,220,1,6984
R0059,power,ACTIVE,1,4,220,1,6984
R0060,water,ACTIVE,1,6,220,1,6984
R0061,waste,ACTIVE,1,6,220,1,6984
R0062,traffic,ACTIVE,1,4,220,1,6984
R0063,water,ACTIVE,1,7,220,1,6984
R0064,emergency,ACTIVE,1,7,220,1,6984
R0065,transit,ACTIVE,1,5,220,1,6984
R0066,communications,ACTIVE,1,3,138,111,6984
R0067,waste,ACTIVE,1,5,220,1,6984
R0068,waste,ACTIVE,1,4,220,1,6984
R0069,transit,ACTIVE,1,4,220,1,6984
