reading_id,district,signal_strength,district_code
R0001,broadgreen,69.908,845687
R0002,kirkdale,70.817,753479
R0003,allerton,69.970,110209
R0004,west_derby,68.655,510566
R0005,everton,69.977,971108
R0006,garston,69.148,552480
R0007,sefton_park,68.416,240823
R0008,birkenhead,70.281,603614
R0009,garston,68.211,552480
R0010,huyton,69.977,262148
R0011,mossley_hill,70.326,382847
R0012,allerton,71.671,110209
R0013,fazakerley,70.051,117052
R0014,old_swan,69.514,827587
R0015,kirkdale,69.976,753479
R0016,aigburth,70.270,309326
R0017,birkenhead,69.910,603614
R0018,prescot,70.343,960617
R0019,birkenhead,71.619,603614
R0020,toxteth,69.701,834846
R0021,sefton_park,71.479,240823
R0022,mossley_hill,70.630,382847
R0023,broadgreen,71.516,845687
R0024,wavertree,70.802,250157
R0025,mossley_hill,70.504,382847
R0026,birkenhead,70.189,603614
R0027,sefton_park,70.195,240823
R0028,allerton,70.106,110209
R0029,wavertree,69.790,250157
R0030,prescot,71.402,960617
R0031,woolton,70.359,806054
R0032,knotty_ash,72.108,288122
R0033,childwall,70.214,991872
R0034,knotty_ash,69.026,288122
R0035,kirkdale,71.399,753479
R0036,kirkby,67.018,858424
R0037,maghull,70.112,216819
R0038,toxteth,70.749,834846
R0039,birkenhead,69.803,603614
R0040,garston,71.612,552480
R0041,kirkdale,70.560,753479
R0042,broadgreen,69.333,845687
R0043,bootle,70.421,458754
R0044,mossley_hill,70.295,382847
R0045,bootle,71.524,458754
R0046,maghull,70.483,216819
R0047,mossley_hill,68.876,382847
R0048,childwall,70.881,991872
R0049,maghull,72.010,216819
R0050,birkenhead,69.558,603614
R0051,allerton,70.605,110209
R0052,prescot,69.566,960617
R0053,old_swan,70.774,827587
R0054,aigburth,69.699,309326
R0055,toxteth,70.248,834846
R0056,huyton,69.538,262148
R0057,garston,68.982,552480
R0058,aigburth,69.923,309326
R0059,toxteth,71.638,834846
R0060,mossley_hill,69.570,382847
R0061,speke,70.629,409410
R0062,crosby,69.009,221303
R0063,knotty_ash,70.804,288122
R0064,bootle,72.304,458754
R0065,speke,70.231,409410
R0066,garston,68.592,552480
R0067,speke,69.822,409410
R0068,aigburth,70.450,309326
R0069,aigburth,68.542,309326
R0070,knotty_ash,69.450,288122
R0071,kirkdale,70.259,753479
R0072,woolton,71.504,806054
R0073,kirkdale,70.689,753479
R0074,anfield,69.093,314659
R0075,kirkby,71.028,858424
R0076,knotty_ash,70.233,288122
R0077,bootle,71.605,458754
R0078,wavertree,67.897,250157
R0079,fazakerley,67.599,117052
R0080,kirkby,70.399,858424
R0081,crosby,69.065,221303
R0082,west_derby,68.634,510566
R0083,sefton_park,69.122,240823
R0084,garston,69.596,552480
R0085,woolton,72.474,806054
R0086,broadgreen,69.465,845687
R0087,kirkdale,70.279,753479
R0088,anfield,69.279,314659
R0089,bootle,67.374,458754
R0090,broadgreen,67.193,845687
R0091,bootle,71.603,458754
R0092,everton,70.789,971108
R0093,woolton,72.780,806054
R0094,anfield,70.686,314659
R0095,garston,71.320,552480
R0096,speke,69.379,409410
R0097,maghull,70.048,216819
R0098,west_derby,69.020,510566
R0099,allerton,70.520,110209
R0100,old_swan,69.464,827587
R0101,garston,72.093,552480
R0102,fazakerley,69.976,117052
R0103,mossley_hill,69.535,382847
R0104,everton,70.947,971108
R0105,broadgreen,70.864,845687
R0106,everton,70.329,971108
R0107,maghull,70.864,216819
R0108,kirkdale,70.302,753479
R0109,maghull,71.633,216819
R0110,speke,70.911,409410
R0111,broadgreen,70.866,845687
R0112,everton,71.104,971108
R0113,childwall,71.420,991872
R0114,toxteth,71.561,834846
R0115,broadgreen,69.133,845687
R0116,toxteth,71.327,834846
R0117,kirkdale,70.252,753479
R0118,bootle,71.467,458754
R0119,aigburth,70.018,309326
R0120,sefton_park,71.003,240823
R0121,maghull,69.692,216819
R0122,fazakerley,70.369,117052
R0123,woolton,69.519,806054
R0124,toxteth,70.716,834846
R0125,maghull,68.396,216819
R0126,anfield,70.735,314659
R0127,toxteth,70.830,834846
