reading_id,district,signal_strength,district_code
R0001,speke,69.751,609042
R0002,fazakerley,69.282,875178
R0003,aigburth,70.456,259504
R0004,birkenhead,71.165,527160
R0005,woolton,71.403,298313
R0006,everton,71.945,489692
R0007,speke,69.067,609042
R0008,garston,70.323,924479
R0009,kirkby,68.965,358286
R0010,prescot,70.852,670965
R0011,allerton,72.211,582095
R0012,allerton,73.043,582095
R0013,aigburth,70.303,259504
R0014,wavertree,69.806,771330
R0015,old_swan,71.990,754410
R0016,everton,70.860,489692
R0017,allerton,70.199,582095
R0018,speke,72.109,609042
R0019,prescot,71.105,670965
R0020,everton,70.623,489692
R0021,kirkdale,69.951,569618
R0022,speke,71.301,609042
R0023,bootle,68.498,671411
R0024,maghull,69.471,944548
R0025,childwall,70.225,838753
R0026,aigburth,71.245,259504
R0027,birkenhead,70.905,527160
R0028,old_swan,70.466,754410
R0029,childwall,68.267,838753
R0030,kirkby,67.887,358286
R0031,fazakerley,69.960,875178
R0032,old_swan,71.044,754410
R0033,maghull,71.866,944548
R0034,west_derby,70.192,615037
R0035,everton,69.367,489692
R0036,kirkdale,70.217,569618
R0037,sefton_park,70.636,943365
R0038,allerton,72.096,582095
R0039,knotty_ash,71.312,138132
R0040,knotty_ash,70.719,138132
R0041,kirkdale,69.957,569618
R0042,mossley_hill,70.067,736491
R0043,wavertree,69.556,771330
R0044,sefton_park,71.709,943365
R0045,kirkdale,70.628,569618
R0046,allerton,71.159,582095
R0047,kirkby,70.856,358286
R0048,garston,71.308,924479
R0049,mossley_hill,70.094,736491
R0050,kirkdale,70.474,569618
R0051,toxteth,71.405,634972
R0052,maghull,72.066,944548
R0053,broadgreen,71.253,181499
R0054,childwall,71.286,838753
R0055,aigburth,71.742,259504
R0056,sefton_park,71.362,943365
R0057,childwall,71.452,838753
R0058,west_derby,70.083,615037
R0059,old_swan,69.418,754410
R0060,toxteth,69.478,634972
R0061,toxteth,69.648,634972
R0062,knotty_ash,70.277,138132
R0063,sefton_park,68.664,943365
R0064,prescot,70.288,670965
R0065,mossley_hill,69.782,736491
R0066,everton,70.714,489692
R0067,broadgreen,69.641,181499
R0068,west_derby,71.339,615037
R0069,fazakerley,68.447,875178
R0070,fazakerley,70.729,875178
R0071,prescot,70.542,670965
R0072,west_derby,71.172,615037
R0073,aigburth,71.684,259504
R0074,birkenhead,70.138,527160
R0075,wavertree,69.870,771330
R0076,west_derby,69.269,615037
R0077,old_swan,69.803,754410
R0078,everton,71.994,489692
R0079,huyton,70.500,739024
R0080,everton,71.005,489692
R0081,crosby,70.144,237667
R0082,allerton,69.402,582095
R0083,crosby,69.867,237667
R0084,woolton,71.163,298313
R0085,kirkdale,69.018,569618
R0086,childwall,70.717,838753
R0087,kirkby,68.936,358286
R0088,bootle,70.666,671411
R0089,old_swan,70.184,754410
R0090,mossley_hill,69.799,736491
R0091,fazakerley,71.933,875178
R0092,childwall,70.820,838753
R0093,bootle,68.463,671411
R0094,aigburth,70.443,259504
R0095,birkenhead,70.406,527160
R0096,kirkby,70.192,358286
R0097,bootle,70.889,671411
R0098,crosby,73.047,237667
R0099,fazakerley,72.514,875178
R0100,kirkdale,68.890,569618
R0101,allerton,69.701,582095
R0102,speke,69.066,609042
R0103,crosby,72.135,237667
R0104,bootle,70.300,671411
R0105,broadgreen,69.476,181499
R0106,kirkby,72.927,358286
R0107,broadgreen,72.262,181499
R0108,childwall,70.472,838753
R0109,allerton,72.136,582095
R0110,huyton,69.604,739024
R0111,old_swan,72.071,754410
R0112,bootle,70.176,671411
R0113,crosby,70.597,237667
R0114,huyton,69.912,739024
R0115,allerton,71.690,582095
R0116,bootle,70.636,671411
R0117,anfield,70.608,130845
R0118,prescot,69.040,670965
R0119,crosby,68.211,237667
R0120,prescot,69.015,670965
R0121,allerton,67.975,582095
R0122,kirkby,70.194,358286
R0123,everton,70.922,489692
R0124,west_derby,69.225,615037
R0125,maghull,70.507,944548
R0126,everton,69.457,489692
R0127,speke,70.744,609042
R0128,anfield,70.787,130845
R0129,aigburth,71.723,259504
R0130,mossley_hill,71.060,736491
R0131,knotty_ash,70.238,138132
R0132,bootle,69.293,671411
R0133,wavertree,71.198,771330
R0134,anfield,72.615,130845
R0135,toxteth,69.682,634972
R0136,bootle,69.104,671411
R0137,west_derby,68.657,615037
R0138,birkenhead,68.001,527160
R0139,west_derby,70.577,615037
R0140,birkenhead,70.062,527160
R0141,anfield,69.582,130845
R0142,bootle,69.244,671411
R0143,childwall,69.769,838753
R0144,garston,67.990,924479
R0145,wavertree,70.626,771330
R0146,sefton_park,70.542,943365
R0147,allerton,71.789,582095
R0148,huyton,69.488,739024
R0149,speke,69.961,609042
R0150,anfield,70.441,130845
R0151,west_derby,70.686,615037
R0152,anfield,70.521,130845
R0153,woolton,70.565,298313
R0154,woolton,68.567,298313
R0155,bootle,70.394,671411
R0156,maghull,70.584,944548
R0157,maghull,71.400,944548
R0158,west_derby,68.709,615037
R0159,garston,69.890,924479
R0160,speke,71.439,609042
R0161,west_derby,70.369,615037
R0162,everton,71.022,489692
R0163,mossley_hill,70.288,736491
R0164,speke,71.341,609042
R0165,fazakerley,70.475,875178
R0166,aigburth,70.348,259504
R0167,anfield,69.844,130845
R0168,sefton_park,71.083,943365
R0169,woolton,69.362,298313
R0170,fazakerley,73.086,875178
R0171,allerton,67.606,582095
R0172,aigburth,69.193,259504
R0173,huyton,71.607,739024
R0174,speke,69.031,609042
R0175,sefton_park,69.681,943365
R0176,toxteth,70.960,634972
R0177,aigburth,70.091,259504
R0178,huyton,68.307,739024
R0179,woolton,71.000,298313
R0180,childwall,70.420,838753
R0181,knotty_ash,69.383,138132
R0182,woolton,70.820,298313
R0183,sefton_park,69.190,943365
R0184,old_swan,70.108,754410
R0185,west_derby,68.512,615037
R0186,west_derby,71.401,615037
R0187,huyton,70.168,739024
R0188,kirkby,68.551,358286
R0189,wavertree,69.885,771330
R0190,toxteth,70.869,634972
R0191,speke,70.637,609042
R0192,prescot,70.108,670965
R0193,allerton,68.543,582095
R0194,huyton,71.236,739024
R0195,mossley_hill,70.196,736491
R0196,mossley_hill,70.627,736491
R0197,kirkby,69.401,358286
R0198,everton,70.331,489692
R0199,allerton,69.805,582095
R0200,old_swan,70.489,754410
R0201,old_swan,71.230,754410
R0202,birkenhead,69.087,527160
R0203,woolton,68.443,298313
R0204,birkenhead,68.525,527160
R0205,broadgreen,69.715,181499
R0206,broadgreen,71.284,181499
R0207,bootle,70.125,671411
R0208,west_derby,70.983,615037
R0209,kirkdale,71.439,569618
R0210,sefton_park,69.673,943365
R0211,west_derby,70.542,615037
R0212,fazakerley,69.765,875178
R0213,childwall,68.159,838753
R0214,toxteth,69.097,634972
R0215,knotty_ash,70.321,138132
R0216,west_derby,69.483,615037
R0217,allerton,71.593,582095
R0218,garston,69.412,924479
R0219,bootle,69.027,671411
R0220,sefton_park,69.611,943365
R0221,aigburth,69.457,259504
R0222,fazakerley,71.020,875178
R0223,speke,70.214,609042
R0224,anfield,70.657,130845
R0225,everton,71.595,489692
R0226,fazakerley,72.411,875178
R0227,prescot,68.829,670965
R0228,prescot,72.339,670965
R0229,huyton,73.330,739024
R0230,allerton,69.871,582095
R0231,childwall,67.974,838753
R0232,crosby,70.513,237667
R0233,sefton_park,68.752,943365
R0234,birkenhead,69.779,527160
R0235,huyton,73.006,739024
R0236,toxteth,70.824,634972
R0237,speke,70.362,609042
R0238,crosby,70.303,237667
R0239,fazakerley,70.339,875178
R0240,crosby,70.490,237667
R0241,west_derby,68.761,615037
R0242,maghull,70.825,944548
R0243,woolton,70.998,298313
R0244,kirkby,70.754,358286
R0245,sefton_park,71.831,943365
R0246,maghull,70.451,944548
R0247,maghull,69.659,944548
R0248,speke,71.196,609042
R0249,prescot,71.212,670965
R0250,aigburth,70.246,259504
R0251,old_swan,70.839,754410
R0252,woolton,70.624,298313
R0253,bootle,71.148,671411
R0254,broadgreen,70.046,181499
R0255,toxteth,72.811,634972
R0256,kirkdale,69.780,569618
R0257,crosby,70.097,237667
R0258,birkenhead,67.505,527160
R0259,old_swan,70.996,754410
R0260,huyton,67.999,739024
R0261,maghull,71.121,944548
R0262,woolton,69.458,298313
R0263,anfield,71.112,130845
R0264,childwall,69.467,838753
R0265,fazakerley,72.029,875178
R0266,birkenhead,69.216,527160
R0267,fazakerley,71.084,875178
R0268,bootle,69.868,671411
R0269,childwall,67.988,838753
R0270,prescot,69.316,670965
R0271,childwall,70.127,838753
R0272,west_derby,69.776,615037
R0273,bootle,71.139,671411
R0274,aigburth,70.609,259504
R0275,kirkdale,68.562,569618
R0276,old_swan,68.884,754410
R0277,maghull,69.949,944548
R0278,garston,70.313,924479
R0279,kirkdale,70.261,569618
R0280,prescot,71.954,670965
R0281,garston,67.661,924479
R0282,mossley_hill,70.047,736491
R0283,childwall,70.880,838753
R0284,anfield,70.771,130845
R0285,fazakerley,70.347,875178
R0286,childwall,71.407,838753
R0287,old_swan,70.500,754410
R0288,bootle,70.089,671411
R0289,garston,72.249,924479
R0290,speke,69.508,609042
R0291,knotty_ash,69.023,138132
R0292,wavertree,70.993,771330
R0293,wavertree,69.814,771330
R0294,knotty_ash,70.872,138132
R0295,wavertree,71.286,771330
R0296,bootle,71.210,671411
R0297,garston,71.003,924479
R0298,kirkdale,69.902,569618
R0299,crosby,69.268,237667
R0300,allerton,69.647,582095
R0301,allerton,69.212,582095
R0302,old_swan,69.777,754410
R0303,maghull,69.343,944548
R0304,everton,69.166,489692
R0305,crosby,69.298,237667
R0306,childwall,71.082,838753
R0307,birkenhead,69.404,527160
R0308,anfield,70.000,130845
R0309,knotty_ash,72.999,138132
R0310,maghull,70.317,944548
R0311,kirkby,68.195,358286
R0312,everton,69.801,489692
R0313,speke,69.656,609042
R0314,aigburth,71.468,259504
R0315,old_swan,68.589,754410
R0316,mossley_hill,68.933,736491
R0317,maghull,68.899,944548
R0318,aigburth,70.655,259504
R0319,sefton_park,70.497,943365
R0320,birkenhead,69.181,527160
R0321,bootle,69.479,671411
R0322,childwall,69.275,838753
R0323,crosby,70.800,237667
R0324,sefton_park,71.339,943365
R0325,birkenhead,70.465,527160
R0326,allerton,70.279,582095
R0327,anfield,70.933,130845
R0328,crosby,71.272,237667
R0329,toxteth,71.491,634972
R0330,allerton,71.867,582095
R0331,crosby,69.697,237667
R0332,kirkdale,69.728,569618
R0333,childwall,70.521,838753
R0334,anfield,72.047,130845
R0335,sefton_park,68.934,943365
R0336,maghull,67.989,944548
R0337,allerton,68.313,582095
R0338,west_derby,69.994,615037
R0339,everton,70.169,489692
R0340,broadgreen,70.755,181499
R0341,toxteth,69.951,634972
R0342,old_swan,71.876,754410
R0343,kirkdale,70.498,569618
R0344,anfield,69.910,130845
R0345,speke,69.360,609042
R0346,woolton,71.793,298313
R0347,mossley_hill,71.594,736491
R0348,huyton,71.206,739024
R0349,woolton,70.157,298313
R0350,maghull,71.887,944548
R0351,kirkby,71.471,358286
R0352,woolton,69.391,298313
R0353,kirkdale,70.326,569618
R0354,crosby,72.214,237667
R0355,old_swan,72.211,754410
R0356,birkenhead,69.998,527160
R0357,birkenhead,70.996,527160
R0358,broadgreen,70.497,181499
R0359,woolton,71.072,298313
R0360,kirkby,69.344,358286
R0361,speke,71.003,609042
R0362,fazakerley,69.632,875178
R0363,allerton,69.882,582095
R0364,mossley_hill,69.907,736491
R0365,west_derby,70.681,615037
R0366,childwall,67.789,838753
R0367,knotty_ash,70.094,138132
R0368,aigburth,70.524,259504
R0369,wavertree,69.266,771330
R0370,bootle,68.993,671411
R0371,birkenhead,68.874,527160
R0372,crosby,71.368,237667
R0373,allerton,69.183,582095
R0374,mossley_hill,71.814,736491
R0375,wavertree,70.221,771330
R0376,everton,72.226,489692
R0377,knotty_ash,72.197,138132
R0378,maghull,71.197,944548
R0379,allerton,70.062,582095
R0380,sefton_park,70.730,943365
R0381,garston,70.806,924479
R0382,childwall,68.568,838753
R0383,prescot,71.196,670965
R0384,sefton_park,68.491,943365
R0385,aigburth,69.095,259504
R0386,maghull,70.795,944548
R0387,wavertree,69.584,771330
R0388,west_derby,70.641,615037
R0389,aigburth,69.132,259504
R0390,knotty_ash,71.149,138132
R0391,crosby,70.032,237667
R0392,prescot,69.104,670965
R0393,garston,70.386,924479
R0394,broadgreen,70.664,181499
R0395,wavertree,70.687,771330
R0396,sefton_park,69.316,943365
R0397,sefton_park,67.697,943365
R0398,west_derby,68.193,615037
R0399,toxteth,72.260,634972
R0400,prescot,72.593,670965
R0401,everton,69.923,489692
R0402,woolton,69.860,298313
R0403,woolton,71.480,298313
R0404,kirkby,71.820,358286
R0405,bootle,69.360,671411
R0406,huyton,68.371,739024
R0407,sefton_park,69.540,943365
R0408,maghull,70.153,944548
R0409,knotty_ash,71.885,138132
R0410,aigburth,69.363,259504
R0411,kirkdale,70.069,569618
R0412,huyton,70.950,739024
R0413,mossley_hill,69.897,736491
R0414,childwall,71.771,838753
R0415,huyton,66.851,739024
R0416,woolton,70.460,298313
R0417,kirkby,71.423,358286
R0418,aigburth,67.798,259504
R0419,knotty_ash,71.228,138132
R0420,birkenhead,70.457,527160
R0421,crosby,70.843,237667
R0422,prescot,72.413,670965
