record_id,sector,status,authentic,priority,units,multiplier,bias_key
R0001,power,ACTIVE,1,7,220,1,6588
R0002,communications,ACTIVE,1,5,220,1,6588
R0003,water,ACTIVE,1,7,220,1,6588
R0004,transit,ACTIVE,1,6,220,1,6588
R0005,power,ACTIVE,1,5,220,1,6588
R0006,emergency,ACTIVE,1,4,220,1,6588
R0007,communications,ACTIVE,1,6,220,1,6588
R0008,water,ACTIVE,1,6,220,1,6588
R0009,waste,ACTIVE,1,5,220,1,6588
R0010,emergency,ACTIVE,1,5,220,1,6588
R0011,emergency,ACTIVE,1,5,220,1,6588
R0012,water,ACTIVE,1,4,220,1,6588
R0013,power,ACTIVE,1,5,220,1,6588
R0014,power,ACTIVE,1,4,220,1,6588
R0015,traffic,ACTIVE,1,6,220,1,6588
R0016,traffic,ACTIVE,1,4,220,1,6588
R0017,waste,ACTIVE,1,7,220,1,6588
R0018,power,ACTIVE,1,5,220,1,6588
R0019,communications,ACTIVE,0,4,45,30,6588
R0020,waste,ACTIVE,1,5,220,1,6588
R0021,traffic,ACTIVE,1,6,220,1,6588
R0022,water,ACTIVE,1,7,220,1,6588
R0023,emergency,ACTIVE,1,4,220,1,6588
R0024,communications,ACTIVE,1,5,220,1,6588
R0025,water,ACTIVE,1,4,220,1,6588
R0026,transit,ACTIVE,1,4,220,1,6588
R0027,transit,ACTIVE,1,5,220,1,6588
R0028,water,ACTIVE,1,4,220,1,6588
R0029,power,ACTIVE,1,4,220,1,6588
R0030,communications,ACTIVE,1,6,220,1,6588
R0031,traffic,ACTIVE,1,7,220,1,6588
R0032,transit,ACTIVE,1,6,220,1,6588
R0033,traffic,ACTIVE,1,7,220,1,6588
R0034,emergency,ACTIVE,1,7,220,1,6588
R0035,waste,ACTIVE,1,5,220,1,6588
R0036,traffic,ACTIVE,1,4,220,1,6588
R0037,waste,ACTIVE,1,6,220,1,6588
R0038,communications,ACTIVE,1,6,220,1,6588
R0039,water,ACTIVE,1,6,220,1,6588
R0040,power,DEFERRED,0,1,117,21,6588
R0041,communications,ACTIVE,1,5,220,1,6588
R0042,water,ACTIVE,1,4,220,1,6588
R0043,transit,ACTIVE,1,6,220,1,6588
R0044,water,ACTIVE,1,7,220,1,6588
R0045,communications,ACTIVE,1,7,220,1,6588
R0046,waste,ACTIVE,1,6,220,1,6588
R0047,transit,ACTIVE,1,7,220,1,6588
R0048,power,ACTIVE,1,7,220,1,6588
R0049,traffic,ACTIVE,1,4,220,1,6588
R0050,transit,ACTIVE,1,4,220,1,6588
R0051,emergency,ACTIVE,1,4,220,1,6588
R0052,communications,ACTIVE,0,6,69,22,6588
R0053,waste,ACTIVE,1,4,125,68,6588
R0054,emergency,ACTIVE,1,7,220,1,6588
R0055,emergency,ACTIVE,1,6,220,1,6588
R0056,water,ACTIVE,1,5,220,1,6588
R0057,power,ACTIVE,1,5,220,1,6588
R0058,emergency,ACTIVE,1,6,220,1,6588
R0059,waste,ACTIVE,1,3,172,116,6588
R0060,transit,ACTIVE,1,7,220,1,6588
R0061,power,ACTIVE,1,5,220,1,6588
R0062,emergency,ACTIVE,1,4,220,1,6588
R0063,waste,ACTIVE,1,6,220,1,6588
R0064,transit,ACTIVE,1,7,220,1,6588
R0065,water,ACTIVE,1,5,220,1,6588
R0066,power,ACTIVE,1,5,220,1,6588
R0067,power,ACTIVE,1,4,220,1,6588
R0068,waste,ACTIVE,1,6,220,1,6588
R0069,traffic,ACTIVE,1,5,220,1,6588
R0070,communications,ACTIVE,0,4,41,120,6588
R0071,traffic,ACTIVE,1,5,220,1,6588
R0072,waste,ACTIVE,1,6,220,1,6588
R0073,water,ACTIVE,1,4,220,1,6588
R0074,traffic,ACTIVE,1,7,220,1,6588
R0075,water,ACTIVE,1,4,220,1,6588
R0076,traffic,ACTIVE,1,5,220,1,6588
R0077,traffic,ACTIVE,1,7,220,1,6588
R0078,emergency,ACTIVE,1,6,220,1,6588
R0079,waste,ACTIVE,1,6,220,1,6588
R0080,transit,ACTIVE,1,5,220,1,6588
R0081,transit,ACTIVE,1,7,220,1,6588
R0082,traffic,ACTIVE,1,5,220,1,6588
R0083,waste,ACTIVE,1,4,220,1,6588
R0084,emergency,ACTIVE,1,5,220,1,6588
R0085,emergency,ACTIVE,1,7,220,1,6588
R0086,communications,ACTIVE,1,7,220,1,6588
R0087,traffic,ACTIVE,1,6,220,1,6588
R0088,water,ACTIVE,1,5,220,1,6588
R0089,water,ACTIVE,1,6,220,1,6588
R0090,emergency,ACTIVE,1,4,220,1,6588
R0091,transit,ACTIVE,1,5,220,1,6588
R0092,traffic,ACTIVE,1,6,220,1,6588
R0093,water,ACTIVE,1,5,220,1,6588
R0094,transit,ACTIVE,1,6,220,1,6588
R0095,communications,ACTIVE,1,5,220,1,6588
R0096,emergency,ACTIVE,1,6,220,1,6588
R0097,transit,ACTIVE,1,7,220,1,6588
R0098,transit,ACTIVE,1,4,220,1,6588
R0099,waste,ACTIVE,1,5,220,1,6588
R0100,traffic,ACTIVE,1,5,220,1,6588
R0101,transit,ACTIVE,1,6,220,1,6588
R0102,emergency,ACTIVE,1,6,220,1,6588
R0103,emergency,ACTIVE,1,5,220,1,6588
R0104,water,ACTIVE,1,6,220,1,6588
R0105,communications,ACTIVE,1,5,220,1,6588
R0106,water,ACTIVE,1,7,220,1,6588
R0107,communications,QUEUED,1,3,21,68,6588
R0108,power,ACTIVE,1,6,220,1,6588
R0109,water,ACTIVE,1,6,220,1,6588
R0110,traffic,ACTIVE,1,7,220,1,6588
R0111,traffic,ACTIVE,1,7,220,1,6588
R0112,water,ACTIVE,1,6,220,1,6588
R0113,transit,ACTIVE,1,4,220,1,6588
R0114,waste,ACTIVE,1,5,220,1,6588
R0115,transit,ACTIVE,1,4,220,1,6588
R0116,communications,ACTIVE,1,5,220,1,6588
R0117,emergency,ACTIVE,1,2,147,64,6588
R0118,waste,ACTIVE,1,4,220,1,6588
R0119,water,ACTIVE,1,7,220,1,6588
R0120,waste,ACTIVE,1,7,220,1,6588
R0121,power,ACTIVE,1,5,220,1,6588
R0122,water,ACTIVE,1,6,220,1,6588
R0123,water,ACTIVE,1,4,220,1,6588
R0124,water,ACTIVE,1,7,220,1,6588
R0125,emergency,ACTIVE,1,5,220,1,6588
R0126,traffic,ACTIVE,1,5,220,1,6588
R0127,traffic,ACTIVE,1,7,220,1,6588
R0128,emergency,ACTIVE,1,4,220,1,6588
R0129,communications,ACTIVE,1,4,220,1,6588
R0130,water,ACTIVE,1,7,220,1,6588
