record_id,sector,status,authentic,priority,units,multiplier,bias_key
R0001,water,ACTIVE,1,5,220,1,7481
R0002,waste,ACTIVE,1,4,220,1,7481
R0003,waste,ACTIVE,1,5,220,1,7481
R0004,transit,ACTIVE,1,7,220,1,7481
R0005,emergency,ACTIVE,1,5,220,1,7481
R0006,power,ACTIVE,1,4,220,1,7481
R0007,water,ACTIVE,1,7,220,1,7481
R0008,traffic,ACTIVE,1,6,220,1,7481
R0009,water,ACTIVE,1,7,220,1,7481
R0010,water,ACTIVE,1,6,220,1,7481
R0011,traffic,ACTIVE,1,6,220,1,7481
R0012,water,ACTIVE,1,4,220,1,7481
R0013,power,ACTIVE,1,4,220,1,7481
R0014,transit,ACTIVE,1,7,220,1,7481
R0015,power,ACTIVE,1,4,220,1,7481
R0016,traffic,ACTIVE,1,6,220,1,7481
R0017,water,ACTIVE,1,5,220,1,7481
R0018,emergency,ACTIVE,1,6,220,1,7481
R0019,communications,ACTIVE,1,4,220,1,7481
R0020,waste,ACTIVE,1,7,220,1,7481
R0021,waste,ACTIVE,1,5,220,1,7481
R0022,waste,ACTIVE,1,7,220,1,7481
R0023,power,ACTIVE,1,5,220,1,7481
R0024,waste,ACTIVE,1,7,220,1,7481
R0025,waste,ACTIVE,1,4,220,1,7481
R0026,transit,ACTIVE,1,4,220,1,7481
R0027,emergency,ACTIVE,1,6,220,1,7481
R0028,communications,ACTIVE,1,4,220,1,7481
R0029,traffic,ACTIVE,1,7,220,1,7481
R0030,waste,ACTIVE,1,7,220,1,7481
R0031,emergency,ACTIVE,1,6,220,1,7481
R0032,transit,ACTIVE,1,6,220,1,7481
R0033,communications,ACTIVE,1,4,220,1,7481
R0034,transit,ACTIVE,1,4,220,1,7481
R0035,power,ACTIVE,1,7,220,1,7481
R0036,emergency,ACTIVE,1,4,220,1,7481
R0037,power,ACTIVE,1,4,220,1,7481
R0038,traffic,ACTIVE,1,6,220,1,7481
R0039,power,ACTIVE,1,4,220,1,7481
R0040,transit,ACTIVE,1,4,220,1,7481
R0041,traffic,ACTIVE,1,7,220,1,7481
R0042,communications,ACTIVE,1,7,220,1,7481
R0043,power,ACTIVE,1,7,220,1,7481
R0044,communications,ACTIVE,1,5,220,1,7481
R0045,water,ACTIVE,1,6,220,1,7481
R0046,power,ACTIVE,1,4,220,1,7481
R0047,waste,ACTIVE,1,5,220,1,7481
R0048,water,ACTIVE,1,4,220,1,7481
R0049,traffic,ACTIVE,1,5,220,1,7481
R0050,communications,ACTIVE,1,4,220,1,7481
R0051,emergency,ACTIVE,1,7,220,1,7481
R0052,power,ACTIVE,1,7,220,1,7481
R0053,water,ACTIVE,1,5,220,1,7481
R0054,power,ACTIVE,1,6,220,1,7481
R0055,power,ACTIVE,1,7,220,1,7481
R0056,communications,ACTIVE,1,4,220,1,7481
R0057,transit,DEFERRED,0,1,154,140,7481
R0058,transit,ACTIVE,1,4,220,1,7481
R0059,waste,ACTIVE,1,5,220,1,7481
R0060,water,ACTIVE,1,6,220,1,7481
R0061,communications,ACTIVE,1,5,220,1,7481
R0062,power,ACTIVE,1,4,220,1,7481
R0063,power,ACTIVE,1,6,220,1,7481
R0064,water,ACTIVE,1,7,220,1,7481
R0065,traffic,ACTIVE,1,5,220,1,7481
R0066,water,ACTIVE,1,5,220,1,7481
R0067,waste,ACTIVE,1,5,220,1,7481
R0068,transit,ACTIVE,0,5,114,64,7481
R0069,power,ACTIVE,1,4,220,1,7481
R0070,traffic,ACTIVE,1,4,220,1,7481
R0071,emergency,ACTIVE,1,7,220,1,7481
R0072,waste,ACTIVE,1,6,220,1,7481
R0073,waste,ACTIVE,1,7,220,1,7481
R0074,communications,ACTIVE,1,7,220,1,7481
R0075,water,ACTIVE,1,4,220,1,7481
R0076,communications,ACTIVE,1,6,220,1,7481
R0077,waste,ACTIVE,1,6,220,1,7481
R0078,traffic,ACTIVE,1,6,220,1,7481
R0079,communications,ACTIVE,1,6,220,1,7481
R0080,water,ACTIVE,1,6,220,1,7481
R0081,power,ACTIVE,1,5,220,1,7481
R0082,power,ACTIVE,1,6,220,1,7481
R0083,waste,ACTIVE,1,7,220,1,7481
R0084,traffic,ACTIVE,1,4,220,1,7481
R0085,waste,ACTIVE,1,5,220,1,7481
R0086,emergency,ACTIVE,1,5,220,1,7481
R0087,emergency,ACTIVE,1,4,220,1,7481
R0088,traffic,ACTIVE,1,4,220,1,7481
R0089,emergency,ACTIVE,1,7,220,1,7481
R0090,waste,ACTIVE,1,7,220,1,7481
R0091,emergency,ACTIVE,1,7,220,1,7481
R0092,transit,ACTIVE,1,6,220,1,7481
R0093,traffic,ACTIVE,1,7,220,1,7481
R0094,waste,ACTIVE,1,5,220,1,7481
R0095,power,ACTIVE,1,5,220,1,7481
R0096,waste,ACTIVE,1,5,220,1,7481
R0097,water,ACTIVE,1,5,220,1,7481
R0098,traffic,ACTIVE,1,4,220,1,7481
R0099,water,ACTIVE,1,5,220,1,7481
R0100,water,ACTIVE,1,6,220,1,7481
R0101,traffic,ACTIVE,1,7,220,1,7481
R0102,power,ACTIVE,1,4,220,1,7481
R0103,water,ACTIVE,1,7,220,1,7481
R0104,water,ACTIVE,1,5,220,1,7481
R0105,power,ACTIVE,1,7,220,1,7481
R0106,traffic,ACTIVE,1,7,220,1,7481
R0107,communications,ACTIVE,1,7,220,1,7481
R0108,power,ACTIVE,1,5,220,1,7481
R0109,power,ACTIVE,1,6,220,1,7481
R0110,power,ACTIVE,1,7,220,1,7481
R0111,emergency,ACTIVE,1,5,220,1,7481
R0112,water,ACTIVE,1,4,220,1,7481
