reading_id,district,signal_strength,district_code
R0001,prescot,74.083,859514
R0002,crosby,75.320,725592
R0003,allerton,75.890,557922
R0004,knotty_ash,76.169,878896
R0005,fazakerley,73.907,739411
R0006,huyton,74.372,657504
R0007,childwall,74.549,774790
R0008,broadgreen,75.713,255975
R0009,fazakerley,73.461,739411
R0010,prescot,75.620,859514
R0011,aigburth,77.161,149540
R0012,allerton,76.430,557922
R0013,bootle,74.462,583775
R0014,allerton,74.552,557922
R0015,toxteth,76.135,602920
R0016,woolton,75.692,927115
R0017,prescot,74.053,859514
R0018,west_derby,73.914,862876
R0019,kirkdale,76.888,474316
R0020,kirkby,74.257,702151
R0021,bootle,73.197,583775
R0022,speke,75.429,752242
R0023,childwall,73.688,774790
R0024,bootle,75.876,583775
R0025,fazakerley,72.118,739411
R0026,garston,74.367,704066
R0027,anfield,73.908,789916
R0028,huyton,76.524,657504
R0029,aigburth,74.532,149540
R0030,kirkdale,72.945,474316
R0031,knotty_ash,74.596,878896
R0032,kirkdale,74.958,474316
R0033,fazakerley,74.419,739411
R0034,prescot,73.810,859514
R0035,old_swan,74.090,238352
R0036,aigburth,73.350,149540
R0037,bootle,73.801,583775
R0038,garston,75.234,704066
R0039,west_derby,74.237,862876
R0040,speke,76.040,752242
R0041,bootle,73.492,583775
R0042,old_swan,76.879,238352
R0043,wavertree,74.235,449192
R0044,wavertree,75.611,449192
R0045,broadgreen,73.885,255975
R0046,aigburth,74.308,149540
R0047,old_swan,75.378,238352
R0048,bootle,74.562,583775
R0049,wavertree,76.532,449192
R0050,crosby,77.072,725592
R0051,bootle,73.348,583775
R0052,knotty_ash,73.985,878896
R0053,fazakerley,74.785,739411
R0054,woolton,74.718,927115
R0055,crosby,75.458,725592
R0056,birkenhead,75.531,305381
R0057,sefton_park,73.810,724456
R0058,west_derby,76.583,862876
R0059,maghull,72.688,393077
R0060,knotty_ash,76.618,878896
R0061,aigburth,74.520,149540
R0062,speke,75.536,752242
R0063,allerton,75.531,557922
R0064,fazakerley,73.236,739411
R0065,maghull,76.113,393077
R0066,anfield,72.957,789916
R0067,allerton,73.353,557922
R0068,broadgreen,74.915,255975
R0069,aigburth,76.703,149540
R0070,toxteth,75.843,602920
R0071,garston,74.178,704066
R0072,kirkby,72.612,702151
R0073,aigburth,75.822,149540
R0074,toxteth,74.702,602920
R0075,west_derby,75.346,862876
R0076,aigburth,75.475,149540
R0077,anfield,74.322,789916
R0078,everton,75.396,363046
R0079,west_derby,73.894,862876
R0080,crosby,73.617,725592
R0081,birkenhead,76.733,305381
R0082,old_swan,75.730,238352
R0083,anfield,73.436,789916
R0084,kirkby,75.234,702151
R0085,west_derby,76.185,862876
R0086,fazakerley,75.852,739411
R0087,west_derby,73.558,862876
R0088,anfield,72.185,789916
R0089,toxteth,76.056,602920
R0090,kirkdale,75.338,474316
R0091,birkenhead,76.921,305381
R0092,garston,73.086,704066
R0093,huyton,74.183,657504
R0094,maghull,75.538,393077
R0095,crosby,73.715,725592
R0096,kirkdale,76.984,474316
R0097,garston,75.324,704066
R0098,wavertree,72.735,449192
R0099,maghull,74.552,393077
R0100,broadgreen,75.242,255975
R0101,mossley_hill,74.616,344758
R0102,aigburth,74.604,149540
R0103,bootle,72.928,583775
R0104,old_swan,75.857,238352
R0105,old_swan,75.029,238352
R0106,birkenhead,74.996,305381
R0107,knotty_ash,74.141,878896
R0108,crosby,75.152,725592
R0109,fazakerley,72.766,739411
R0110,speke,74.516,752242
R0111,bootle,74.950,583775
R0112,everton,73.250,363046
R0113,fazakerley,74.921,739411
R0114,sefton_park,74.782,724456
R0115,toxteth,75.975,602920
R0116,kirkdale,73.955,474316
R0117,kirkdale,75.756,474316
R0118,birkenhead,74.374,305381
R0119,everton,73.581,363046
R0120,allerton,73.397,557922
R0121,west_derby,74.821,862876
R0122,speke,74.591,752242
R0123,broadgreen,75.079,255975
R0124,old_swan,76.525,238352
R0125,knotty_ash,75.059,878896
R0126,bootle,74.963,583775
R0127,sefton_park,74.715,724456
R0128,wavertree,77.534,449192
R0129,allerton,75.509,557922
R0130,kirkby,74.266,702151
R0131,sefton_park,76.159,724456
R0132,everton,75.269,363046
R0133,toxteth,76.816,602920
