record_id,sector,status,authentic,priority,units,multiplier,bias_key
R0001,traffic,ACTIVE,1,7,220,1,6708
R0002,waste,ACTIVE,1,7,220,1,6708
R0003,power,ACTIVE,1,7,220,1,6708
R0004,emergency,ACTIVE,1,6,220,1,6708
R0005,communications,ACTIVE,1,4,220,1,6708
R0006,communications,ACTIVE,1,5,220,1,6708
R0007,emergency,ACTIVE,1,6,220,1,6708
R0008,power,ACTIVE,1,6,220,1,6708
R0009,power,ACTIVE,1,6,220,1,6708
R0010,traffic,ACTIVE,1,5,220,1,6708
R0011,communications,ACTIVE,1,5,220,1,6708
R0012,traffic,ACTIVE,1,6,220,1,6708
R0013,power,ACTIVE,1,5,220,1,6708
R0014,water,ACTIVE,1,4,220,1,6708
R0015,power,ACTIVE,1,4,220,1,6708
R0016,emergency,ACTIVE,1,5,220,1,6708
R0017,power,ACTIVE,1,4,220,1,6708
R0018,traffic,ACTIVE,1,6,220,1,6708
R0019,transit,ACTIVE,1,7,220,1,6708
R0020,waste,ACTIVE,1,6,220,1,6708
R0021,water,ACTIVE,1,4,220,1,6708
R0022,waste,ACTIVE,1,6,220,1,6708
R0023,water,DEFERRED,0,3,82,15,6708
R0024,emergency,ACTIVE,1,4,220,1,6708
R0025,emergency,ACTIVE,1,6,220,1,6708
R0026,traffic,ACTIVE,1,5,220,1,6708
R0027,transit,ACTIVE,1,7,220,1,6708
R0028,power,ACTIVE,1,5,220,1,6708
R0029,power,ACTIVE,1,7,220,1,6708
R0030,power,ACTIVE,1,6,220,1,6708
R0031,water,ACTIVE,1,7,220,1,6708
R0032,water,ACTIVE,1,4,220,1,6708
R0033,waste,ACTIVE,1,4,220,1,6708
R0034,waste,ACTIVE,1,5,220,1,6708
R0035,transit,ACTIVE,1,5,220,1,6708
R0036,emergency,ACTIVE,1,7,220,1,6708
R0037,traffic,ACTIVE,1,4,220,1,6708
R0038,traffic,ACTIVE,1,4,220,1,6708
R0039,communications,ACTIVE,1,6,220,1,6708
R0040,water,ACTIVE,1,7,220,1,6708
R0041,transit,ACTIVE,1,5,220,1,6708
R0042,water,ACTIVE,1,5,220,1,6708
R0043,water,ACTIVE,1,4,220,1,6708
R0044,traffic,ACTIVE,1,7,220,1,6708
R0045,communications,ACTIVE,1,4,220,1,6708
R0046,waste,ACTIVE,1,5,220,1,6708
R0047,traffic,ACTIVE,1,4,220,1,6708
R0048,waste,ACTIVE,1,5,220,1,6708
R0049,transit,ACTIVE,1,4,220,1,6708
R0050,waste,ACTIVE,1,6,220,1,6708
R0051,traffic,ACTIVE,1,7,220,1,6708
R0052,power,ACTIVE,1,7,220,1,6708
R0053,waste,ACTIVE,1,5,220,1,6708
R0054,communications,ACTIVE,1,6,220,1,6708
R0055,power,ACTIVE,1,4,220,1,6708
R0056,emergency,ACTIVE,1,7,220,1,6708
R0057,transit,ACTIVE,1,5,220,1,6708
