record_id,sector,status,authentic,priority,units,multiplier,bias_key
R0001,emergency,ACTIVE,1,5,220,1,2278
R0002,waste,ACTIVE,1,7,220,1,2278
R0003,traffic,ACTIVE,1,7,220,1,2278
R0004,waste,ACTIVE,1,7,220,1,2278
R0005,communications,ACTIVE,1,7,220,1,2278
R0006,water,ACTIVE,1,4,220,1,2278
R0007,communications,ACTIVE,1,4,220,1,2278
R0008,traffic,ACTIVE,1,6,220,1,2278
R0009,communications,ACTIVE,1,7,220,1,2278
R0010,emergency,ACTIVE,1,7,220,1,2278
R0011,traffic,ACTIVE,1,6,220,1,2278
R0012,transit,ACTIVE,1,7,220,1,2278
R0013,power,ACTIVE,1,7,220,1,2278
R0014,water,ACTIVE,1,6,220,1,2278
R0015,water,ACTIVE,1,4,220,1,2278
R0016,transit,ACTIVE,1,4,220,1,2278
R0017,traffic,ACTIVE,1,4,220,1,2278
R0018,communications,ACTIVE,1,7,220,1,2278
R0019,emergency,ACTIVE,1,6,220,1,2278
R0020,emergency,ACTIVE,1,4,220,1,2278
R0021,waste,ACTIVE,1,5,220,1,2278
R0022,transit,ACTIVE,1,4,220,1,2278
R0023,traffic,ACTIVE,1,7,220,1,2278
R0024,emergency,ACTIVE,1,5,220,1,2278
R0025,waste,ACTIVE,1,6,220,1,2278
R0026,waste,ACTIVE,1,5,220,1,2278
R0027,waste,ACTIVE,1,4,220,1,2278
R0028,transit,ACTIVE,1,7,220,1,2278
R0029,communications,ACTIVE,1,4,220,1,2278
R0030,communications,ACTIVE,1,5,220,1,2278
R0031,traffic,ACTIVE,1,6,220,1,2278
R0032,transit,ACTIVE,1,5,220,1,2278
R0033,emergency,ACTIVE,1,7,220,1,2278
R0034,traffic,ACTIVE,1,6,220,1,2278
R0035,waste,ACTIVE,1,7,220,1,2278
R0036,communications,ACTIVE,1,6,220,1,2278
R0037,waste,ACTIVE,1,6,220,1,2278
R0038,emergency,ACTIVE,1,4,220,1,2278
R0039,power,ACTIVE,1,4,220,1,2278
R0040,water,ACTIVE,1,5,220,1,2278
R0041,water,ACTIVE,1,6,220,1,2278
R0042,emergency,ACTIVE,1,5,220,1,2278
R0043,water,ACTIVE,1,7,220,1,2278
R0044,traffic,ACTIVE,1,7,220,1,2278
R0045,water,ACTIVE,1,4,220,1,2278
R0046,power,ACTIVE,1,4,220,1,2278
R0047,waste,ACTIVE,1,5,220,1,2278
R0048,traffic,ACTIVE,1,5,220,1,2278
R0049,transit,ACTIVE,1,4,220,1,2278
R0050,emergency,ACTIVE,1,7,220,1,2278
R0051,transit,ACTIVE,1,7,220,1,2278
R0052,waste,ACTIVE,1,6,220,1,2278
R0053,emergency,ACTIVE,1,7,220,1,2278
R0054,transit,ACTIVE,1,4,220,1,2278
R0055,traffic,ACTIVE,1,4,220,1,2278
R0056,power,ACTIVE,1,5,220,1,2278
R0057,power,ACTIVE,1,5,220,1,2278
R0058,communications,ACTIVE,1,7,220,1,2278
R0059,traffic,ACTIVE,1,5,220,1,2278
R0060,transit,ACTIVE,1,7,220,1,2278
R0061,waste,ACTIVE,1,4,220,1,2278
R0062,power,ACTIVE,1,5,220,1,2278
R0063,communications,ACTIVE,1,5,220,1,2278
R0064,communications,ACTIVE,1,6,220,1,2278
R0065,transit,ACTIVE,1,6,220,1,2278
R0066,water,ACTIVE,1,6,220,1,2278
R0067,waste,COMPLETE,1,4,167,33,2278
R0068,transit,ACTIVE,1,7,220,1,2278
R0069,waste,ACTIVE,1,7,220,1,2278
R0070,transit,ACTIVE,1,5,220,1,2278
R0071,power,ACTIVE,1,6,220,1,2278
R0072,traffic,ACTIVE,1,4,220,1,2278
R0073,waste,ACTIVE,1,4,220,1,2278
R0074,power,ACTIVE,1,4,220,1,2278
R0075,traffic,ACTIVE,1,5,220,1,2278
R0076,traffic,ACTIVE,1,7,220,1,2278
R0077,emergency,ACTIVE,1,7,220,1,2278
R0078,communications,ACTIVE,1,6,220,1,2278
R0079,communications,ACTIVE,1,4,220,1,2278
R0080,emergency,ACTIVE,1,5,220,1,2278
R0081,waste,ACTIVE,1,5,220,1,2278
R0082,power,ACTIVE,1,5,220,1,2278
R0083,emergency,ACTIVE,1,5,220,1,2278
R0084,traffic,ACTIVE,1,7,220,1,2278
R0085,waste,ACTIVE,1,7,220,1,2278
R0086,communications,ACTIVE,1,6,220,1,2278
R0087,water,ACTIVE,1,6,220,1,2278
R0088,transit,ACTIVE,1,5,220,1,2278
R0089,transit,ACTIVE,1,5,220,1,2278
R0090,traffic,ACTIVE,1,6,65,79,2278
R0091,waste,ACTIVE,1,5,220,1,2278
R0092,waste,ACTIVE,1,7,220,1,2278
R0093,traffic,ACTIVE,1,4,220,1,2278
R0094,communications,ACTIVE,1,5,220,1,2278
R0095,emergency,ACTIVE,1,7,220,1,2278
R0096,waste,ACTIVE,1,5,220,1,2278
R0097,water,ACTIVE,1,5,220,1,2278
R0098,waste,ACTIVE,1,5,220,1,2278
R0099,traffic,ACTIVE,1,6,220,1,2278
R0100,communications,ACTIVE,1,6,220,1,2278
R0101,waste,ACTIVE,1,6,220,1,2278
R0102,water,ACTIVE,1,6,220,1,2278
R0103,traffic,ACTIVE,1,6,220,1,2278
R0104,waste,ACTIVE,1,6,220,1,2278
R0105,traffic,ACTIVE,1,4,220,1,2278
R0106,traffic,ACTIVE,1,4,220,1,2278
R0107,communications,ACTIVE,1,5,220,1,2278
R0108,emergency,ACTIVE,1,7,220,1,2278
R0109,transit,ACTIVE,1,4,220,1,2278
R0110,emergency,ACTIVE,1,5,220,1,2278
R0111,traffic,ACTIVE,1,5,220,1,2278
R0112,power,ACTIVE,1,6,220,1,2278
R0113,waste,ACTIVE,1,4,220,1,2278
R0114,emergency,ACTIVE,1,6,220,1,2278
R0115,power,ACTIVE,1,7,220,1,2278
R0116,emergency,ACTIVE,1,5,220,1,2278
R0117,emergency,ACTIVE,1,6,220,1,2278
R0118,power,ACTIVE,1,7,220,1,2278
R0119,transit,ACTIVE,1,5,220,1,2278
R0120,transit,ACTIVE,1,6,220,1,2278
R0121,waste,ACTIVE,1,6,220,1,2278
R0122,power,ACTIVE,1,7,220,1,2278
R0123,transit,ACTIVE,1,6,220,1,2278
R0124,transit,ACTIVE,1,7,220,1,2278
R0125,emergency,ACTIVE,1,5,220,1,2278
R0126,emergency,ACTIVE,1,5,220,1,2278
R0127,power,ACTIVE,1,5,220,1,2278
R0128,water,ACTIVE,1,5,220,1,2278
R0129,transit,ACTIVE,1,5,220,1,2278
R0130,power,ACTIVE,1,5,220,1,2278
R0131,water,ACTIVE,1,5,220,1,2278
R0132,transit,ACTIVE,1,5,220,1,2278
R0133,waste,ACTIVE,1,7,220,1,2278
R0134,transit,ACTIVE,1,7,220,1,2278
R0135,communications,ACTIVE,1,4,220,1,2278
R0136,emergency,ACTIVE,1,6,220,1,2278
R0137,traffic,ACTIVE,1,5,220,1,2278
R0138,waste,ACTIVE,1,7,220,1,2278
R0139,emergency,ACTIVE,1,4,220,1,2278
R0140,waste,ACTIVE,1,5,220,1,2278
R0141,waste,ACTIVE,1,4,220,1,2278
R0142,traffic,INACTIVE,0,3,87,105,2278
R0143,emergency,ACTIVE,1,5,220,1,2278
R0144,emergency,ACTIVE,1,7,220,1,2278
R0145,waste,ACTIVE,1,4,220,1,2278
R0146,power,ACTIVE,1,4,220,1,2278
R0147,traffic,ACTIVE,1,5,220,1,2278
R0148,emergency,ACTIVE,1,6,220,1,2278
R0149,communications,ACTIVE,1,4,220,1,2278
R0150,transit,ACTIVE,1,5,220,1,2278
R0151,waste,ACTIVE,1,7,220,1,2278
R0152,water,ACTIVE,1,7,220,1,2278
R0153,emergency,ACTIVE,1,5,220,1,2278
R0154,waste,ACTIVE,1,5,220,1,2278
R0155,waste,ACTIVE,1,5,220,1,2278
R0156,waste,ACTIVE,1,6,220,1,2278
R0157,waste,ACTIVE,1,6,220,1,2278
R0158,transit,ACTIVE,1,4,220,1,2278
R0159,water,ACTIVE,1,4,220,1,2278
R0160,power,ACTIVE,1,4,220,1,2278
R0161,power,ACTIVE,1,6,220,1,2278
R0162,waste,ACTIVE,1,5,220,1,2278
R0163,traffic,ACTIVE,1,6,220,1,2278
R0164,water,ACTIVE,1,7,220,1,2278
R0165,communications,ACTIVE,1,7,220,1,2278
R0166,communications,ACTIVE,1,6,220,1,2278
R0167,traffic,ACTIVE,1,5,220,1,2278
R0168,traffic,ACTIVE,0,7,166,4,2278
R0169,power,QUEUED,1,7,117,15,2278
R0170,communications,ACTIVE,1,5,220,1,2278
R0171,waste,ACTIVE,1,6,220,1,2278
R0172,transit,ACTIVE,1,5,220,1,2278
R0173,transit,ACTIVE,1,7,220,1,2278
R0174,power,ACTIVE,1,6,220,1,2278
R0175,transit,ACTIVE,1,6,220,1,2278
R0176,emergency,ACTIVE,1,5,220,1,2278
R0177,waste,ACTIVE,1,6,220,1,2278
R0178,emergency,ACTIVE,1,7,220,1,2278
R0179,emergency,ACTIVE,1,5,220,1,2278
R0180,emergency,ACTIVE,1,5,220,1,2278
R0181,waste,ACTIVE,1,4,220,1,2278
R0182,waste,ACTIVE,1,5,220,1,2278
R0183,transit,ACTIVE,1,6,220,1,2278
R0184,transit,ACTIVE,1,7,220,1,2278
R0185,water,ACTIVE,1,5,220,1,2278
R0186,emergency,ACTIVE,1,7,220,1,2278
R0187,water,ACTIVE,1,5,220,1,2278
R0188,transit,ACTIVE,1,6,220,1,2278
R0189,communications,ACTIVE,1,5,220,1,2278
R0190,power,ACTIVE,1,5,220,1,2278
R0191,communications,ACTIVE,1,5,220,1,2278
R0192,power,ACTIVE,1,7,220,1,2278
R0193,emergency,ACTIVE,1,5,220,1,2278
R0194,communications,ACTIVE,1,7,220,1,2278
R0195,water,ACTIVE,1,4,220,1,2278
R0196,water,ACTIVE,1,7,220,1,2278
R0197,waste,ACTIVE,1,6,220,1,2278
R0198,transit,ACTIVE,1,5,220,1,2278
R0199,power,ACTIVE,1,7,220,1,2278
R0200,waste,ACTIVE,1,7,220,1,2278
R0201,traffic,ACTIVE,1,5,220,1,2278
R0202,emergency,ACTIVE,1,4,220,1,2278
R0203,power,ACTIVE,1,6,220,1,2278
R0204,communications,ACTIVE,1,4,220,1,2278
R0205,communications,ACTIVE,1,5,220,1,2278
R0206,water,ACTIVE,1,6,220,1,2278
R0207,water,ACTIVE,1,5,220,1,2278
R0208,waste,ACTIVE,1,7,220,1,2278
R0209,transit,ACTIVE,1,7,220,1,2278
R0210,traffic,ACTIVE,1,6,220,1,2278
R0211,transit,ACTIVE,1,4,220,1,2278
R0212,emergency,ACTIVE,1,4,220,1,2278
R0213,communications,ACTIVE,1,6,220,1,2278
R0214,emergency,ACTIVE,1,7,220,1,2278
R0215,waste,ACTIVE,1,4,220,1,2278
R0216,water,ACTIVE,1,6,220,1,2278
R0217,waste,ACTIVE,1,6,220,1,2278
R0218,traffic,ACTIVE,1,7,220,1,2278
R0219,communications,ACTIVE,1,5,220,1,2278
R0220,water,ACTIVE,1,4,220,1,2278
R0221,emergency,ACTIVE,1,4,220,1,2278
R0222,emergency,ACTIVE,1,4,220,1,2278
R0223,waste,ACTIVE,1,7,220,1,2278
R0224,communications,ACTIVE,1,4,220,1,2278
R0225,transit,ACTIVE,1,4,220,1,2278
R0226,traffic,ACTIVE,1,6,220,1,2278
R0227,power,ACTIVE,1,7,220,1,2278
R0228,waste,ACTIVE,1,5,220,1,2278
R0229,traffic,ACTIVE,1,7,220,1,2278
R0230,waste,COMPLETE,0,2,79,94,2278
R0231,transit,ACTIVE,1,6,220,1,2278
R0232,transit,ACTIVE,1,4,220,1,2278
R0233,water,ACTIVE,1,6,220,1,2278
R0234,power,ACTIVE,1,4,220,1,2278
R0235,emergency,ACTIVE,1,5,220,1,2278
R0236,waste,ACTIVE,1,7,220,1,2278
R0237,water,ACTIVE,1,4,220,1,2278
R0238,waste,ACTIVE,1,4,220,1,2278
R0239,traffic,ACTIVE,1,5,220,1,2278
R0240,traffic,ACTIVE,1,7,220,1,2278
R0241,communications,ACTIVE,1,6,220,1,2278
R0242,traffic,ACTIVE,1,7,220,1,2278
R0243,water,ACTIVE,1,5,220,1,2278
R0244,waste,ACTIVE,1,7,220,1,2278
R0245,traffic,ACTIVE,1,7,220,1,2278
R0246,emergency,ACTIVE,1,4,220,1,2278
R0247,traffic,ACTIVE,1,7,220,1,2278
R0248,transit,ACTIVE,1,7,220,1,2278
R0249,water,ACTIVE,1,6,220,1,2278
R0250,power,ACTIVE,1,6,220,1,2278
R0251,transit,ACTIVE,1,6,220,1,2278
R0252,waste,ACTIVE,1,7,220,1,2278
R0253,emergency,ACTIVE,1,7,220,1,2278
R0254,traffic,ACTIVE,1,7,220,1,2278
R0255,waste,ACTIVE,1,6,220,1,2278
R0256,communications,ACTIVE,1,6,220,1,2278
R0257,water,ACTIVE,1,7,220,1,2278
R0258,communications,ACTIVE,1,5,220,1,2278
R0259,emergency,ACTIVE,1,6,220,1,2278
R0260,transit,ACTIVE,1,6,220,1,2278
R0261,communications,ACTIVE,1,6,220,1,2278
R0262,emergency,ACTIVE,1,4,220,1,2278
R0263,water,ACTIVE,1,3,90,11,2278
R0264,water,ACTIVE,1,7,220,1,2278
R0265,water,ACTIVE,1,6,220,1,2278
R0266,power,ACTIVE,1,7,220,1,2278
R0267,emergency,ACTIVE,1,4,220,1,2278
R0268,emergency,ACTIVE,1,6,220,1,2278
R0269,power,ACTIVE,1,6,220,1,2278
R0270,transit,ACTIVE,1,5,220,1,2278
R0271,emergency,ACTIVE,1,6,220,1,2278
R0272,emergency,ACTIVE,1,7,220,1,2278
R0273,emergency,ACTIVE,1,4,220,1,2278
R0274,communications,ACTIVE,1,7,220,1,2278
R0275,waste,ACTIVE,1,5,220,1,2278
R0276,emergency,ACTIVE,1,6,220,1,2278
R0277,communications,ACTIVE,1,5,220,1,2278
R0278,communications,ACTIVE,1,5,220,1,2278
R0279,traffic,ACTIVE,1,4,220,1,2278
R0280,water,ACTIVE,1,4,220,1,2278
R0281,waste,ACTIVE,1,4,220,1,2278
R0282,waste,ACTIVE,1,4,220,1,2278
R0283,emergency,ACTIVE,1,6,220,1,2278
R0284,water,ACTIVE,1,5,220,1,2278
R0285,power,ACTIVE,1,6,220,1,2278
R0286,emergency,ACTIVE,1,5,220,1,2278
R0287,power,ACTIVE,1,5,220,1,2278
R0288,waste,ACTIVE,1,7,220,1,2278
R0289,transit,ACTIVE,1,7,220,1,2278
R0290,water,ACTIVE,1,5,220,1,2278
R0291,transit,ACTIVE,1,7,220,1,2278
R0292,traffic,ACTIVE,1,5,220,1,2278
R0293,communications,ACTIVE,1,6,220,1,2278
R0294,traffic,ACTIVE,1,4,220,1,2278
R0295,communications,ACTIVE,1,6,220,1,2278
R0296,emergency,ACTIVE,1,4,220,1,2278
R0297,traffic,ACTIVE,1,5,220,1,2278
R0298,power,ACTIVE,1,6,220,1,2278
R0299,traffic,ACTIVE,1,7,220,1,2278
R0300,traffic,ACTIVE,1,7,220,1,2278
R0301,communications,ACTIVE,1,5,220,1,2278
R0302,waste,ACTIVE,1,4,220,1,2278
R0303,traffic,ACTIVE,1,4,220,1,2278
R0304,communications,ACTIVE,1,5,220,1,2278
R0305,water,ACTIVE,1,4,220,1,2278
R0306,emergency,ACTIVE,1,4,220,1,2278
R0307,waste,ACTIVE,1,7,220,1,2278
R0308,waste,ACTIVE,1,6,220,1,2278
R0309,emergency,ACTIVE,1,7,220,1,2278
R0310,emergency,ACTIVE,1,5,220,1,2278
R0311,emergency,ACTIVE,1,5,220,1,2278
R0312,waste,ACTIVE,1,7,220,1,2278
R0313,power,ACTIVE,1,7,220,1,2278
R0314,water,ACTIVE,1,7,220,1,2278
R0315,communications,ACTIVE,1,5,220,1,2278
R0316,transit,ACTIVE,1,7,220,1,2278
R0317,traffic,ACTIVE,1,5,220,1,2278
R0318,communications,ACTIVE,1,4,220,1,2278
R0319,water,ACTIVE,1,6,220,1,2278
R0320,emergency,ACTIVE,1,6,220,1,2278
R0321,communications,ACTIVE,1,7,220,1,2278
R0322,power,ACTIVE,1,4,220,1,2278
R0323,communications,ACTIVE,1,6,220,1,2278
R0324,traffic,ACTIVE,1,5,220,1,2278
R0325,water,ACTIVE,1,5,220,1,2278
R0326,water,ACTIVE,1,7,220,1,2278
R0327,emergency,ACTIVE,1,7,220,1,2278
